id,registration,name,category,сultural_property,height,width,depth,preservation,description
18565,2016-06-14T09:46:45Z,Нож с треугольным клинком,ОРУЖИЕ ХОЛОДНОЕ,,457,,,,"Размеры: общая длина - 457 мм, длина клинка - 313 мм, ширина клинка - 82,5 мм."
17624,2016-06-14T09:46:37Z,Орден Отечественной войны II степени,,,,,,,Ссылка на каталоги / инвентари: Награждена Фомушкина Александра Андреевна    Инвентарный номер: № 3611739
8916,2016-06-14T09:45:34Z,Пейзаж    Автор: Соловьев Лев Григорьевич,,,,21,,,"Размеры: B. 35, Ш. 21    Инвентарный номер: Инв. № 511. 7894/223"
21213,2019-03-14T14:21:39Z,"МОКМ КП-2241/457 Предмет из археологической коллекции Липовского В.С., собранной учащимися Палаткинской школы. Поступление 1956 г.",РАЗНОЕ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
449,2016-06-14T09:44:21Z,Минея на июль (название придуманное); Святцы (название старое); Избранные святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,45,36,,,"Стиль: Темпера ?    Размеры: В. 45 ?, Ш. 36 (не менее) ?,  Ш. 38 (не более) ?    Ссылка на каталоги / инвентари: Размеры: по аналогии с другими иконами цикла, ряда, нуждаются в уточнении, см. Комментарий."
4443,2016-06-14T09:44:59Z,В Новочеркасске (название изначальное)    Автор: Савицкий ? (художник); Савицкий Константин Аполлонович (художник) ?    Школа / Место издания: Россия,,,18,28.5,,,"Размеры: В. 18, Ш. 28.5 (лист ?)"
20131,2018-12-04T12:38:25Z,"Аммонит Simbirskites sp., 1шт.,д-2.1см.,инв№ 1782.",ОБРАЗЦЫ ФЛОРЫ И ФАУНЫ,Объект является культурной ценностью,,,,неполная: раковина имеет сколы,УПМ 1782
7787,2016-06-14T09:45:27Z,Распятие Христа (название изначальное)    Автор: Аноним (мастер)    Школа / Место издания: Россия ?,,,40,,,,"Стиль: Синий: голубая краска (следы в верхней части)    Размеры: В. 40 (не более), В. 25 (не менее)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, техника, требуется уточнение."
2060,2016-06-14T09:44:44Z,"Молодой  человек (название употребляемое); Светловолосый юноша (название придуманное) # Сидящая женщина (название придуманное; оборотная сторона)    Автор: Захаров Петр Захарович, Захаров-Чеченец (художник)    Школа / Место издания: Россия    Период оригинала: 2 четверть 19 век",РИСУНОК,,24.3,18.5,,,"Размеры: В. 24.3, Ш. 18.5 (лист ?)    Характер подписи: Цветков И.Е.    Характер подписи: Захаров (О. карандаш, рука неизвестного); [галерея Цветкова ?] (О., штамп)    Ссылка на каталоги / инвентари: ЗАХАРОВ: с. 44    Ссылка на каталоги / инвентари: Фото: см. Ссылку"
13587,2016-06-14T09:46:05Z,Коробка,,,9.5,10.5,13,,"Размеры: коробка: В. 13.0, Ш. 10.5, подставка: Дл. 9.5, Ш. 7.0, В. 4.5"
139,2016-06-14T09:44:18Z,"Битва при Перевалочной (название старое); Полтавский бой (название последнее); Сражение у Перевалочной (название изначальное ?); Полтавская баталия / Начало боя (название изначальное)    Автор: Мартен Пьер Дени Младший (художник,с оригинала);  ? (копировал)    Школа / Место издания: Франция (с оригинала); Россия",ЖИВОПИСЬ,,110,197,,,"Размеры: В. 110, Ш. 197 (без обрамления ?)  / В. 107 Ш. 195 (без обрамления ?) / В. 104 Ш. 196 (без обрамления ?)    Ссылка на каталоги / инвентари: ЧИХМ: № 121; ЧГОМ: 622 (617 п.ф.)    Ссылка на каталоги / инвентари: Фото: см. Источники.  Состояние: повреждена во время ВОВ, после реставрации (1961-1970).  Последние размеры из ЧГК, Паспорта, см. Источники."
20205,2018-12-05T13:04:19Z,"МОКМ КП-64 Мелкозернистый гранит с пегматитом. Минерал, размер не зафиксирован. Поступление 1934 г.",РАЗНОЕ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
15166,2016-06-14T09:46:19Z,"Под Калининым    Автор: Модоров Ф.А.    Период оригинала: 2 четверть, 20 век",ЖИВОПИСЬ,,63,46,,,"Размеры: В. 46 см., Дл. 63 см.    Инвентарный номер: 65099-12/11840"
