id,registration,name,category,сultural_property,height,width,depth,preservation,description
18182,2016-06-14T09:46:43Z,"Медаль ""За усердие"".    Период оригинала: начало 20 век, 1 половина",,,30,,,,"Размеры: Вес 17.5 гр, Д. 30 мм.    Характер подписи: 2500 рублей    Инвентарный номер: ВКМ КП 2400/2, г.у.126"
18035,2016-06-14T09:46:36Z,"медаль ""За отвагу""",,,,,,,Инвентарный номер: № 3446697
16177,2016-06-14T09:46:26Z,Медаль - Ветеран труда,,,,,,,Инвентарный номер: ДИМЭ - 1449
17638,2016-06-14T09:46:38Z,Медаль 50 лет Вооруженных Сил,,,,,,,Ссылка на каталоги / инвентари: Награжден Гоняев П.М. (ветеран ВОВ)    Инвентарный номер: 88-ОФ
22236,2020-09-08T07:30:12Z,"ШКМ КП-1276/199. Номер по ГК 14798765. Медаль Название: ""40 лет Победы в Великой Отечественной войне 1941-1945 гг."" подлинник Награжденный - Вильчевская А.Н. Датировка: 1985 Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д-33мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Металл потускнел, царапины",нет
21930,2020-08-24T14:02:12Z,"ШКМ КП-413. Номер по ГК 14792354. Медаль памятная Название: ""5 лет музею НССЗ"". подлинник Датировка: 1986 Место создания: СССР Материал: металл Техника: штамповка Размеры: Д-7.5см.",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Потерта.,нет
21684,2020-03-13T09:30:28Z,"Медаль ""За отвагу"". Номер награды: 3327336 Серебро. Штамповка. Размер: диаметр – 3,6 см. № по книге поступлений: ТМ КП-1993 № по книге спецучёта: ДМ-217 № по ГК: 14289408",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Незначительная потертость,номер 3327336
23136,2023-03-13T11:29:42Z,"Медаль «В память освящения храма Христа Спасителя в Москве». 1883 г. Россия. Бронза, литьё, чеканка. Диаметр - 76 мм. РЯМЗ КП-1460 Н-721/2 ГК-37806341",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, загрязнение, потертость, царапины).",-
17490,2016-06-14T09:46:37Z,"Медаль ""За освобождение Праги"", 3 шт.    Школа / Место издания: Россия",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №№ 3988/5, 5098/2"
17500,2016-06-14T09:46:37Z,"Медаль ""За взятие Вены"", 2 шт.",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №5431/3"
17536,2016-06-14T09:46:37Z,"Медаль памятная Тройственному Союзу    Период оригинала: 20 век, 1 четверть",,,,,,,Инвентарный номер: КП №3148
14891,2016-06-14T09:46:17Z,"Медаль ""В память царствования Николая I""",,,,,,,"Размеры: Д - 2,8    Инвентарный номер: КОМК 2515"
21940,2020-08-24T14:02:12Z,"ШКМ КП-428/5. Номер по ГК 14792345. Медаль Название: ""За боевые заслуги"". Номер награды: 16162 Способ крепления: булавка Датировка: 1940-1980-е Место создания: СССР Материал: металл эмаль Техника: чеканка Размеры: Д-3,0см.",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Без видимых дефектов,нет
22224,2020-09-08T07:23:31Z,"ШКМ КП-1276/187. Номер по ГК 14798741. Медаль юбилейная Название: ""Тридцать лет Победы в Великой Отечественной войне"". подлинник Способ крепления: булавка Награжденный - Вильчевская А.Н. Датировка: 70-е годы XX века Изготовитель: Монетный двор Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д - 36мм, планка - 4.9х4.7см",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Царапины, планка потерта",нет
23114,2023-03-13T11:26:59Z,"Медаль «В память похода Оскольда на Царьград в 865 г.». нач XX в. Россия. Бронза, литьё, чеканка. Диаметр - 78 мм. РЯМЗ КП-1037 Н-1007 ГК-37806374",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, потертость, царапины).",-
18183,2016-06-14T09:46:43Z,"Медаль ""За взятие Парижа 19 марта 1814 г.""",,,28,,,,"Размеры: Вес 11 гр, Д. 28 мм    Характер подписи: 10 000 рублей    Ссылка на каталоги / инвентари: Аверс: в лучах ""всевидящего ока"" погружное изображение императора Александра I, поворот головы вправо, на голове лавровый венок. Реверс: внутри сплошного лаврового венка надпись: ""ЗА ВЗЯТИЕ ПАРИЖА 1814 Г."".  мЕТАЛЛ ПОТЕМНЕЛ, ЗНАЧИТЕЛЬНО ПОТЕРТО УШКО, УТРАЧЕНА ЛЕНТА, НА КОТОРОЙ НОСИЛИ МЕДАЛЬ.    Инвентарный номер: № 278 , г.у. 151, ВКМ КП 2624"
17671,2016-06-14T09:46:38Z,"Медаль Ветеран труда ""За долголетний добросовестный труд""",,,,,,,Ссылка на каталоги / инвентари: Награжден Лобачев П.Г.    Инвентарный номер: 187-ОФ
23513,2023-09-12T12:26:26Z,"МПББ ОФ-1769 С1 10 Н-48 Медаль «На победу при Кагуле». Россия. 1770 год. Серебро, чеканка. Диаметр 3,9. Неизвестный автор.",,Объект является культурной ценностью,,,,"По всему краю небольшие зазубрины. По поверхности лицевой и оборотной сторон выбоины, различаемые под увеличительным стеклом. Край несколько деформирован",Обор. ст.: надпись в 4 строки: «Кагул / июля 21 дня / 1770 / года».
15336,2016-06-14T09:46:28Z,"Медаль ""50 лет Вооруженных Сил СССР 1918-1968""",,,,,,,
17615,2016-06-14T09:46:37Z,"Медаль ""За трудовую доблесть""",,,,,,,Инвентарный номер: № 23237
14917,2016-06-14T09:46:17Z,Медаль Жукова    Период оригинала: 20 век,,,,,,,
17553,2016-06-14T09:46:37Z,"Медаль ""Партизану Отечественной войны"" I степени",,,,,,,Инвентарный номер: КИКМ №2260/3
23101,2023-03-13T11:24:03Z,"Медаль ""За победу под Калишем"". Наградная для войск (копия). XIX в. Россия. Бронза, литьё, чеканка. Диаметр - 42х39 мм. РЯМЗ КП-683 Н-59/2 ГК-37806355",,Объект является культурной ценностью,,,,незначительные повреждения (темные пятна).,-
17656,2016-06-14T09:46:38Z,Медаль Ветеран труда,,,,,,,"Ссылка на каталоги / инвентари: Награжден Путин П.В., ветеран ВОВ    Инвентарный номер: 104/5-ОФ"
21956,2020-08-25T13:04:20Z,"ШКМ КП-886. Номер по ГК 14792330. Медаль юбилейная Название: ""250 лет Ленинграду"". Способ крепления: булавка Награжденный - Поташин А.И. Датировка: 1953 Изготовитель: Монетный двор Место создания: СССР Материал: металл Техника: чеканка Размеры: 8.5х4.5см.",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Пятна окисления, лента загрязнена",нет
23087,2023-03-13T11:24:03Z,"Медаль в память Всероссийской выставки 1882 г. Бронза, литьё, чеканка. Диаметр - 46 мм. РЯМЗ КП-290 Н-706/1 ГК-37806325",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, потертость).",-
16334,2016-06-14T09:46:29Z,"Медаль ""300 лет царствования Романовых""",,,,,,,Инвентарный номер: КП №2083
