id,registration,name,category,сultural_property,height,width,depth,preservation,description
3752,2016-06-14T09:44:53Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,20,20,,,"Стиль: С окладом: Желтый металл, Латунь ?/ Медь ?/ Другое ?; Квадрат ?    Размеры: В. 20, Ш. 20 (приблизительно)"
4460,2016-06-14T09:45:00Z,Святой Апостол Иоанн Богослов Евангелист (название изначальное)    Автор: Аноним (иконописец); Аноним (ювелир)    Школа / Место издания: Россия ?    Период оригинала: середина 19 век; 2 половина 19 век; 4 четверть 19 век,ИКОНА,,41,34,,,"Размеры: В. 41, Ш. 34 (в окладе ?)"
7807,2016-06-14T09:45:27Z,Успенье (название употребляемое); Успение  Богоматери (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,12,15,,,"Стиль: Дерево поделочное    Размеры: В. 12, Ш. 15 (доска ?) / В. 15, Ш. 12 (доска ?)    Ссылка на каталоги / инвентари: В источнике не указана датировка, требуется уточнение."
7689,2016-06-14T09:45:27Z,Коронование Пресвятой Богородицы (название старое); Коронование Девы Марии (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,30,20,,,"Стиль: Дерево ?    Размеры: В. 30, Ш. 20 (доска ?)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, датировка, материал, техника, требуется уточнение."
712,2016-06-14T09:44:14Z,"Стоглав (название изначальное, церковно-славянский)    Автор: Стоглавый собор (автор)    Школа / Место издания: Россия, Москва (с оригинала)    Период оригинала: 1 четверть 20 век",,,19.5,14.5,,,"Стиль: Ксерокопия ?; факсимильное издание ?: Переплет: Дерево; кож.выделка, Коричневый темный    Размеры: В. 19.5, Ш. 14.5 (разворот); Об. 100 абзацев    Ссылка на каталоги / инвентари: Из источника : 1550 (ошибка); муляж с копиями разворота книги, текст рукописный с выделенными абзацами - главами; блок книги начало 20 века; листы блока книги обрезаны под размер ксерокопий.  От редактора: требуется уточнение относительно самой книги."
16445,2016-06-14T09:46:30Z,Скульптура - Лыжник.    Автор: Орлов Сергей Михайлович.    Период оригинала: 2 половина 20 век,,,24.3,11,,,"Стиль: Роспись.    Размеры: В.24.3, Ш.11, Т.13 см    Инвентарный номер: КП-405, СК-43"
13041,2016-06-14T09:46:02Z,Фотография с портрета Александра III,,,22,30,,,"Размеры: В. 22.0, Ш. 30.0"
16441,2016-06-14T09:46:30Z,"Скульптурная группа - Снежки, Скульптура - Мальчик катящий ком.    Автор: Николай Александрович Лотов",,,6.5,8.5,,,"Стиль: Глазурь.    Размеры: В.6.5, Ш.8.5, Т.5 см    Инвентарный номер: КП-628/2, СК-62"
430,2016-06-14T09:44:21Z,Благовещение (название изначальное)    Автор: Аноним (иконописец); Аноним (чеканщик)    Школа / Место издания: Россия    Период оригинала: 17 век,ИКОНА,,64,47.5,,,"Стиль: Темпера ?    Размеры: В. 64, Ш. 47.5 (приблизительно)    Ссылка на каталоги / инвентари: Размеры: по аналогии с другими иконами из этого ряда, см. Источники."
13234,2016-06-14T09:46:03Z,Божия Матерь. Образ,,,6.8,9.3,,,"Размеры: В. 6.8, Ш. 9.3"
6239,2016-06-14T09:45:18Z,Святой Серафим Саровский (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век; 20 век,ИКОНА,,45,60,,,"Размеры: В. 45, Ш. 60 (в киоте ?) / В. 60, Ш. 45 (в киоте ?)"
7644,2016-06-14T09:45:25Z,"Богоматерь Казанская (название придуманное); Казанская Божья Матерь (название старое)    Автор: Аноним (мастер, ювелир)    Школа / Место издания: Россия",,,35,20,,,"Размеры: В. 35, Ш. 20 (не менее)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, техника, требуется уточнение."
10644,2016-06-14T09:45:49Z,Дети английского короля Эдуарда VII: принцесса Виктория и наследный принц Георг,,,17,24.3,,,"Размеры: В. 17.0, Ш. 24.3"
10365,2016-06-14T09:46:13Z,Морской вид    Автор: Неизвестный художник,ЖИВОПИСЬ,,22.5,15.8,,,"Размеры: В. 22.5, Ш. 15.8"
5670,2016-06-14T09:45:12Z,Святой Николай Чудотворец (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 19 век,ИКОНА,,25,30,,,"Размеры: В. 25, Ш. 30 (доска) / В. 30, Ш. 25 (доска)    Ссылка на каталоги / инвентари: Состояние: лик Николая подреставрирован."
423,2016-06-14T09:44:21Z,Богородица (название употребляемое)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 4 четверть 17 век,ИКОНА,,76,37,,,"Размеры: В. 76, Ш. 37 (доска)"
14176,2016-06-14T09:46:09Z,Стол,,,97,70,80,,"Размеры: Дл. 97.0, Ш. 70.0, В. 80.0"
14435,2016-06-14T09:46:11Z,Коробка,,,26.8,11,,,"Размеры: Дл. 26.8, В. 11.0"
16462,2016-06-14T09:46:30Z,Святой Антонио из Падуи    Период оригинала: 18 век,ЖИВОПИСЬ,,100,70,,,"Размеры: В.100, Ш.70 см"
11460,2016-06-14T09:45:51Z,Образок. Св. Савватий,,,5,6.5,,,"Размеры: В. 5.0, Ш. 6.5"
