id,registration,name,category,сultural_property,height,width,depth,preservation,description
18035,2016-06-14T09:46:36Z,"медаль ""За отвагу""",,,,,,,Инвентарный номер: № 3446697
18183,2016-06-14T09:46:43Z,"Медаль ""За взятие Парижа 19 марта 1814 г.""",,,28,,,,"Размеры: Вес 11 гр, Д. 28 мм    Характер подписи: 10 000 рублей    Ссылка на каталоги / инвентари: Аверс: в лучах ""всевидящего ока"" погружное изображение императора Александра I, поворот головы вправо, на голове лавровый венок. Реверс: внутри сплошного лаврового венка надпись: ""ЗА ВЗЯТИЕ ПАРИЖА 1814 Г."".  мЕТАЛЛ ПОТЕМНЕЛ, ЗНАЧИТЕЛЬНО ПОТЕРТО УШКО, УТРАЧЕНА ЛЕНТА, НА КОТОРОЙ НОСИЛИ МЕДАЛЬ.    Инвентарный номер: № 278 , г.у. 151, ВКМ КП 2624"
23119,2023-03-13T11:26:59Z,"Медаль «За успехи в науках». XIX в. Россия. Металл, литьё, чеканка. Диаметр - 42 мм. РЯМЗ КП-1181 Н-449/1 ГК-37806317",,Объект является культурной ценностью,,,,"незначительные повреждения (окисление, потемнела, потертость).",-
17494,2016-06-14T09:46:37Z,"Медаль ""За оборону Сталинграда"", 4 шт.",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №№ 4562/20, 7677/10, 3269"
21963,2020-08-25T13:04:20Z,"ШКМ КП-927. Номер по ГК 14792313. Медаль Название: ""Тридцать лет победы в Великой Отечественной войне 1941-1945"". подлинник Датировка: 1975 Место создания: СССР Материал: металл Техника: чеканка Размеры: 3.6см, высота с лентой 8.5см.",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Лента загрязнена, потерта",нет
17502,2016-06-14T09:46:37Z,"Медаль ""За оборону Москвы""",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №6112/1"
14889,2016-06-14T09:46:17Z,"Медаль ""За труды по первой всеобщей переписи населения""",,,,,,,"Размеры: Д - 2,8    Инвентарный номер: КОМК 2523"
17501,2016-06-14T09:46:37Z,"Медаль ""За победу над Японией""",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №6114/2"
22227,2020-09-08T07:23:31Z,"ШКМ КП-1276/190. Номер по ГК 14798711. Медаль Название: ""Ветеран труда"". подлинник Награжденный - Вильчевская А.Н. Датировка: Вторая половина ХХ века Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д-34мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Потерта,нет
17504,2016-06-14T09:46:37Z,"Медаль ордена ""За заслуги перед Отечеством""",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КП №8220/1"
21960,2020-08-25T13:04:20Z,"ШКМ КП-924. Номер по ГК 14792390. Медаль Название: ""За трудовое отличие"". Датировка: 1938 -1980-е Место создания: СССР Материал: металл, Эмаль Техника: чеканка Размеры: Д-3.3см, высота с лентой 8.5см.",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Металл потемнел, ткань потерта, порвана",нет
17671,2016-06-14T09:46:38Z,"Медаль Ветеран труда ""За долголетний добросовестный труд""",,,,,,,Ссылка на каталоги / инвентари: Награжден Лобачев П.Г.    Инвентарный номер: 187-ОФ
16360,2016-06-14T09:46:19Z,"Медаль ""50 лет Вооруженным Силам СССР""    Период оригинала: 20 век, 2 половина",,,,,,,Инвентарный номер: № 604
20009,2018-11-30T12:13:00Z,"Медаль Скоробогатова Н.К. ""Всесоюзная сельскохозяйственная выставка"" ,сплав никеля и бронзы, 11гр100мг.,инв№ 431.",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,хорошая,УПМ 431.
23112,2023-03-13T11:26:59Z,"Медаль «В память Ольги Святой». нач. XX в. Россия. Бронза, литьё, чеканка. Диаметр - 39 мм. РЯМЗ КП-964 Н-1061/2 ГК-37806284",,Объект является культурной ценностью,,,,незначительные повреждения (потертость).,-
2631,2016-06-14T09:44:27Z,Медаль ВДНХ (название употребляемое),,,,,,,
21684,2020-03-13T09:30:28Z,"Медаль ""За отвагу"". Номер награды: 3327336 Серебро. Штамповка. Размер: диаметр – 3,6 см. № по книге поступлений: ТМ КП-1993 № по книге спецучёта: ДМ-217 № по ГК: 14289408",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Незначительная потертость,номер 3327336
22235,2020-09-08T07:30:12Z,"ШКМ КП-1276/198. Номер по ГК 14798716. Медаль Название: ""За победу над Германией"". подлинник Способ крепления: булавка Награжденный - Вильчевская А.Н. Датировка: 1945 Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д-32мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Планка и выпуклые детали потерты,нет
16361,2016-06-14T09:46:19Z,"Медаль ""60 лет Вооруженным Силам СССР"", 3 шт.    Период оригинала: 20 век, 2 половина",,,,,,,"Инвентарный номер: № 609, № 613, № 621"
19967,2018-11-30T10:00:03Z,"Медаль Нагаткина П.Н."" За отвагу"", 1шт., никель, 33гр.,инв№ 364.",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,хорошая,УПМ 364
4878,2016-06-14T09:45:01Z,Медаль помощника волостного старшины Ярославской губернии (название придуманное)    Период оригинала: 4 четверть 19 век,,,46,,,,Стиль: Латунь ? / Другое ?    Размеры: Д. 46 мм    Ссылка на каталоги / инвентари: ГМЗ РК: № 327
17493,2016-06-14T09:46:37Z,"Медаль ""За оборону Ленинграда""",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ № 8118/4,"
14911,2016-06-14T09:46:17Z,"Юбилейная медаль ""50 лет Вооруженных сил СССР""    Период оригинала: 20 век",,,,,,,
17550,2016-06-14T09:46:37Z,"Медаль ""За боевые заслуги""",,,,,,,Инвентарный номер: КИКМ №6252
14917,2016-06-14T09:46:17Z,Медаль Жукова    Период оригинала: 20 век,,,,,,,
