id,registration,name,category,сultural_property,height,width,depth,preservation,description
5412,2016-06-14T09:45:08Z,"Абстрактная композиция / Море (название придуманное, название двойное)    Автор: Хясленаст ? (художник)    Школа / Место издания: Западная Европа    Период оригинала: 19 век",ЖИВОПИСЬ,,60,40,,,"Размеры: В. 60, Ш. 40 (лист ?)"
2862,2016-06-14T09:44:43Z,Спас Нерукотворный (название придуманное); Нерукотворный образ Христа (название изначальное)    Автор: Аноним (иконописец); Наседкин Алексей Иванович (чеканщик)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век,,,31.1,26.6,,,"Стиль: Ткань: паволока, рубашка; Дерево: шпонки тыльные, врезные; Серебро: оклад, венец;  Плат: Золотистый (узоры), Зеленый светлый, салатный (фон); Ангел справа: Зеленый темный хитон, Красный плащ; Ангел слева: Красный хитон,  Зеленый темный плащ; Коричневый: темные власы Христа; светлый фон; темные надписи.    Размеры: В. 31.1, Ш. 26.6 (в окладе); Вес: 214 гр. Серебро (180 гр. оклад, 34 венец); Пр. 84 Серебро    Характер подписи: [?] (н. картуш); [?] (?); 1219 ( ?)    Ссылка на каталоги / инвентари: Фото: № 2- весь комплект.  Надписи: в источнике не воспроизводятся надписи, не ясно, есть ли подпись Наседкина, есть ли номер (№ 1219), требуется уточнение.  Состояние (1998): отверстия от гвоздей на доске; потемнения по краям доски и оклада; рубашка отстает от лоски; гвозди, которые были припаяны к венчику утрачены; часть оклада вокруг шеи надорвана.   Из источника: лик темного охрения, с легкими высветлениями около глаз, над бровями, на лбу и подбородке."
1967,2016-06-14T09:44:38Z,Море в Гурзуфе зимой (название придуманное)    Автор: Титов Иван Филиппович (художник)    Школа / Место издания: Россия    Период оригинала: 3 четверть 20 век,ЖИВОПИСЬ,,50,70,,,"Размеры: В. 50, Ш. 70 (картон)    Ссылка на каталоги / инвентари: ЧГОМ: № 267; ТИТОВ/1991: 1960 - 15    Ссылка на каталоги / инвентари: В Каталоге не указано о наличии подписи, надписей."
11958,2016-06-14T09:45:54Z,Черный кристалл,,,10,5,,,"Размеры: В. 10.0, Ш. 5.0"
16116,2016-06-14T09:46:25Z,Книжка красноармейца № 87    Период оригинала: 2 четверть 20 век,,,10.7,7.7,,,"Размеры: В.10.7, Ш.7.7 см    Ссылка на каталоги / инвентари: Сосновский районный краеведческий музей.  606170, Нижегородская область, п. Сосновское, ул. Матвеева, д. 36    Инвентарный номер: КП-567"
9803,2016-06-14T09:45:36Z,Чайница,,,12.5,,,,"Размеры: В. 12,5 см    Инвентарный номер: Инв. № 56 Бокалы"
8269,2016-06-14T09:45:31Z,"Женщина с серпом (название в переводе)    На языке оригинала: Woman with reaping-hook / Woman with a Sickle (название в переводе)    Автор: Воробьева-Стебельская Мария Брониславовна, Маревна (прозв., художник)    Школа / Место издания: Россия, Франция, Англия / Великобритания    Период оригинала: середина 20 век",ЖИВОПИСЬ,,100.5,82,,,"Размеры: В. 100.5, Ш. 82 (без обрамления ?); В. 97, Ш. 81.5 (в свету ?)    Характер подписи: MAREVNA    Характер подписи: 52 (П.)    Ссылка на каталоги / инвентари: Русский Париж: сс. 252-253 (фото)    Ссылка на каталоги / инвентари: Название: французский оригинал в источниках не воспроизводится; английские переводы - из источников.  Подпись воспроизведена по фото, см. Ссылку; в источниках подпись и надписи не воспроизводятся,  требуется уточнение."
2723,2016-06-14T09:44:37Z,"Автор: Страдивари Антонио (с оригинала)    Школа / Место издания: Италия, Кремона (с оригинала)    Период оригинала: 19 век ?; 20 век ?",,,65,19,,,"Размеры: Дл. 65 (общая ?); Ш. 19    Характер подписи: Хельсинки    Характер подписи: [Antonius Stradivarius] Cremonenlis [Cremonensis ?] Taclebat [faciebat ?] Anno 1730 /(?)ts (на 1 этикете); ABRE Westerlund Helsinki (на 2 этикете)    Ссылка на каталоги / инвентари: Состояние: трещины, пятна; без смычка.  В источнике не содержатся подробные размеры, материал и неточное воспроизведение надписи (""Antonuis Straduaruis ""), требуется уточнение."
15103,2016-06-14T09:46:18Z,Кунган,,,15,33.5,,,"Размеры: В. 33.5 см, Д. 15 см    Ссылка на каталоги / инвентари: 3050"
9389,2016-06-14T09:45:40Z,Икона «Христос Вседержитель»    Автор: Неизвестный художник,,,,86,,,"Размеры: B. 142, Ш. 86    Инвентарный номер: Инв. №2. Старый инв. № 263"
20366,2018-12-07T08:54:23Z,"МОКМ КП-246 Налим. Сухой препарат, размер не зафиксирован. Поступление 1947г.",ОБРАЗЦЫ ФЛОРЫ И ФАУНЫ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
21982,2020-08-25T15:58:39Z,"ШКМ КП-1084. Номер по ГК 14792339. Казначейский билет Название: ""Пять рублей"". ПА №2017357, подлинник Датировка: 1961 Место создания: СССР Материал: бумага Техника: печать Размеры: 5.5х11.5см.",ПРЕДМЕТЫ НУМИЗМАТИКИ И БОНИСТИКИ,Объект является культурной ценностью,,,,"Сгиб, потертости",нет
23082,2023-03-13T11:20:29Z,Мундир с брюками маршала С.М.Буденного. 1973 г.,,Объект является культурной ценностью,,,,Удовлетворительное,Отсутствуют
12948,2016-06-14T09:46:01Z,Тетрадь,,,17.8,22.5,,,"Размеры: В. 17.8, Ш. 22.5"
16916,2016-06-14T09:46:33Z,В русском оригинале (переводе): Сiriosites et anecdotes italiens...    Автор: Valeri,,,,,,,"Инвентарный номер: КП-3379, МБ 80"
21173,2019-03-14T13:32:51Z,"МОКМ КП-2241/421 Предмет из археологической коллекции Липовского В.С., собранной учащимися Палаткинской школы. Поступление 1956 г.",РАЗНОЕ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
13217,2016-06-14T09:46:03Z,Рама,,,,,,,
