id,registration,name,category,сultural_property,height,width,depth,preservation,description
19481,2018-09-07T07:35:47Z,"Приставка-радиокассета опытная магнитофона кассетного ""Легенда-401"". СССР, г. Арзамас, 1974 г. Пластмасса. 102х63х16 мм. Приборостроительный завод им. 50-летия СССР - изготовитель. ПМ КП 14204/4",РАЗНОЕ,Объект является культурной ценностью,,,,Без видимых повреждений,"""N 25887"""
8873,2016-06-14T09:45:33Z,Зимнее утро    Автор: Соловьев Лев Григорьевич,,,,24.5,,,"Размеры: B. 39, Ш. 24,5    Инвентарный номер: Инв. № 468. 7833/162"
19939,2018-11-29T14:01:05Z,"Позвонок хвостовой ихтиозавра,J3v., 1шт., д-5.5см.,h-1.8см., инв№225.",ОБРАЗЦЫ ФЛОРЫ И ФАУНЫ,Объект является культурной ценностью,,,,хорошая,УПМ 225
6347,2016-06-14T09:45:16Z,Покров Богоматери (название изначальное); Покров (название придуманное)    Автор: Аноним (иконописец); Аноним (ювелир)    Школа / Место издания: Россия    Период оригинала: 18 век ?; 19 век ?,,,20,30,,,"Стиль: Масло: мягких пастельных тонов;   Другое: в оправе, Серебрение, Латунь ?/ Медь ?/ Другое ?    Размеры: В. 20, Ш. 30 (в обрамлении ?)    Ссылка на каталоги / инвентари: В источнике не указан материал оправы, требуется уточнение."
20834,2019-01-21T12:06:17Z,"КП – 1295 Наименование: Колокол. Время создания: ХIХ в. Материал, техника, размер: бронза, литье, 25,0 х 22,0 (см)",РАЗНОЕ,Объект является культурной ценностью,,,,"Сколы края, без языка",Маркировка: АМДЗ КП-1295
20794,2019-01-21T09:57:44Z,"МОКМ КП-2241/258 Предмет из археологической коллекции Липовского В.С., собранной учащимися Палаткинской школы. Поступление 1956 г.",РАЗНОЕ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
12783,2016-06-14T09:46:00Z,Лоханочка,,,2,3.6,,,"Размеры: В. 2.0, Ш. 3.6"
9642,2016-06-14T09:45:41Z,Коробочки,,,6,,,,Размеры: В. 6 см    Инвентарный номер: Инв. № 2913-2914
6333,2016-06-14T09:45:16Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,40,30,,,"Стиль: С окладом/ризой / в киоте ?: Дерево    Размеры: В. 40, Ш. 30 (в окладе ? / в киоте ?)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, техника, указан деревянный оклад, требуется уточнение."
3062,2016-06-14T09:44:46Z,Усекновение главы Иоанна Предтечи Крестителя (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,23,27,,,"Стиль: Дерево ?    Размеры: В. 23, Ш. 27 (приблизительно) / В. 27, Ш. 23 (приблизительно)"
16518,2016-06-14T09:46:30Z,ВЕЧНЫЙ ОТЕЦ    Период оригинала: 18 век,,,58.5,29,,,Размеры: В.58.5 Ш. 29 см    Инвентарный номер: (2C27-617-85)
21324,2019-03-19T07:55:44Z,"МОКМ КП-2434/24 Предмет из археологической коллекции из древнего жилища № 1 поселения мыс Травяной. Материал, размер не зафиксированы. Поступление 1968 г.",РАЗНОЕ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
1282,2016-06-14T09:44:34Z,Царь Николай 2 России (название старое); Император Николай II (название изначальное)    Автор: Аноним (художник)    Школа / Место издания: Россия ?    Период оригинала: 19 век ?; 1 четверть 20 век,ЖИВОПИСЬ,,70,85,,,"Стиль: Овал: картина ? (ср. фото)    Размеры: В. 70, Ш. 85 (в обрамлении ?) ?; В. 85, Ш. 70 (в обрамлении ?);"
12721,2016-06-14T09:45:59Z,Значок,,,2,,,,Размеры: В. 2.0
14076,2016-06-14T09:46:09Z,Ваза,,,8.5,19,,,"Размеры: В. 19.0, Д. 8.5"
3035,2016-06-14T09:44:46Z,Богородица всех скорбящих радость (название употребляемое); Богоматерь Всех Скорбящих Радость (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,23,27,,,"Стиль: Дерево ?    Размеры: В. 23, Ш. 27 (приблизительно) / В. 27, Ш. 23 (приблизительно)"
21624,2020-03-13T08:09:49Z,"Монета. 50 копеек. 1922 г. Серебро. Чеканка. Размер: диаметр – 2,6 см. № по книге поступлений: ТМ КП- 1692/6 № по книге спецучёта: ДМ-69 № по ГК: 14164139",ПРЕДМЕТЫ НУМИЗМАТИКИ И БОНИСТИКИ,Объект является культурной ценностью,,,,"потертость, незначительные повреждения гурта",нет
23198,2023-03-13T11:37:49Z,"Монета боспорская. Рискупорид III в. 210-226 гг. Боспорское царство. Медь, чеканка. Диаметр - 24 мм. РЯМЗ КП-9215 Н-3950 ГК-37806299",,Объект является культурной ценностью,,,,"окисление, сильная потертость, значительные выщербления.",-
1052,2016-06-14T09:44:24Z,"Зимняя тройка (название употребляемое)    Автор: Аноним (художник); Лукутин Николай Александрович (фабрикант); ? (с оригинала)    Школа / Место издания: Россия, Федоскино    Лукутины (фабрика лаковых изделий)    Период оригинала: 4 четверть 19 век; 1 четверть 20 век",ЖИВОПИСЬ,,11,11,7.5,,"Стиль: Круг: крышка; Форма коробки : бочонок; Черный: внешнее покрытие; Красный: внутреннее покрытие.    Размеры: В. 7.5 , Дл. 11, Ш. 11  (предмет) / В. 7.5, Д. 11 (предмет); Д. 11 (крышка, сцена)    Характер подписи: 3 орла (О. крышка); А (О. крышка); фабрики Н.Лакутина ( О. крышка, черная краска)    Ссылка на каталоги / инвентари: СПИСОК ГИМ, 1989: № 2    Ссылка на каталоги / инвентари: В источнике: коробка в форме бочонка"
12685,2016-06-14T09:45:59Z,Фотография,,,4,5.4,,,"Размеры: В. 4.0, Ш. 5.4"
5454,2016-06-14T09:45:08Z,Семья (название придуманное); Жанровая сцена (название употребляемое)    Автор: Аноним (художник)    Школа / Место издания: Франция    Период оригинала: 18 век ?; 19 век ?,ЖИВОПИСЬ,,30,23,,,"Размеры: В. 30, Ш. 23 (лист ?, живописная поверхность ?)    Ссылка на каталоги / инвентари: Фото: см. Составитель."
