id,registration,name,category,сultural_property,height,width,depth,preservation,description
14849,2016-06-14T09:46:16Z,Святитель Николай,ИКОНА,,,,,,
21827,2020-08-19T11:03:22Z,"ШКМ КП-113. Номер по ГК 14791051. Документ. Название: ""Удостоверение Капустина А.А. о награждении медалью ""За доблестный труд"" от 8 апреля 1970 г."" подлинник. Датировка: 1970. Место создания: СССР. Материал: бумага. Техника: машинопись. Размеры: 11х8см.",АРХИВНЫЕ ДОКУМЕНТЫ,Объект является культурной ценностью,,,,Чернила выцвели.,нет
3945,2016-06-14T09:44:55Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (модельщик)    Школа / Место издания: Россия    Аноним (литейщик),,,7,10,,,"Размеры: В. 7, Ш. 10 (приблизительно) / В. 10, Ш. 7 (приблизительно)"
11481,2016-06-14T09:45:51Z,Яйцо пасхальное,,,,,,,Размеры: Дл. 0 095
7741,2016-06-14T09:45:26Z,Троица (название употребляемое); Троица Ветхозаветная (название придуманное); Явление Аврааму трех ангелов (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,130,70,,,"Стиль: Черный, Коричневый: темное Дерево    Размеры: В. 130, Ш. 70 (в окладе ?)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, датировка, техника, требуется уточнение."
18243,2016-06-14T09:46:42Z,икона Встреча Христа (Вход в Иерусалим)    Период оригинала: 18 век,,,28,23,,,"Стиль: стекло, масло    Размеры: В. 28, Ш. 23"
8238,2016-06-14T09:45:30Z,В память битвы при Лейпциге (название употребляемое); Битва при Лейпциге (название изначальное)    Автор: Толстой Федор Петрович (скульптор); Аноним (модельщик)    Школа / Место издания: Россия    Касли (завод чугуноплавильный)    Период оригинала: 19 век ?,,,,,,,"Ссылка на каталоги / инвентари: Фото: образец в бронзе, см. Источники."
10466,2016-06-14T09:45:47Z,"Вид реки    Автор: Кудрявцев, С.",ЖИВОПИСЬ,,24.5,18,,,"Размеры: В. 24.5, Ш. 18.0"
6061,2016-06-14T09:45:06Z,Огненное восхождение Илии (название изначальное); Огненное восхождение Илии Пророка (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век,ИКОНА,,16,20.5,,,"Размеры: В. 16, Ш. 20.5 (доска) / В. 20.5, Ш. 16 (доска)    Характер подписи: Вязов, купец    Характер подписи: [....Вязов...] (О.)"
12545,2016-06-14T09:45:58Z,Акварель. (Из альбома инв. № г-451). Неоконченный рисунок,,,11,18,,,"Размеры: В. 11.0, Ш. 18.0"
13455,2016-06-14T09:46:04Z,Фрагмент бордюра к обоям,,,28.5,39,,,"Размеры: В. 28.5, Ш. 39.0"
19359,2018-05-03T08:06:52Z,"Пряжка  Россия, нач. XX в.,  сталь, стразы,  дл. - 14 см, шир. - 4,5 см.  КП 19211  ПДМП 813-бк",РАЗНОЕ,Объект является культурной ценностью,14,4.5,,,
10984,2016-06-14T09:46:14Z,Образ Христа,,,20,22.5,,,"Размеры: В. 20.0, Ш. 22.5"
22824,2021-04-28T13:10:25Z,"Монета. 15 копеек 1868 год. Белый металл. Чеканка. Диаметр 1,7 см. № по книге поступлений: КП- 1464 № по инвентарной книге: Н-128 № по ГК: 6665062",МОНЕТА / МЕДАЛЬ,Объект является культурной ценностью,,,,"Потертости, загрязнения",НЕТ
