id,registration,name,category,сultural_property,height,width,depth,preservation,description
3721,2016-06-14T09:44:55Z,Святой Артемий (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,,,,,Стиль: Дерево ?
21609,2020-03-13T08:09:49Z,"Монета. 10 копеек. 1906 г. Серебро. Чеканка Размер: диаметр – 1,7 см № по книге поступлений: ТМ КП- 1691/36 № по книге спецучёта: ДМ-55 № по ГК: 14164116",ПРЕДМЕТЫ НУМИЗМАТИКИ И БОНИСТИКИ,Объект является культурной ценностью,,,,"Незначительная потертость, патина",нет
4333,2016-06-14T09:44:38Z,Оттепель (название придуманное); Зимняя дорога (название последнее)    Автор: Петровичев ? (художник) ?; Петровичев Петр Иванович (художник) ?    Школа / Место издания: Россия    Период оригинала: 1 половина 20 век,ЖИВОПИСЬ,,32.5,52,,,"Стиль: Масло ?    Размеры: В. 32.5, Ш. 52 (без обрамления ?)    Ссылка на каталоги / инвентари: Состояние: после реставрации на месте (1961).  Оба названия из Отчета, Списка, см. Источники."
9004,2016-06-14T09:45:34Z,Бусина    Автор: Неизвестныймастер,,,2,,,,Размеры: Д. 2    Инвентарный номер: Инв. №78 по ИК за 1938 г. Инв. №594 по ИК №5
2564,2016-06-14T09:44:41Z,Последнее свидание (название придуманное)    Автор: Поздняков Евгений Михайлович (художник) ?; Поздняков Сергей Васильевич (художник) ?    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,18,28,,,"Стиль: Масло ?    Размеры: В. 18, Ш. 28 (лист, без обрамления ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 610 (605 п.ф.)"
17304,2016-06-14T09:46:20Z,"БОГОМАТЕРЬ КУРСКАЯ-КОРЕННАЯ    Школа / Место издания: Палех    Период оригинала: 19 век, 1 половина",ИКОНА,,30.8,26,,,"Размеры: В. 30,8, Ш. 26"
3926,2016-06-14T09:44:55Z,Воскресение - Сошествие во ад с двунадесятыми праздниками (название употребляемое); Сошествие во ад / Воскресение Христово и Праздники (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,40,50,,,"Стиль: Дерево ?    Размеры: В. 40, Ш. 50 (приблизительно) / В. 50, Ш. 40 (приблизительно)"
420,2016-06-14T09:44:21Z,"Сошествие во ад / Воскресение Христово (название двойное, название изначальное); Сошествие во ад (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 17 век; 18 век",ИКОНА,,100,79,,,"Стиль: Темпера ?    Размеры: В. 100, Ш. 79 (доска)"
10865,2016-06-14T09:46:13Z,Машинка для стрижки волос,,,0.185,,,,Размеры: Дл. 0.185
3897,2016-06-14T09:44:55Z,Святой Петр Московский митрополит (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 2 половина 18 век ?; 1 половина 19 век ?,ИКОНА,,100,60,,,"Стиль: Дерево ? /  Холст ?    Размеры: В. 100, Ш. 60 (приблизительно)"
2697,2016-06-14T09:44:38Z,Школа / Место издания: Франция (система); Россия    Тульский оружейный завод    Период оригинала: 1 четверть 19 век,ОРУЖИЕ ОГНЕСТРЕЛЬНОЕ,,26,,,,"Размеры: К. 16.5 мм, Дл. 26 (ствол), Дл. 43    Характер подписи: Тула. (замок); 1 813 (замок); Р (клеймо, рукоять); ПМБ (клеймо, рукоять); А.I (вензель Александра I в овальном металл. медальоне, рукоять)    Ссылка на каталоги / инвентари: ПРАВОСЛАВИЕ, АРМИЯ И ФЛОТ: № 41.    Ссылка на каталоги / инвентари: Фото: аналог , см. Ссылку."
12002,2016-06-14T09:45:54Z,Безделушка,,,,,,,
3238,2016-06-14T09:44:48Z,Святой Георгий Победоносец (название изначальное)    Автор: Аноним (модельщик)    Школа / Место издания: Россия    Период оригинала: 18 век,,,7,7,,,"Размеры: В. 7, Ш. 7 (пластинка)"
8730,2016-06-14T09:45:44Z,Бюст Николая I    Автор: Неизвестный скульптор второй половины XIX века,,,,15,,,"Размеры: B. 20, Ш. 15"
4613,2016-06-14T09:44:59Z,Все Святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,37,45,,,"Стиль: Дерево поделочное    Размеры: В. 37, Ш. 45 (доска) / В. 45, Ш. 37 (доска)"
9682,2016-06-14T09:45:42Z,Чашка c блюдцем,,,,,,,Инвентарный номер: Инв. № 314
