id,registration,name,category,сultural_property,height,width,depth,preservation,description
10429,2016-06-14T09:45:47Z,Корзина,,,55,37,30,,"Размеры: Дл. 55.0, Ш. 37.0, В. 30.0"
134,2016-06-14T09:44:15Z,"Узун-Таш / Крым (название двойное, название придуманное)    Автор: Куинджи Архип Иванович (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век; 1 четверть 20 век",,,17,10,,,"Размеры: В. 17, Ш. 10 (без обрамления) / В. 10, Ш. 17  (без обрамления)    Ссылка на каталоги / инвентари: ЧИХМ: № 115    Ссылка на каталоги / инвентари: Фото: аналогичное / схожее произведение ?, см. Источники и Комментарий."
3524,2016-06-14T09:44:51Z,Распятие Христа (название изначальное); Распятие Христа и Предстоящие Святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,65,48,,,"Размеры: В. 65, Ш. 48 (приблизительно)"
4975,2016-06-14T09:45:02Z,"Екатерина II (название записано; латинский)    В русском оригинале (переводе): Catharina II (название записано)    Автор: Эриксен Вигилиус (художник, с оригинала); Радиг Антуан Христофор (гравер)    Школа / Место издания: Дания (с оригинала); Россия    Академия художеств    Период оригинала: 3 четверть 18 век",ОТТИСК,,20.1,11.5,,,"Стиль: Гравюра на металле: резцовая; Овал: портрет    Размеры: В. 20.1, Ш. 11.5 (доска ?); В. 27.6, Ш. 19 (лист ?); В. 3.8 1/2 дюйм фр., Ш. 2.5 1/2 дюйм фр. (доска ?)    Характер подписи: A. Radigues. Sculp.    Характер подписи: 1768. (П.); V. Eriksen. pinx.    Характер подписи: 25 коп. ?    Ссылка на каталоги / инвентари: РОВИНСКИЙ/1887: стб. 784-785 (фото), № 29    Ссылка на каталоги / инвентари: Фото: см. Ссылку.  В описании использован каталог, см. Ссылку.  1 оттиск, 2 оттиск отличаются штриховкой фона: 1 - черточки в квадратах доходят до уха, 2 -до локона; 3 оттиск с доски из АХ  плохие (25 коп.)"
17695,2016-06-14T09:46:38Z,Монета римская времен императора Лициния (название придуманное)    Период оригинала: 4 век,,,0.2,,,,"Размеры: Д. 0,2; Вес 2, 55 г.    Инвентарный номер: 4"
10814,2016-06-14T09:46:13Z,Чайник,,,19.5,9,,,"Размеры: В. 19.5, Ш. 9.0"
22721,2021-04-28T12:04:16Z,Монета «1 копейка». СССР. 1924 г.ОФ-205,МОНЕТА / МЕДАЛЬ,Объект является культурной ценностью,,,,Потемневшая,нет
19357,2018-05-03T08:06:52Z,"Записная книжка (в КП название Большая записная книжка)  Западная Европа, сер. XIX в.,  дл. - 6,2 см, шир. - 3,4 см  КП 18834/4  ПДМП 783/4 - бк",РАЗНОЕ,Объект является культурной ценностью,3.2,3.4,,,
844,2016-06-14T09:44:22Z,"С миру по нитке - голому рубаха (название записано ?; русский); В казенном учреждении (название придуманное)    Автор: Аноним (художник, литограф); Руднев А. (издатель, печатник)    Школа / Место издания: Россия, Москва    Период оригинала: середина 19 век",ОТТИСК,,40,32,,,"Размеры: В. 40, Ш. 32 (лист ?) ?    Характер подписи: А.Руднев(ъ) [...] 1857 г. [...] ( н. поле ?) ?    Ссылка на каталоги / инвентари: СТЕРНИН / 1964: с.139    Ссылка на каталоги / инвентари: Фото: см. Ссылку, вариант, требуется подтверждение.  В источнике не указано название, автор произведения."
5881,2016-06-14T09:45:13Z,Женский портрет (название употребляемое); Портрет декольтированной дамы с темными волосами (название придуманное)    Автор: Аноним (художник)    Школа / Место издания: Россия ?; Западная Европа ?    Период оригинала: 18 век ?; 1 половина 19 век ?,ЖИВОПИСЬ,,5,,,,"Стиль: Синий: фон; Овал: портрет; Квадрат: рамка    Размеры: В. 5, Ш.  ? (в обрамлении ?)"
12113,2016-06-14T09:45:55Z,Безделушка,,,8,4.5,,,"Размеры: В. 8.0, Ш. 4.5"
7408,2016-06-14T09:45:25Z,Праздники (название придуманное); Двенадцать праздников (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 1 четверть 19 век,ИКОНА,,50,90,,,"Размеры: В. 50, Ш. 90 (доска) / В. 90, Ш. 50 (доска)"
5492,2016-06-14T09:45:07Z,Воскресение Христово (название употребляемое); Сошествие во ад / Воскресение Христово и Праздники (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,80,71,,,"Размеры: В. 80, Ш. 71(не менее); В. 100, Ш. 81 (не более); В. 89, Ш. 71(доска)    Характер подписи: [?] (по верху, см. фото)    Ссылка на каталоги / инвентари: Состояние: см. фото, возможно доска расколота на 2 части."
11550,2016-06-14T09:45:51Z,Якорь со звездой,,,11.5,,,,Размеры: В. 11.5
22143,2020-09-01T12:08:49Z,"ШКМ КП-1255/9. Номер по ГК 14797656. Монета Название: ""10 геллеров"". Датировка: 1908 Место создания: Австрия Материал: металл Техника: чеканка Размеры: Д-21мм",ПРЕДМЕТЫ НУМИЗМАТИКИ И БОНИСТИКИ,Объект является культурной ценностью,,,,Потерта,нет
12331,2016-06-14T09:45:57Z,Открытое письмо,,,,,,,
17808,2016-06-14T09:46:39Z,"Привественный адрес трудящихся г. Опавы    Период оригинала: 20 век, 3 четверть",,,,,,,Инвентарный номер: КП-2440/7
22974,2022-03-23T14:51:16Z,"МА КПХ 572/5 ДХ 126 Булыгина В.В. 5-ая мат-решка «Масленица». 1988. Дерево, токарная работа, роспись, лак, высота 6,5, диаметр основания 2,7. Тулово разъемное. Расписана масляными красками (цвета: белый, сиреневый, розовый, зеленый, желтый, фон голубой, контур черный). Изображение: женское лицо, растительные мотивы «розы», скоморохи. Акт № 143 от 16.12.1988.",,Объект является культурной ценностью,,,,Хорошее,Отсутствуют
3371,2016-06-14T09:44:50Z,Иисус Христос (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (название изначальное; греческий)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 20 век,,,14,16,,,"Стиль: Дерево: икона ?; рамка    Размеры: В. 14, Ш. 16 (в обрамлении ?) / В. 16, Ш. 14 (в обрамлении ?)"
13668,2016-06-14T09:46:06Z,Рамка для фотографий,,,,,,,
9159,2016-06-14T09:45:35Z,Село Карагл Тамбовской губернии — родина Г.В. Чичерина (Этюд)    Автор: Анисимов Юлиан Павлович,ЖИВОПИСЬ,,,46.5,,,"Размеры: B. 36, Ш. 46,5    Инвентарный номер: Инв. №67. Инв. № 751 и №1093 по ИК ВКМ"
3741,2016-06-14T09:44:27Z,Святой Тихон (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,31,26,,,"Стиль: Темпера ? / Масло ?    Размеры: В. 31, Ш. 26. 5 (доска)    Ссылка на каталоги / инвентари: СПИСОК / КАЛИНИНСК: № 8.    Ссылка на каталоги / инвентари: Состояние: немного выцвела, царапины, точечные пятна.  В источнике не содержатся сведения об иконографии, о школе, технике, наличии надписей."
21946,2020-08-24T14:02:12Z,"ШКМ КП-519. Номер по ГК 14792342. Кофемолка. Датировка: первая половина ХХ века Место создания: Европа Материал: металл Техника: фабричное производство Размеры: 17,0х10,0х13,0см.",РАЗНОЕ,Объект является культурной ценностью,,,,"Ржавчина, утраты",нет
4485,2016-06-14T09:44:59Z,Святые (название придуманное); Избранные Святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,11,10,,,"Стиль: Дерево ?    Размеры: В. 11, Ш. 10 (доска ?)"
21509,2020-03-12T10:27:45Z,"Орден ""Красная Звезда"". Номер награды: 3620699 Серебро. Штамповка. Размер: 4,8х4,8 см. № по книге поступлений: ТМ КП-9958/2 № по книге спецучёта: ДМ-249 № по ГК: 14289401",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Незначительная потертость,Номер награды: 3620699
17027,2016-06-14T09:46:34Z,В русском оригинале (переводе): Die Geschichte der Padagogir. Brand II    Автор: Schmidt K.,,,,,,,Инвентарный номер: КП-2700/2547
14355,2016-06-14T09:46:11Z,Пепельница,,,0.122,0.067,,,"Размеры: Дл. 0,122; Ш. 0,067"
12407,2016-06-14T09:45:57Z,Памятная книжка на 1899 год,,,9.5,13,,,"Размеры: В. 9.5, Ш. 13.0"
1431,2016-06-14T09:44:29Z,Автор: Аноним    Школа / Место издания: Россия,,,,,,,Ссылка на каталоги / инвентари: В источнике: бокал
19748,2018-09-12T07:08:49Z,"Чертеж технологический электромашины ДК-70 фирмы АЕГ. Германия, г. Берлин. 1908 год. Бумага на ткани. 96х74 см. ПМ КП 15239",ДОКУМЕНТ / КНИГА,Объект является культурной ценностью,,,,Без видимых повреждений,"Фирменный знак - A.E.g. Turbin fabrik, Berlin."
10657,2016-06-14T09:45:49Z,Наваха,,,0.52,,,,Размеры: Дл. 0.52
3324,2016-06-14T09:44:50Z,Богоматерь (название употребляемое)    Автор: Аноним (иконописец); Аноним (ювелир) ?    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,17,25,,,"Стиль: С окладом: Серебро    Размеры: В. 17, Ш. 25 (в окладе ?) / В. 25, Ш. 17 (в окладе ?)"
23066,2023-03-13T10:41:14Z,"ММ ОФ-26549 Ск-41 «Статуэтка ""Голова воина в шлеме"".». Франция, г. Париж Бронза, мрамор",,Объект является культурной ценностью,,,,"Многочисленные царапины, потертости, загрязнения",ММ ОФ-26549
5875,2016-06-14T09:45:13Z,Сельский пейзаж с замком (название употребляемое)    Автор: Аноним (художник)    Школа / Место издания: Нидерланды / Голландия ?    Период оригинала: 18 век,ЖИВОПИСЬ,,32,23,,,"Размеры: В. 32, Ш. 23 (приблизительно) / В. 23, Ш. 32 (приблизительно)"
1106,2016-06-14T09:44:31Z,"Ангел, стоящий на одной ноге (название придуманное)    Автор: Аноним (модельщик)    Школа / Место издания: Западная Европа    Аноним (литейщик)",,,30,,,,"Стиль: Полая ?; Патинирование:Черный цвет; Золочение: подсвечники / свечники ?;   Гранение/шлифовка: Белый Мрамор, Круг / цилиндрический постамент    Размеры: В. 30 (с цоколем)"
21043,2019-03-11T12:30:53Z,"Бум.,акрил 160х230, 2004 г. Автор: Кострикова Татьяна",ЖИВОПИСЬ,Объект является культурной ценностью,160,230,,,
19378,2018-05-03T08:06:52Z,"Пуговица  Россия, Тула, кон. XIX в.,  сталь, гранение  д. - 1 см  КП 21681  ПДМП 1055-бк",РАЗНОЕ,Объект является культурной ценностью,,,,,
7890,2016-06-14T09:45:28Z,Святой Николай Чудотворец (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,8,8,,,"Стиль: Дерево ?    Размеры: В. 8, Ш. 8 (доска ?)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, материал и техника, требуется уточнение."
1446,2016-06-14T09:44:30Z,Автор: Аноним    Период оригинала: 19 век,,,,,,,
23149,2023-03-13T11:32:32Z,"Монета 3/4 рубля - 5 злотых. 1835 г. Россия. Серебро, чеканка. Диаметр - 32 мм., вес - 15,35 г. РЯМЗ КП-1869/27 Н-11792 СА-1104 ГК-38157229",,Объект является культурной ценностью,,,,без видимых повреждений.,-
15138,2016-06-14T09:46:18Z,"Фигурка ""Белый медведь""",,,3,3,,,"Размеры: В. 3, Дл. 3    Ссылка на каталоги / инвентари: ДИ 149. Отсутствует по неустановленным причинам. Объяснительная записка бывшего директора музея ЛФЗ Н.С. Петровой"
14117,2016-06-14T09:46:09Z,Два ламбрекена,,,1.41,,,,Размеры: Дл. 1.41
21058,2019-03-11T12:30:53Z,"Бум., акрил 130х160, 2004 г. Автор: Кострикова Татьяна",ЖИВОПИСЬ,Объект является культурной ценностью,130,160,,,
6966,2016-06-14T09:44:44Z,Автор: Валентинов-Миллер Эрик Эдуардович (художник)    Школа / Место издания: Россия    Период оригинала: 20 век,ЖИВОПИСЬ,,50,80,,,"Размеры: В. 50, Ш. 80 (живописная поверхность, лист)    Ссылка на каталоги / инвентари: ЧГОМ: № 59"
7701,2016-06-14T09:45:26Z,"Святой Василий Великий, Святой Григорий Богослов и Святой Иоанн Златоуст (название изначальное); Пророки Ветхозаветные (название изменяемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?",,,,,,,"Стиль: Дерево ?    Ссылка на каталоги / инвентари: В источнике не указаны датировка, материал, техника, размеры, требуется уточнение."
11917,2016-06-14T09:45:54Z,Мензурка,,,6.5,5,,,"Размеры: В. 6.5, Ш. 5.0"
1984,2016-06-14T09:44:38Z,Портрет студента (название придуманное)    Автор: Григорьянц Арнольд Григорьевич (художник)    Школа / Место издания: Россия    Период оригинала: 3 четверть 20 век,,,,,,,"Ссылка на каталоги / инвентари: ХУДОЖНИКИ ЧЕЧЕНО-ИНГУШЕТИИ: с. 15    Ссылка на каталоги / инвентари: См. Предмет 1.; возможно одно произведение (опечатка в источнике ?), требуется уточнение."
19848,2018-11-07T08:56:15Z,"Фото ""Дубовый лес"" ,1988г., 1шт., ч/б фото бумага, 18.4х23.8см., инв № 43",АРХИВНЫЕ ДОКУМЕНТЫ,Объект является культурной ценностью,,,,хорошая,УПМ 43
12967,2016-06-14T09:46:01Z,Фотография неизвестной девушки,,,17,26,,,"Размеры: В. 17.0, Ш. 26.0"
15950,2016-06-14T09:46:24Z,Кинжал кавказский,,,,,,,Инвентарный номер: 8833/2
19914,2018-11-28T15:02:27Z,"Гербарий "" Клевер средний"" (Trifolium medium), 1шт.,картон,бумага. 30.5х40.5см., инв№ 59",ОБРАЗЦЫ ФЛОРЫ И ФАУНЫ,Объект является культурной ценностью,,,,хорошая,УПМ 59
3762,2016-06-14T09:44:52Z,Скорбящая Богородица (название старое); Богоматерь Всех Скорбящих Радость (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 1 четверть 20 век,,,20,40,,,"Стиль: Дерево ?    Размеры: В. 20, Ш. 40 (приблизительно) / В. 40, Ш. 20 (приблизительно)"
15051,2016-06-14T09:46:18Z,"Спас Вседержитель    Школа / Место издания: Россия, Невьянск    Период оригинала: 19 век",,,53,46,,,"Размеры: В. 53, Ш. 46    Инвентарный номер: б/н"
15676,2016-06-14T09:46:27Z,Летний дом    Автор: Александр Маковский,ЖИВОПИСЬ,,23,35,,,"Размеры: В.23, Ш.35"
14613,2016-06-14T09:46:18Z,Симеон Праведный Чудотворец    Автор: Аноним    Школа / Место издания: Россия,,,107,75,,,Размеры: В. 107; Ш. 75    Инвентарный номер: ММ 1144
12157,2016-06-14T09:45:55Z,Безделушка,,,6.5,4.5,,,"Размеры: В. 6.5, Ш. 4.5"
12962,2016-06-14T09:46:01Z,Хромолитография,,,16.3,23.5,,,"Размеры: В. 16.3, Ш. 23.5"
4974,2016-06-14T09:45:02Z,"Портрет императрицы Екатерины Алексеевны (название употребляемое); Екатерина Алексеевна Императрица и Самодержица Всероссийская (название записано; русский, латинский; лицевая сторона)    В русском оригинале (переводе): Catharina alexe-wna Imperatrix-totius Russiae (название записано)    Автор: Таннауер Иоганн Готфрид (художник, с оригинала); Вортманн Христиан Альберт (гравер, с оригинала); Качалов Григорий Аникиевич (гравер, копировал)    Школа / Место издания: Россия    Период оригинала: 2 четверть 18 век (выпуск)",ОТТИСК,,7,5.4,,,"Стиль: Гравюра на металле: резцовая, пунктир; Овал: портрет    Размеры: В. 7 дюйм фр., Ш. 5.4 1/2 дюйм фр. (доска ?); Ф. 4 /о (лист) ? ; В. 19.3, Ш. 14.7 (доска ?); В. 25.1, Ш. 19 (лист ?)    Характер подписи: штиховалъ Григ: качаловъ.    Ссылка на каталоги / инвентари: РОВИНСКИЙ/1887: стб. 746, № 3; РОВИНСКИЙ/1887: стб. 746, № 4; РОВИНСКИЙ/1887: стб. 746, № 5    Ссылка на каталоги / инвентари: Фото: оригинал, см. Источники.  В описании использован каталог, см. Ссылку.  Были еще копии, других размеров: РОВИНСКИЙ/1887, стб. 746, № 4 ( 7.1 1/2 х 5.5 дюйм фр.); РОВИНСКИЙ/1887: стб. 746, № 5 (приложение к изд. ""Указы Имп. Екатерины I.""СПБ, 1777).  От автора: разница этих досок как в размерах, так и тушевке фонов , соответственно, в 2 штриха данный оттиск, далее 3 черты и 4 черты."
12784,2016-06-14T09:46:00Z,Карточка поздравительная,,,8,,,,"Размеры: В. 8.0, Ш. 0.0"
14802,2016-06-14T09:45:46Z,"Брошь    Период оригинала: 19 век, 1 половина",,,5.1,3.7,,,"Стиль: Камни: бриллианты, розы - 95 шт.    Размеры: В. 5,1, Ш. 3,7, Вес 21,77 г    Ссылка на каталоги / инвентари: Приобретена у гр. Мамишевой Н.М. КП ОИРК 1191-2. Акт № 286 от 28.04.1970 г. из ЗК ГЭ.    Инвентарный номер: ЭРО-8996, ЗВ-1358"
20856,2019-01-21T13:08:52Z,"МОКМ КП-2241/301 Предмет из археологической коллекции Липовского В.С., собранной учащимися Палаткинской школы. Поступление 1956 г.",РАЗНОЕ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
18199,2016-06-14T09:46:43Z,Монета 5 копеек,,,,,,,"Ссылка на каталоги / инвентари: описание отсутствует. инвентарная карточка не составлялась. на аверсе дожно быть изображение двуглавого орла с горизонтально расположенными крыльями, под ним надпись: ""1837"".  Реверс: в две строки ""2 КОПЕЙКИ"", под ним черта и две буквы (либо СМ, либо ЕМ).    Инвентарный номер: ВКМ КП 5094/1"
5343,2016-06-14T09:45:06Z,Праздники (название употребляемое)    Автор: Аноним (формовщик)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,,,,,,,"Стиль: Прессованная ?: штамповка    Ссылка на каталоги / инвентари: В источнике не указаны сюжеты, размеры, форма."
17565,2016-06-14T09:46:37Z,"Знак ""Готов к ПВХО""    Период оригинала: 1930-е гг.",,,6.2,3.4,,,"Размеры: В. 6,2 см. Ш. 3,4 см.    Инвентарный номер: КП №7045/1"
3516,2016-06-14T09:44:51Z,Рождество Христово (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,18,12,,,"Размеры: В. 18, Ш. 12 (приблизительно) / В. 12, Ш. 18 (приблизительно)"
19014,2017-03-02T14:36:20Z,"Икона ""Благовещение"", 19 век, дерево, масло",ИКОНА,Объект является культурной ценностью,29,21,,,
6318,2016-06-14T09:45:16Z,Распятие Христово (название употребляемое); Распятие Христа (название изначальное)    Автор: Аноним (формовщик)    Школа / Место издания: Россия,,,30,,,,"Стиль: Латунь ?/ Бронза ?/ Медь ?/ Серебро ?/ Другое ?    Размеры: В. 30    Ссылка на каталоги / инвентари: В источнике не указаны форма, техника и материал, требуется уточнение."
6627,2016-06-14T09:45:22Z,"Коля-Николаша (название придуманное)    Автор: Пензин В.П. (художник, гравер ?)    Школа / Место издания: Россия    Период оригинала: 20 век",ОТТИСК,,,,,,Стиль: Линогравюра цветная
13685,2016-06-14T09:46:06Z,Морской пейзаж    Автор: Александр Александрович (?),,,20,15,,,"Размеры: В. 20.0, Ш. 15.0"
558,2016-06-14T09:44:26Z,Распятие Иисуса Христа (название изначальное)    Автор: Аноним (мастер)    Школа / Место издания: Россия    Аноним (литейщик),,,23,14,,,"Размеры: В. 23, Ш. 14, Т. 1.5 (предельные)    Ссылка на каталоги / инвентари: Фото: может относиться к Элементам 2,3,4.  В источнике не содержатся сведения о техниках."
14767,2016-06-14T09:45:45Z,"Потир    Период оригинала: 19 век, 2 четверть",,,39.2,14.7,,,"Стиль: Серебро 875 пробы, камни - аметисты.    Размеры: В. 39,2, Ш. 14,7, Т. 19,3, Вес 1862,0 г    Характер подписи: НД/1830, МО, 84 и герб г. Москвы.    Ссылка на каталоги / инвентари: КП ОИРК 198-3 (4)/14. Поступление: из Гохрана, акт №181 от 25.04.1951 г. Старые №№ Ящ.14; ЦАМ КП 23655.    Инвентарный номер: ЭРО-8200, СВ-3970"
22585,2021-01-25T13:13:21Z,Монета «2 копейки». Россия. 1854 г.ОФ-588,МОНЕТА / МЕДАЛЬ,Объект является культурной ценностью,,,,Без видимых повреждений,ОФ-588
14171,2016-06-14T09:46:09Z,Этажерка,,,74,48.5,92,,"Размеры: Дл. 74.0, Ш. 48.5, В. 92.0"
13734,2016-06-14T09:46:06Z,Вазочка,,,16,,,,Размеры: В. 16.0
10017,2016-06-14T09:45:38Z,Чашка,,,,,,,Инвентарный номер: Инв. № (?)
279,2016-06-14T09:44:17Z,Избранные Святые (название употребляемое)    Автор: Аноним (гравер); Аноним (скульптор)    Школа / Место издания: Россия    Аноним (литейщик)    Период оригинала: 19 век,,,15.5,10.7,,,"Стиль: Гравирование: орнамент, оборотная сторона ?    Размеры: В. 15.5, Ш. 10.7 (пластинка)    Характер подписи: (см. Общий комментарий)    Ссылка на каталоги / инвентари: ГМЗ РК: № 34    Ссылка на каталоги / инвентари: Надписи: в источнике не расшифрованы, требуется уточнение.  Состояние: 2 сквозных отверстия (1984)."
14263,2016-06-14T09:46:10Z,Бювар с календарем на 1909 год,,,46,31,,,"Размеры: В. 46.0, Ш. 31.0"
614,2016-06-14T09:44:19Z,"Иосиф с Младенцем (название придуманное); Симеон с младенцем Христом и Анна (название предполагаемое)    Автор: Бол Фердинанд (художник); Рембрандт Харменс Ван Рейн (мастерская, круг)    Школа / Место издания: Нидерланды / Голландия    Период оригинала: 3 четверть 17 век ?",,,110,95,,,"Размеры: В. 110, Ш. 95 (основа)"
18008,2016-06-14T09:46:40Z,Желтая река 2    Автор: В.И.Куров,,,50,80,,,"Размеры: В. 50, Ш. 80"
13461,2016-06-14T09:46:04Z,Княжна Ольга Александровна в детстве,,,10.2,16,,,"Размеры: В. 10.2, Ш. 16.0"
10549,2016-06-14T09:45:48Z,Палка,,,0.89,,,,Размеры: Дл. 0.89-0.95
