id,registration,name,category,сultural_property,height,width,depth,preservation,description
2845,2016-06-14T09:44:44Z,"Читающий старик (название употребляемое)    Автор: Рембрандт Харменс Ван Рейн (круг, приписано) ?; Аноним (художник)    Школа / Место издания: Нидерланды / Голландия ?    Период оригинала: 17 век ?",,,,,,,
19936,2018-11-29T13:36:30Z,"Позвонок хвостовой ихтиозавра, J3v., 1шт.,д-3см. h-1см.,инв№ 221.",ОБРАЗЦЫ ФЛОРЫ И ФАУНЫ,Объект является культурной ценностью,,,,хорошая,УПМ 221
4159,2016-06-14T09:44:57Z,Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,35,25,,,"Стиль: Дерево поделочное    Размеры: В. 35, Ш. 25 (приблизительно) / В. 25, Ш. 35 (приблизительно)"
12706,2016-06-14T09:45:59Z,Фигурка кошки,,,16.8,,,,Размеры: В. 16.8
778,2016-06-14T09:44:23Z,Голова мужчины (название придуманное)    На языке оригинала: Male head (название придуманное)    Автор: Аноним (скульптор)    Школа / Место издания: Греция    Период оригинала: 4 век (до н.э.); 3 век (до н.э.),,,30,,,,"Стиль: Рельеф: горельеф    Размеры: В. 30    Характер подписи: Историк Полиф(и)ос  ( памятная стелла, рельеф)    Ссылка на каталоги / инвентари: Фото: вид всей статуи и ее фрагмент (голову).  Голова мужчины , соединенная с мраморной памятной стеллой , воплощает (имя) "" Историк Полифиос"".  В источнике надпись не воспроизведена."
3334,2016-06-14T09:44:50Z,Богоявление (название изначальное); Крещение Господне (название старое); Крещение Иисуса Христа (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век,,,40,30,,,"Размеры: В. 40, Ш. 30 (приблизительно)"
20719,2019-01-18T12:28:19Z,МОКМ КП-1612/132 Предмет из археологической коллекции В.В. Леонтьева из Уэлена. Кость. Поступление до 1968 г.,РАЗНОЕ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
23083,2023-03-13T11:20:29Z,Мундир с брюками морской генерал-майора Потоцкого Г.Н. 1960 г.,,Объект является культурной ценностью,,,,Удовлетворительное,Отсутствуют
12894,2016-06-14T09:46:01Z,Фотография,,,,,,,
6368,2016-06-14T09:45:17Z,Семейство Шамиля (название изначальное)    Автор: Тимм Василий Федорович (литограф)    Школа / Место издания: Россия    Период оригинала: середина 19 век,ОТТИСК,,,,,,
19708,2018-09-11T14:53:35Z,"Микротелевизор «Электроника Ф1-01». СССР, 1978 г. Металлический ящик чёрного и оранжевого цвета. Антенна телескопическая, выдвижная. Металл. 130х75х170 мм. Вес – 1,3 кг. ПМ КП 15119",РАЗНОЕ,Объект является культурной ценностью,,,,Без видимых повреждений,"""№ 719 (опытный)"""
10507,2016-06-14T09:45:48Z,Свадьба на велосипедах    Автор: Неизвестный художник,,,68.5,51.5,,,"Размеры: В. 68.5, Ш. 51.5"
