id,registration,name,category,сultural_property,height,width,depth,preservation,description
14981,2016-06-14T09:46:17Z,Бой Руслана    Автор: Буторин    Школа / Место издания: Россия Палех,,,12,10,,,"Размеры: В. 10; Дл. 12    Характер подписи: Буторин, с. Палех и год создан    Характер подписи: Буторин    Ссылка на каталоги / инвентари: На внутренней стороне крышки имелся инвентарный номер фонда оригиналов училища. Практически все работы имели механические повреждения, трещины, царапины, сколы. Точного описания повреждений работ не имели.    Инвентарный номер: № 88"
12218,2016-06-14T09:45:56Z,Ширма,,,1.92,1.83,,,"Размеры: В. 1,92; Ш. 1,83"
2877,2016-06-14T09:44:44Z,"Осень (название употребляемое)    Автор: Аноним (художник)    Школа / Место издания: Россия ?, Западная Европа ?    Период оригинала: 19 век",,,30,70,,,"Размеры: В. 30, Ш. 70 (приблизительно)"
15870,2016-06-14T09:46:23Z,Господь Вседержитель с ангелами,ИКОНА,,60,50,,,"Стиль: Грунт. Две шпоны врезные.    Размеры: В.60, Ш.50, Т. 4.5 см    Ссылка на каталоги / инвентари: Удмуртская Республика , Камбарский район, с. Балаки, пер. Клубный, д. 7.  Русская православная старообрядческая церковь."
7847,2016-06-14T09:45:27Z,Богородица (название старое); Богоматерь (название употребляемое); Богоматерь и Предстоящие Святые (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,30,25,,,"Стиль: Дерево ?    Размеры: В. 30, Ш. 25 (доска ?)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, датировка, материал и техника, требуется уточнение."
10860,2016-06-14T09:46:13Z,Пейзаж    Автор: Премацци Л.О.,,,28,20,,,"Размеры: В. 28.0, Ш. 20.0"
10806,2016-06-14T09:46:13Z,Ваза,,,36,16.5,,,"Размеры: В. 36.0, Ш. 16.5"
13821,2016-06-14T09:46:07Z,Чашечка,,,4.7,4.6,,,"Размеры: В. 4.6, Д. 4.7"
2569,2016-06-14T09:44:40Z,Настурция (название изначальное)    Автор: Чернецкий ? (художник); Черницкий Иван (художник) ?; Чернявский ? (художник)    Школа / Место издания: Россия    Период оригинала: 19 век ?; 20 век ?,,,39,44,,,"Размеры: В. 39, Ш. 44 (приблизительно, основа)    Ссылка на каталоги / инвентари: ЧГОМ: № 560 (555 п.ф.)    Ссылка на каталоги / инвентари: В источнике не указаны техника, основа."
8423,2016-06-14T09:45:30Z,Казанская Богоматерь (название придуманное)    Автор: Аноним (мастер)    Школа / Место издания: Россия,,,20,30,,,"Размеры: В. 20, Ш. 30 (в окладе ?) / В. 30, Ш. 20 (в окладе ?)"
135,2016-06-14T09:44:15Z,Горы (название употребляемое)    Автор: Куинджи Архип Иванович (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век; 1 четверть 20 век,ЖИВОПИСЬ,,10,20,,,"Стиль: Картон ?    Размеры: В. 10, Ш. 20 (картон ?) / В. 10.5, Ш. 16.5 (без обрамления) / В. 17, Ш. 10 (без обрамления)    Ссылка на каталоги / инвентари: ЧИХМ: № 116    Ссылка на каталоги / инвентари: Техника, размеры из ЧГК; последние размеры из ГРМ, см. Источники."
7746,2016-06-14T09:45:26Z,Богоявление (название изначальное); Крещение Иисуса Христа (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,43,58,,,"Стиль: Дерево ?    Размеры: В. 43, Ш. 58 (доска ?) / В. 58, Ш. 43 (доска ?)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, материал и техника, требуется уточнение."
17350,2016-06-14T09:46:32Z,"Летний день в Таарбаек    Автор: Блач, Кристиан    Период оригинала: 19 век, 4 четверть",ЖИВОПИСЬ,,38,64,,,"Размеры: В. 38, Ш. 64"
15983,2016-06-14T09:46:24Z,Фотомонтаж-эскиз к агитплакату    Автор: Художник Г. Клуцис,,,23,16,,,"Стиль: Фото, акварель    Размеры: В.23, Ш.16 см    Инвентарный номер: КП 11342"
15622,2016-06-14T09:46:22Z,В поход    Автор: Н.Т. Куликов,,,61,54.5,,,"Стиль: Офорт    Размеры: Дл.61, В.54.5    Инвентарный номер: ОБМ-1115/1"
10297,2016-06-14T09:45:46Z,Блокнот,,,11.5,16.5,,,"Размеры: В. 11.5, Ш. 16.5"
11952,2016-06-14T09:45:54Z,Горшок,,,2.5,3.5,,,"Размеры: В. 2.5, Ш. 3.5"
2181,2016-06-14T09:44:40Z,"Жизнь горцев (название придуманное)    Автор: Полонкоев Мурад Махиевич (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 половина 20 век",ЖИВОПИСЬ,,70,50,,,"Стиль: Масло ?, Картон ?    Размеры: В. 70, Ш. 50 (картон ?) ? / В. 70, Ш. 47 (картон ?) ?    Ссылка на каталоги / инвентари: ЧГОМ: № 133    Ссылка на каталоги / инвентари: В источнике не указаны техника, основа, размеры ширины запечатан ( 50/47)."
5422,2016-06-14T09:45:08Z,Участники Венского конгресса 1815 года (название изначальное)    Автор: Изабе Жан Батист (художник); Изабе Луи Габриель Эжен (литограф) ?    Школа / Место издания: Франция    Период оригинала: 1 четверть 19 век,ОТТИСК,,25,70.2,,,"Размеры: В. 25. 2, Ш. 70.2 (лист ?)    Ссылка на каталоги / инвентари: Использовано описание и фото из Рег. № 2.1./166."
1130,2016-06-14T09:44:30Z,Фрипон (название записано; основание / база / подставка); Конь по имени Фрипон (название последнее)    В русском оригинале (переводе): Fripon (название записано; латинский; основание / база / подставка)    Автор: Юшков Иосиф Иванович (скульптор)    Школа / Место издания: Россия    Период оригинала: 1 половина 19 век,,,8.5,20,21.5,,"Стиль: Патинирование: см. Общий комментарий.    Размеры: В. 21.5 / 22.5, Ш. 20, Гл. 8.5 (с цоколем )    Характер подписи: p.J.Jouschkoff (сзади)    Характер подписи: Павел I Петрович, император, Россия    Характер подписи: Конь седла императ. Павла I го (сбоку, основание)    Ссылка на каталоги / инвентари: Фото: цветные сделаны с возвращенного предмета.  Состояние: патина потерта - чередуются темные и более светлые участки (1997); отсутствует патина - цвет изменен до ярок-желтого, основание отполировано, снята пластинка с инвентарным номером - остались следы от крепежных болтов (1999, после возвращения)."
5880,2016-06-14T09:45:13Z,Портрет императора Павла I (название употребляемое)    Автор: Аноним (художник) ?    Школа / Место издания: Россия ?; Западная Европа ?,ЖИВОПИСЬ,,47,58,,,"Стиль: Красный, Фиолетовый: темно-малиновое одеяние    Размеры: В. 47, Ш. 58 (без обрамления ?) / В. 58, Ш. 47 (без обрамления ?)"
7405,2016-06-14T09:45:29Z,Распятие Христа (название изначальное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?    Период оригинала: 19 век,ИКОНА,,29,32,,,"Стиль: С окладом: Медь    Размеры: В. 29, Ш. 32 (в окладе ?) / В. 32, Ш. 29 (в окладе ?)"
14481,2016-06-14T09:46:12Z,Императрица Мария Федоровна,,,29,35.5,,,"Размеры: В. 29.0, Ш. 35.5"
3311,2016-06-14T09:44:48Z,Божья Матерь (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век,ИКОНА,,30,20,,,"Стиль: Дерево поделочное    Размеры: В. 30, Ш. 20 (доска)"
5171,2016-06-14T09:45:02Z,"Голова (название придуманное)    Автор: Дерегус Михаил Гордеевич (художник); ? (гравер)    Школа / Место издания: Россия, Украина    Период оригинала: 20 век",ОТТИСК,,23,16.4,,,"Стиль: Гравюра на металле: офорт, акватинта    Размеры: В. 23, Ш. 16.4 (доска ?); В. 41.5, Ш. 30 (лист ?)"
4233,2016-06-14T09:44:56Z,Святой Преподобный Серафим Саровский (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,13,18,,,"Стиль: Дерево ?    Размеры: В. 13, Ш. 18 (приблизительно) / В. 18, Ш. 13 (приблизительно)    Ссылка на каталоги / инвентари: В источнике: изображение зеленого цвета."
3000,2016-06-14T09:44:47Z,Казанская Богоматерь (название употребляемое); Богоматерь Казанская  (название придуманное); Казанская Божья Матерь (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,30,40,,,"Размеры: В. 30, Ш. 40 (приблизительно) / В. 40, Ш. 30 (приблизительно)"
18307,2016-06-14T09:46:42Z,"картина с изображением девушки, склонившейся к корзине с цветами    Автор: Марк Лайош (Mark Lajos)    Период оригинала: 19 век, 20 век",ЖИВОПИСЬ,,80,60,,,"Размеры: В. 80, Ш. 60    Ссылка на каталоги / инвентари: похищена из частной квартиры в г. Будапешт 19.12.2011 г."
4147,2016-06-14T09:44:57Z,Богоматерь Казанская (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,20,25,,,"Стиль: Дерево поделочное    Размеры: В. 20, Ш. 25, Т. 1 (приблизительно) / В. 25, Ш. 20, Т. 1 (приблизительно)"
327,2016-06-14T09:44:20Z,Избранные сюжеты (название изменяемое)    Автор: Аноним (иконописец); Аноним (чеканщик)    Школа / Место издания: Россия    Период оригинала: 1 четверть 19 век,,,100,85,,,"Стиль: С окладом: Медь, чеканка ?; Темпера ?; Прямоугольник вертикальный    Размеры: В. 100, Ш. 85 (в окладе ?)    Ссылка на каталоги / инвентари: Состояние: загрязнение живописи."
4387,2016-06-14T09:45:00Z,"После дождя (название изначальное)    Автор: Крыжицкий Константин Яковлевич (художник)    Школа / Место издания: Россия, Украина    Период оригинала: 4 четверть 19 век; 1 четверть 20 век",ЖИВОПИСЬ,,43,70,,,"Размеры: В. 43, Ш. 70 (без обрамления)"
15588,2016-06-14T09:46:21Z,Пагоны генерал - маора,,,14.5,6.5,,,"Размеры: Дл.14.5, Ш.6.5 см    Инвентарный номер: 42791"
17224,2016-06-14T09:46:21Z,"ПРЕПОДОБНЫЕ ЗОСИМ И САВВАТИЙ СОЛОВЕЦКИЕ    Школа / Место издания: Русский Север    Период оригинала: 17 век, 18 век",ИКОНА,,77.2,66.5,,,"Размеры: В. 77,2, Ш. 66,5"
