id,registration,name,category,сultural_property,height,width,depth,preservation,description
17647,2016-06-14T09:46:38Z,Медаль 70 лет Вооруженных Сил СССР,,,,,,,"Ссылка на каталоги / инвентари: Награждена Мельникова И.Т., ветеран ВОВ    Инвентарный номер: 99-ОФ"
22723,2021-04-28T12:06:23Z,Памятная медаль «Башня Братского острога».ОФ-201,МОНЕТА / МЕДАЛЬ,Объект является культурной ценностью,,,,Без видимых повреждений,нет
18182,2016-06-14T09:46:43Z,"Медаль ""За усердие"".    Период оригинала: начало 20 век, 1 половина",,,30,,,,"Размеры: Вес 17.5 гр, Д. 30 мм.    Характер подписи: 2500 рублей    Инвентарный номер: ВКМ КП 2400/2, г.у.126"
17672,2016-06-14T09:46:38Z,"Медаль ""За Победу над Японией""",,,,,,,Ссылка на каталоги / инвентари: Награжден Лобачев П.Г.    Инвентарный номер: 188-ОФ
17502,2016-06-14T09:46:37Z,"Медаль ""За оборону Москвы""",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №6112/1"
17659,2016-06-14T09:46:38Z,"Медаль Ветеран труда ""За долголетний добросовестный труд""",,,,,,,Ссылка на каталоги / инвентари: Награжден Лобачев П.Г.    Инвентарный номер: 162-ОФ
14888,2016-06-14T09:46:17Z,"Медаль ""За усмерение польского мятежа 1863 - 1864 г.""",,,,,,,"Размеры: Д - 2,8    Инвентарный номер: КОМК 2559"
17674,2016-06-14T09:46:38Z,Медаль Отличник Погранслужбы,,,,,,,Ссылка на каталоги / инвентари: Награжден Лобачев П.Г.    Инвентарный номер: 190-ОФ
17625,2016-06-14T09:46:37Z,"Медаль ""За боевые заслуги""",,,,,,,Ссылка на каталоги / инвентари: Награждена Фомушкина Александра Андреевна    Инвентарный номер: № 1613529
22245,2020-09-08T07:30:13Z,"ШКМ КП-1276/209. Номер по ГК 14798731. Медаль Название: ""Советско-китайская дружба"". подлинник Награжденный - Вильчевский А.Л. Датировка: 1959 Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д-43мм, планка - 5.0х4.3см",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"На планке на ленте утрата пятиконечной звезды, царапины на эмали",нет
17511,2016-06-14T09:46:37Z,"Медаль ""За заслуги на поле брани""",,,,,,,Ссылка на каталоги / инвентари: медаль принадлежала Пяткину Петру Ивановичу    Инвентарный номер: КП №3959/3
17678,2016-06-14T09:46:38Z,Медаль 70 лет Вооруженных Сил СССР,,,,,,,"Ссылка на каталоги / инвентари: Награжден Григорьев А.П., ветеран ВОВ    Инвентарный номер: 194-ОФ"
15339,2016-06-14T09:46:28Z,"Медаль ""20 лет Победы в Великой Отечественной Войне 1941-1945 годов""",,,,,,,
22230,2020-09-08T07:30:12Z,"ШКМ КП-1276/193. Номер по ГК 14798763. Медаль юбилейная Название: ""50 лет Вооруженных сил СССР"". подлинник Способ крепления: булавка Награжденный - Вильчевская А.Н. Датировка: 1967 Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д - 37мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Царапины на металле, потерты выпуклые детали",нет
