UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
9fd4ba1b-496b-4316-a6a9-c0dd27946494,Book 6,Corinth,char-offset:35584,PLACE,http://pleiades.stoa.org/places/570182,"Akrokorinthos|Corinthus/Korinthos|Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos",-0750/2100,37.906045,22.878721,"sanctuary,settlement,fort",VERIFIED,,,,
671a2383-0ab5-4e07-976a-ec04f07bc7e5,Book 5,Tusculum,char-offset:76666,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",-0750/2100,41.798322,12.709916,"amphitheatre,theatre,settlement",VERIFIED,,,,
ed0fc739-27a8-490a-989c-108744b8813b,Book 3,Guadiana,char-offset:68646,PLACE,http://pleiades.stoa.org/places/255976,Anas (river),-0750/0640,37.823576,-7.6466379,river,VERIFIED,,,,
e5f47d86-6215-4389-a9ed-fc87eb37291e,Book 5,Ausonians,char-offset:61972,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
65ad914e-39c5-45f7-a8ac-3b0daf54259d,Book 5,Falernian,char-offset:88832,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
acfebe39-a0fa-43c9-a2e7-dc19e0bd99b5,Book 5,Heneti,char-offset:16938,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
bffeebbc-5034-4a7b-a631-f34eb59738e8,Book 4,Narbonnaise,char-offset:2242,PLACE,http://pleiades.stoa.org/places/246347,"Col. Narbo Martius|Col. Narbo Martius, Narbonne|Narbonne",-0750/2100,43.184722,3.003611,settlement,VERIFIED,,,,
f65fb1eb-9149-421c-b234-caa542f1fabc,Book 4,Marseilles,char-offset:13481,PLACE,http://pleiades.stoa.org/places/148127,"Massalia/Massilia|Massalia/Massilia, Marseille|Marseille",-0750/2100,43.299467,5.365307,settlement,VERIFIED,,,,
4a77fb1c-4d8b-493d-a23f-66f15c28f509,Book 2,Æthalia,char-offset:150286,PLACE,http://pleiades.stoa.org/places/403222,"Ilva/Aethalia (island)|Ilva Ins./Aethalia Ins., Elba",-0030/2100,42.761833,10.240833,island,VERIFIED,,,,
d4ada488-d0da-471f-a370-796205772f59,Book 3,Fortunate Island,char-offset:32976,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
37bff09f-eeea-4ffe-a09a-68bfcc61e387,Book 2,Euphrates,char-offset:45786,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942377777777,40.93640094444444,river,VERIFIED,,,,
643b9552-08e6-4533-8be3-ff8bf62f1c65,Book 6,Lilybæum,char-offset:26077,PLACE,http://pleiades.stoa.org/places/462281,"Lilybaeum|Lilybaeum, Capo Boeo, Marsala",-0750/2100,37.7990835,12.434233,settlement,VERIFIED,,,,
c481b358-de49-4b74-aafd-39fcdf52ea3b,Book 5,Capitol,char-offset:54633,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
4f65380a-a576-43c0-9b06-34d0e51305d2,Book 8,Greece,char-offset:57972,PLACE,http://sws.geonames.org/4800037,,,,,,UNVERIFIED,,,,
fcfdab71-b753-454e-a222-2a1805636e37,Book 8,Olympia,char-offset:29965,PLACE,,,,,,,UNVERIFIED,,,,
0befa0f7-9ceb-4072-878e-696930cfd1ce,Book 8,Dyme,char-offset:133436,PLACE,http://pleiades.stoa.org/places/543692,Dyme,,,,unlocated,UNVERIFIED,,,,
8dc280ce-825c-4e72-8c7c-6e74a437e1aa,Book 5,Tiber,char-offset:44876,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),-0030/2100,42.70820040043679,12.369277191018751,river,VERIFIED,,,,
ce249687-8b6f-41a8-b67b-8f4d67e3aebd,Book 4,Narbonne,char-offset:28812,PLACE,http://pleiades.stoa.org/places/246347,"Col. Narbo Martius|Col. Narbo Martius, Narbonne|Narbonne",-0750/2100,43.184722,3.003611,settlement,VERIFIED,,,,
d261c78b-7201-47d7-a20f-bb9c9c286338,Book 13,Thebe,char-offset:61180,PLACE,http://www.imperium.ahlfeldt.se/places/24237,,,,,,UNVERIFIED,,,,
6df3e41d-21fc-4ca3-a8a1-8f45f72a6e0f,Book 6,Œnotri,char-offset:15733,PLACE,http://pleiades.stoa.org/places/452395,Oenotri,-0750/-0330,40.42064875,15.00532475,people,VERIFIED,,,,
4622b734-c7c9-411f-9e8e-eb6162dd6fb8,Book 5,Keltica,char-offset:82819,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
8190cd26-7dc1-4fd5-bc5d-3765ece2869f,Book 4,Allobriges,char-offset:72042,PLACE,http://pleiades.stoa.org/places/167634,Allobroges,-0330/0300,45.69480974999999,6.259111,people,VERIFIED,,,,
365ccd5c-348a-4506-b535-926c3870a6d8,Book 2,Armenians,char-offset:168177,PLACE,http://pleiades.stoa.org/places/874350,Armenia,-0550/0640,39.5,40.5,region,VERIFIED,,,,
dcc696ce-af87-4287-8be1-ab0a365d84ca,Book 4,Vindalum,char-offset:24235,PLACE,http://pleiades.stoa.org/places/148236,"Vindalium?|Vindalium?, Mourre-de-Sève",-0750/-0030,43.998253,4.903091,settlement,VERIFIED,,,,
81be377d-b664-408f-8d24-8f1ae211efe3,Book 6,Leucani,char-offset:4329,PLACE,http://pleiades.stoa.org/places/452371,Lucani,-0550/-0330,40.220362,16.669239,people,VERIFIED,,,,
37ef3627-2ea3-4dad-a9c8-38acf6015bd2,Book 8,Eleian,char-offset:12498,PLACE,http://sws.geonames.org/1329351,,,,,,UNVERIFIED,,,,
ba056476-8749-41b1-892f-536eda3a58cf,Book 2,Libya,char-offset:171291,PLACE,http://pleiades.stoa.org/places/991375,Libya Superior,,28.91884175132798,22.08409203276879,province,VERIFIED,,,,
00e97113-b439-452c-a906-43753a8eb727,Book 15,India,char-offset:39362,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
75597257-f4af-4be4-8ff4-309e3eb2c3b1,Book 2,Persia,char-offset:32905,PLACE,,,,,,,VERIFIED,,,,
f4661789-7aaf-45d2-9c03-336bced72711,Book 5,Brundusium,char-offset:63043,PLACE,http://pleiades.stoa.org/places/442509,"Brundisium/Brentesion|Brundisium/Brentesion/Brendesion, Brindisi|Brindisi",-0750/0640,40.641136,17.946867,"settlement,port",VERIFIED,,,,
106bade2-17d7-4cc4-b9ff-32ad48cd59d3,Book 2,Rome,char-offset:67878,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",-0750/2100,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
9909cda6-868d-49b0-92f8-6cd48506f0b6,Book 4,Pyrenees,char-offset:1414,PLACE,http://pleiades.stoa.org/places/246582,"Pyrenaei (mountains)|Pyrenaei Mons, Pyrenees Mts.",-0330/2100,42.67,1,mountain,VERIFIED,,,,
4749428d-7b34-432e-872d-b65776eb154e,Book 5,Italy,char-offset:20249,PLACE,http://pleiades.stoa.org/places/992073,Italia (Diocese),,43.55087092641273,11.9539517875577,province,VERIFIED,,,,
53ed8e9a-52c5-4191-9038-121b5a772966,Book 2,Eastern Sea,char-offset:166194,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
a04dbcfc-3509-4973-81a7-3c731877a558,Book 8,Gerenus,char-offset:20960,PLACE,http://pleiades.stoa.org/places/573232,Gerenos,,,,unlocated,UNVERIFIED,,,,
ff84e87f-9390-4c6c-a0e4-8c696188aef6,Book 8,Laconia,char-offset:116643,PLACE,http://sws.geonames.org/3489829,Lacovia,,18.0721,-77.75059,,UNVERIFIED,,,,
e2a294d2-5efe-49c7-a854-53a25843f6b5,Book 4,Rhone,char-offset:25676,PLACE,http://pleiades.stoa.org/places/148168,"Rhodanus (river)|Rhodanus, Rhône (Le)",-0550/0640,43.33167,4.84861,river,VERIFIED,,,,
8728d201-4653-42da-beb2-0139a684636d,Book 13,Tenedos,char-offset:6362,PLACE,http://sws.geonames.org/320700,Bozcaada,,39.835,26.06972,,UNVERIFIED,,,,
b8bc4898-6c76-4b76-9fd9-0150a142aefd,Book 5,Panaro,char-offset:22759,PLACE,http://pleiades.stoa.org/places/393492,"Scultenna (river)|Scultenna, Panaro",-0030/0300,44.92611,11.42388,river,VERIFIED,,,,
712af962-287d-4c36-b0c0-30f18771548e,Book 4,Sabatorum Vada,char-offset:67881,PLACE,http://pleiades.stoa.org/places/383808,"Vada Sabatia|Vada Sabatia, Vado Ligure",-0030/0640,44.26949,8.4353,settlement,VERIFIED,,,,
a238cebe-3bf8-432f-b883-31b4f71efe57,Book 4,Alps,char-offset:84402,PLACE,http://pleiades.stoa.org/places/783,Alpes (mountains),,43.74465275,7.40183905,mountain,VERIFIED,,,,
6743c2ed-3497-497a-89e6-d780623198df,Book 5,Lucrine Lake,char-offset:91492,PLACE,http://pleiades.stoa.org/places/432915,Lucrinus L.,-0030/0300,40.827,14.139,lake,VERIFIED,,,,
d7a7791d-9c74-4bb7-88a9-8d5a2a259597,Book 5,Lydians,char-offset:29043,PLACE,http://pleiades.stoa.org/places/991385,Lydia (province),,37.5,27.5,province,VERIFIED,,,,
5f20363f-6424-411b-984c-c164512d3e05,Book 8,Dyme,char-offset:26691,PLACE,http://pleiades.stoa.org/places/543692,Dyme,,,,unlocated,UNVERIFIED,,,,
877e7d94-99bb-4fd6-a534-f8de51a67070,Book 4,Remi,char-offset:49139,PLACE,http://pleiades.stoa.org/places/109275,Remi,-0330/0640,49.2561547,4.0320509,unknown,VERIFIED,,,,
663bebf1-eb98-4e20-8839-597192b2b0cb,Book 3,Gallicians,char-offset:43204,PLACE,http://pleiades.stoa.org/places/991317,Gallaecia,-0030/0300,42.5,-7.5,province,VERIFIED,,,,
ea829029-eb17-446d-a802-d41d64316b13,Book 4,Ligurians,char-offset:72222,PLACE,http://pleiades.stoa.org/places/383698,Liguria,-0750/0640,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
0183c4aa-ae82-4059-8eaa-5b95a497f647,Book 2,Dnieper,char-offset:127670,PLACE,http://pleiades.stoa.org/places/226544,Borysthenes (river),-0750/0640,51.80271566666667,32.013616533333334,river,VERIFIED,,,,
5fa9aa2e-ac4f-4d05-adb8-dd9add79a8c3,Book 13,Lesbos,char-offset:91659,PLACE,http://pleiades.stoa.org/places/550695,Lesbas|Lesbas,-0750/0300,39.177279,25.867117,fort,UNVERIFIED,,,,
259829bb-80ce-4c54-b272-25de21141527,Book 5,Tusculum,char-offset:73493,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",-0750/2100,41.798322,12.709916,"amphitheatre,theatre,settlement",VERIFIED,,,,
a0fd3a2f-618e-4fed-aac6-f03c73368d5d,Book 2,Britain,char-offset:128823,PLACE,http://pleiades.stoa.org/places/981513,Britannia (province),,52.5,-2.5,province,VERIFIED,,,,
086ad7e7-0b81-41c7-96ec-0964c2b1105f,Book 6,Œnotrian,char-offset:8149,PLACE,http://pleiades.stoa.org/places/452395,Oenotri,-0750/-0330,40.42064875,15.00532475,people,VERIFIED,,,,
d8b5ccfe-0431-41bd-ba80-3fb745e25644,Book 3,Tartessus,char-offset:32780,PLACE,http://pleiades.stoa.org/places/256468,"Tartessos|Tartessos/Tartessus, Tartessos",-0750/-0030,36.93672,-6.4119,"unlocated,settlement,port",VERIFIED,,,,
4c868ecf-bffc-4351-9bea-b3e5848f8495,Book 15,India,char-offset:4814,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
dfd9768f-0816-4d1d-8a13-4d00475b77a9,Book 2,Carmania,char-offset:51903,PLACE,http://pleiades.stoa.org/places/29517,Carmania,-0550/0640,27.5,57.5,region,VERIFIED,,,,
8e887993-3da2-4ba3-8d83-e5799295875f,Book 5,Marrucini,char-offset:85726,PLACE,http://pleiades.stoa.org/places/413190,Marrucini,-0550/0300,42.29613388883435,14.049422942659753,people,VERIFIED,,,,
9843b80a-265c-4230-a8a2-18c95a8bf295,Book 3,Obulco,char-offset:65279,PLACE,http://pleiades.stoa.org/places/265982,"Obulco|Obulco, Porcuna",-0330/2100,37.870867,-4.184754,settlement,VERIFIED,,,,
5113f4e7-4609-44a0-aafa-d40b802518aa,Book 3,Guadalquiver,char-offset:86710,PLACE,http://pleiades.stoa.org/places/256010,Baetis/Certis (river),-0750/0640,37.969207,-2.910335,river,VERIFIED,,,,
c3597acf-a5a4-4d6b-a26c-ef05aff04b90,Book 6,Rhegini,char-offset:15493,PLACE,http://pleiades.stoa.org/places/452416,"Area sacra Griso-Laboccetta, Reggio di Calabria|Rhegion/Regium|Rhegion/Regium, Reggio di Calabria|Reggio Calabria",-0750/2100,38.111146,15.649244,"sanctuary,settlement,architecturalcomplex",VERIFIED,,,,
b36a8ecb-bcca-45fb-a456-bf0f51b32fd3,Book 13,Troy,char-offset:24321,PLACE,,,,,,,UNVERIFIED,,,,
5748e208-1238-4e98-a8c9-9352e3bcf43c,Book 2,India,char-offset:4209,PLACE,http://pleiades.stoa.org/places/50004,India,-0330/0300,22.5,77.5,region,VERIFIED,,,,
1d6eaeb9-cda2-48f0-9211-d14516ea6728,Book 3,Lethe,char-offset:46649,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
8dafccdd-7b1a-47ec-93d4-d912c1dc7c8b,Book 8,Scollis,char-offset:146338,PLACE,http://pleiades.stoa.org/places/570676,"Skollis M.|Skollis Mons, Skollis",,37.968,21.577,mountain,UNVERIFIED,,,,
c0e8fb3c-91a4-4f10-a1f2-01c86a9e3092,Book 3,Xucar,char-offset:72057,PLACE,http://pleiades.stoa.org/places/266053,Sucro (river),-0330/0300,40.1254751,-2.1338651,river,VERIFIED,,,,
604ad54a-5416-4df9-ba82-d2af4c6a3937,Book 2,Euphrates,char-offset:35466,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942377777777,40.93640094444444,river,VERIFIED,,,,
4325462e-7597-4a25-8eab-cfa112c360fb,Book 4,Stœchades islands,char-offset:22252,PLACE,http://pleiades.stoa.org/places/157929,Stoechades (islands),-0550/0640,43.009435425,6.3633469,"island,archipelago",VERIFIED,,,,
3b8d3e64-88d4-465a-beaa-904e0c1697ab,Book 3,Calpe,char-offset:91012,PLACE,http://pleiades.stoa.org/places/256063,"Carteia/Calpe/Karpessos|Carteia/Calpe/Karpessos, San Roque",-0750/0640,36.183163,-5.410359,"theatre,settlement",VERIFIED,,,,
00911831-4beb-4241-a8ea-53c612ee11bc,Book 2,Mæotis,char-offset:180789,PLACE,http://pleiades.stoa.org/places/825318,Maeotis,-0750/0640,45.814417000000006,35.862586,water-open,VERIFIED,,,,
f3326f0f-dcb1-49ad-838c-793c8c637ed1,Book 3,Keltiberians,char-offset:59020,PLACE,http://pleiades.stoa.org/places/246322,Celtiberia,-0330/0640,41.5,-3.5,region,VERIFIED,,,,
5cb76f66-7c43-4244-a810-8a9f4a8d3820,Book 2,Euxine,char-offset:146483,PLACE,http://pleiades.stoa.org/places/1224,Pontus Euxinus,-0750/2100,43.0786852,34.7425505,water-open,VERIFIED,,,,
fe64dfe6-adb2-468f-bb97-044afa4e3b26,Book 6,Sicily,char-offset:72472,PLACE,http://pleiades.stoa.org/places/981549,Sicilia (Roman province),,37.751645425,14.6747958,province,VERIFIED,,,,
35aa04a4-e2bf-4435-b09f-89dd341e75d9,Book 5,Derthon,char-offset:20419,PLACE,http://pleiades.stoa.org/places/383633,"Dertona|Dertona, Tortona|Tortona",-0550/2100,44.8972,8.8655,settlement,VERIFIED,,,,
0394af13-8db8-4cc9-b37d-534963841673,Book 6,Ætna,char-offset:33231,PLACE,http://pleiades.stoa.org/places/462077,"Aetna M.|Aetna Mons, Etna",-0750/0640,37.751113,14.9958286,mountain,VERIFIED,,,,
eae5340f-47b6-4e1d-bc05-55e012dd3b27,Book 13,Ilium,char-offset:30150,PLACE,,,,,,,UNVERIFIED,,,,
1eef9887-78ed-4cc1-a3f3-588d42324e77,Book 4,Ligurians,char-offset:18073,PLACE,http://pleiades.stoa.org/places/383698,Liguria,-0750/0640,44.22656549434755,9.235707726672372,region,VERIFIED,,,,
4ef07b3b-3a25-4e40-ba80-4e893081c6cc,Book 15,India,char-offset:106119,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
4d5cd756-816e-41fd-bb56-4d99b9ad47a3,Book 8,river Elisson,char-offset:16035,PLACE,,,,,,,UNVERIFIED,,,,
f6ebba7e-3689-46d0-9680-43b600fa696d,Book 4,Nicæa,char-offset:21054,PLACE,http://pleiades.stoa.org/places/157894,"Nicaea|Nicaea, Nice|Nice",-0750/0640,43.70325,7.26571,settlement,VERIFIED,,,,
b2a71a4b-33b5-4472-8e2a-ad60cc21c0c0,Book 2,Ariana,char-offset:36790,PLACE,http://pleiades.stoa.org/places/60431,Ariana/Arioi,-0330/0300,,,unlocated,VERIFIED,,,,
46074d64-55c2-45f4-aed6-090063fe7875,Book 8,Pylus,char-offset:14148,PLACE,,,,,,,UNVERIFIED,,,,
5646505e-3f41-41da-8d88-3f712c82b3a2,Book 8,Hermionic,char-offset:97065,PLACE,http://sws.geonames.org/5193305,,,,,,UNVERIFIED,,,,
dc670d34-eb5e-486f-b43f-b987daeae4d0,Book 15,India,char-offset:23172,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
9c4495bb-cfee-4fa5-9f30-4e6a0ea971c7,Book 2,Galatæ,char-offset:106585,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
31e7c861-9665-4d34-826a-b3b155668814,Book 8,Achelous,char-offset:9777,PLACE,http://sws.geonames.org/265483,,,,,,UNVERIFIED,,,,
