id,registration,name,category,сultural_property,height,width,depth,preservation,description
13203,2016-06-14T09:46:03Z,Мешок,,,37,109,37,,"Размеры: Дл. 37.0, Ш. 109.0, В. 37.0"
17128,2016-06-14T09:46:35Z,"Рельеф - Портрет императрицы Александры Федоровны    Автор: О.Губкин, Г. Шайдурова    Школа / Место издания: Россия    Период оригинала: 2 четверть 1 половина 19 век",,,26.9,22,,,"Размеры: В.26.9, Ш. 22.0, Т. 1.9 см    Инвентарный номер: 10"
14793,2016-06-14T09:45:46Z,"Богоматерь Владимирская    Период оригинала: 19 век, 4 четверть",ИКОНА,,31.2,26.8,,,"Стиль: Серебро 875 пробы, эмаль перегородчатая.    Размеры: В. 31,2, Ш. 26,8, Вес 2070,0 г    Характер подписи: «А.КУЗМИЧЕВЪ» и в овале – 84 проба и изображение женской головки в профиль влево.    Ссылка на каталоги / инвентари: КП ОИРК 519-113. Акт № 606 от 18.10.1956 г. Из ЦХМФ пригородных дворцов. Старые №№ А-10596; ЦХ-1730-VII.    Инвентарный номер: ЭРО-8760, СВ-4154"
5850,2016-06-14T09:45:12Z,За службу в тюремной страже (название изначальное),,,,,,,
20906,2019-03-06T07:01:33Z,"МОКМ КП-2750/12 Коробка круглая жестяная . Из коллекции материалов 1930-х гг. прииска «Среднекан». Материал, размер не зафиксированы. Поступление 1970 г.",РАЗНОЕ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
17154,2016-06-14T09:46:35Z,Акт государственных испытаний реактивного самолета ТУ-14.    Период оригинала: 2 половина 20 век,,,,,,,"Инвентарный номер: Номер фонда № 68, номер дела № 688"
446,2016-06-14T09:44:21Z,Святая Троица (название изначальное); Отечество  (название употребляемое); Новозаветная Троица (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 2 четверть 17 век,ИКОНА,,66,40,,,"Стиль: Темпера ?    Размеры: В. 66 (приблизительно), Ш. 40 (не менее, приблизительно), Ш. 50 (не более, приблизительно)    Ссылка на каталоги / инвентари: Размеры: приняты по размеру ряда в иконостасе, см. Источники"
15817,2016-06-14T09:46:23Z,Введение во Храм    Период оригинала: 19 век,ИКОНА,,35,45,,,"Размеры: В.35, Ш.45 см    Ссылка на каталоги / инвентари: Пермский край, Уинский район, с. Телес, Свято-Николаевская церьковь, Пермская Епархия."
11284,2016-06-14T09:45:49Z,Раковина морская,,,14,12,,,"Размеры: В. 14.0, Ш. 12.0"
3453,2016-06-14T09:44:51Z,Иоанн Пророк (название изначальное); Иоанн Креститель в житии (название употребляемое); Святой Иоанн Предтеча Креститель с житием (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 4 четверть 19 век,ИКОНА,,30,35,,,"Размеры: В. 30, Ш. 35 (приблизительно) / В. 35, Ш. 30 (приблизительно)"
13231,2016-06-14T09:46:03Z,Рама,,,,,,,
6614,2016-06-14T09:45:19Z,Жизнь Иисуса Христа (название придуманное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?,ИКОНА,,27,31,,,"Стиль: С окладом: Бронза    Размеры: В. 27, Ш. 31 (в окладе ?) / В. 31, Ш. 27 (в окладе ?)"
2721,2016-06-14T09:44:36Z,Период оригинала: 2 четверть 20 век,,,,,,,Характер подписи: [MP-38-40] (?)
12553,2016-06-14T09:45:58Z,Открытое письмо,,,9,14,,,"Размеры: В. 9.0, Ш. 14.0"
21928,2020-08-19T12:29:17Z,"ШКМ КП-409. Номер по ГК 14792333. Билет Государственного банка Название: ""Десять рублей"". НГ 4636696, подлинник Датировка: 1961 Место создания: СССР Материал: бумага Техника: печать Размеры: 6х12см.",ПРЕДМЕТЫ НУМИЗМАТИКИ И БОНИСТИКИ,Объект является культурной ценностью,,,,"Потерт, загрязнен",нет
23035,2023-03-13T10:38:26Z,"ММ ОФ-29384/1-2 Икона. «""Богоматерь Умиление""». 1898г. Дерево, металл белый, темпера",,Объект является культурной ценностью,,,,"Утраты шпонов, следы шашеля, трещины красочного слоя, следы гвоздей, механические повреждения по краям оклада, потемнение.",ММ ОФ-29384/1-2
12323,2016-06-14T09:45:57Z,Фотография,,,,,,,
1977,2016-06-14T09:44:38Z,"Взятие Зимнего дворца (название употребляемое)    Автор: Аноним (художник, копировал)    Школа / Место издания: Россия    Период оригинала: 20 век",ЖИВОПИСЬ,,171,137,,,"Размеры: В. 171, Ш. 137 (приблизительно) / В. 171, Ш. 137 (приблизительно)    Ссылка на каталоги / инвентари: ЧГОМ: № 298"
11786,2016-06-14T09:45:53Z,Оттиск медали,,,,,,,
11826,2016-06-14T09:45:53Z,Безделушка в виде животных,,,,,,,
6327,2016-06-14T09:45:16Z,Избранные сюжеты (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,40,30,,,"Стиль: Белый: полосы, разделяющие средник на 4 части / клейма    Размеры: В. 40, Ш. 30 (доска) / В. 30, Ш. 40 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны сцены / сюжеты и техника, требуется уточнение."
8018,2016-06-14T09:45:22Z,"На ходулях (название придуманное)    Автор: Елфимов Г.А. (художник, литограф)    Школа / Место издания: Россия    Период оригинала: 20 век",ОТТИСК,,,,,,
15306,2016-06-14T09:46:28Z,"Книга ""Война""    Автор: К.А.Ковальский",,,,,,,Ссылка на каталоги / инвентари: сборник рассказов
23387,2023-03-13T12:07:16Z,"Монета Золотой Орды. XIV в. Золотая Орда. Серебро, чеканка. Диаметр - 14,5 мм., вес - 1,2 г. РЯМЗ КП-12208 Н-4310 СА-830 ГК-38157240",,Объект является культурной ценностью,,,,"потертость, загрязнение, окисление, края неровные.",-
8558,2016-06-14T09:45:44Z,"Ночной вид моря (Геленджик)    Автор: Соловьев, Лев Григорьевич",ЖИВОПИСЬ,,,,,,Ссылка на каталоги / инвентари: Поступило: Дар автора в 1909 г.
5059,2016-06-14T09:45:04Z,Ель (название придуманное)    Автор: Мартынов ? (художник); Мартынов Н. (художник) ?; Мартынов Николай Авенирович (художник) ?; Мартынов Николай Александрович (художник) ?    Школа / Место издания: Россия    Период оригинала: 19 век ?; 1 половина 20 век ?,РИСУНОК,,13,19,,,"Стиль: Рисунок акварелью: сепия    Размеры: В. 13, Ш. 19 (лист ?, живописная поверхность ?)"
11505,2016-06-14T09:45:51Z,Император Александр III и императрица Мария Федоровна с группой лиц на палубе,,,,,,,
