name,address,longitude,latitude,description,subordination,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Новоселицкая центральная библиотека,"край Ставропольский,р-н Новоселицкий,с Новоселицкое,пл им Ленина,д 1",43.433499,44.751220000000004,"Новоселицкая центральная библиотека начала свою деятельность в 1935 году. Сегодня она находится в самом центре села – в здании районной администрации. В настоящее время книжный фонд насчитывает 28 172 экз., количество читателей – 2 713 человек. Фонд библиотеки универсальный, ее двери открыты для всех категорий читателей. Библиотека – это не только стены, полки с томами книг, каталоги. В первую очередь это люди, собирающие информацию, систематизирующие и хранящие ее. В Новоселицкой библиотеке именно такие высококвалифицированные специалисты помогают каждому от мала до велика найти необходимую информацию и получить ответы на актуальные вопросы правового содержания; ведут работу по эстетическому и патриотическому воспитанию, пропаганде здорового образа жизни.",Новоселицкий район,2017-12-07T08:18:10Z,2023-11-02T09:10:58Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,,,
Колковская сельская библиотека,"обл Кировская,р-н Орловский,с Колково,ул Шубина,д 9",48.904033,58.642033,"Библиотека села Колково создана в 1933 году. Ее книжный фонд насчитывает 22 161 экземпляр, в том числе детская литература – 40 %, взрослая – 35 %, отраслевая – 25 %. Основные направления библиотеки – создавать условия для духовно-нравственного и патриотического воспитания, развивать у учащихся интерес к истории родного края, к чтению литературы о Великой Отечественной войне, вести пропаганду литературы по краеведению и здоровому образу жизни. Библиотека обслуживает разные категории читателей, особое внимание уделяется подрастающему поколению и социально незащищенным слоям населения – пенсионерам и инвалидам. Тесно сотрудничает с Домом культуры, школой и детским садом. Библиотекой пользуются 348 человек. Функционируют 2 взрослых кружка: «Благовест» (духовно-православное направление) и «Завалинка» (познавательно-развлекательное направление). Действуют детские кружки «Знайка» и «Почемучка» с элементами театрализации в виде постановки кукольных спектаклей.",Орловский район,2024-01-18T07:33:05Z,2024-01-22T06:57:10Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00
Библиотека-филиал № 2 Рузаевского района,"респ Мордовия,г Рузаевка,ул Тухачевского,д 2",44.9317,54.034632,"Библиотека-филиал № 2 с 1973 года занимает достойное место в образовательной и социокультурной структуре поселка Химмаш, микрорайона города Рузаевка. Сегодня библиотека с фондом 21 270 экз. ежегодно обслуживает 2 634 пользователя. В ней работает клуб общения «Сударушка». В летний период организуется библиотека под открытым небом на территории детской игровой площадки под названием «Книжная поляна» с целью приближения книги и библиотеки к месту отдыха жителей. Одним из основных направлений работы является духовно-нравственное просвещение населения, которое ведется совместно со 2-м Благочинием по Рузаевскому району. Еще одно важное направление работы – формирование правовой культуры граждан, их активной жизненной позиции. Библиотека ежегодно участвует в республиканском конкурсе по повышению правовой культуры избирателя, проводимом ЦИК РМ, и занимает призовые места. Информационную и воспитательную деятельность с подростками и молодежью ведет в сотрудничестве со школой № 10, Рузаевским отделением Саранского политехнического техникума, Рузаевским техникумом железнодорожного и городского транспорта им. А. П. Байкузова, Рузаевским линейным отделом Министерства внутренних дел Российской Федерации на транспорте, отделом по делам несовершеннолетних Министерства внутренних дел Российской Федерации по Рузаевскому муниципальному району. Проводятся разнообразные мероприятия: читательские конференции, тематические вечера, устные журналы, диспуты.",Рузаевский район,2019-02-20T12:07:06Z,2023-03-03T13:10:25Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,18:00:00
Рудавская сельская библиотека,"обл Курская,р-н Обоянский,с Рудавец,ул Выгон,стр 33А",36.3512912625656,51.2557300603364,"В далекие 50-е годы изба-читальня превратилась в образцовую сельскую библиотеку Обоянского района. На сегодняшний день Рудавская модельная библиотека – современное учреждение культуры, которое эффективно выполняет информационную, образовательную и просветительскую функции, радует своих читателей книжными выставками, новинками любимой литературы, интересными новыми формами работы и теплотой творческих встреч. Библиотечные мероприятия проводятся в тесном сотрудничестве с социальными партнерами. Фонд библиотеки – 7 909 экз., читателей – 302. В 2018 году библиотеке был присвоен статус модельной. Она стала стильной, креативной, технически оснащенной, с доступом к интернету. Библиотека обслуживает все население села, но выделяет для себя 2 приоритетные группы: молодежь и семьи с маленькими детьми, которые часто не могут позволить себе дорогостоящие книги и игры.Библиотека не останавливается на достигнутом, планирует и дальше заниматься социальным проектированием, развитием и освоением виртуального пространства.",Обоянский район,2020-12-09T09:16:01Z,2023-02-21T08:54:39Z,,,12:00:00,16:30:00,12:00:00,16:30:00,12:00:00,16:30:00,12:00:00,16:30:00,12:00:00,16:30:00,12:00:00,16:30:00
Детская библиотека п. Нижнеангарска,"Респ Бурятия,р-н Северо-Байкальский,пгт Нижнеангарск,пер Центральный,зд 4",109.565207,55.776811,"Детская библиотека Нижнеангарска была основана в 1951 году, и по сей день ее посещают читатели со скамьи детского сада и до самого окончания школы. Фонд библиотеки включает 9 984 экземпляра. Работа специалистов максимально адаптирована под интересы нынешнего поколения: кроме классической отечественной и зарубежной литературы фонд регулярно пополняется современными произведениями, по которым сняты популярные фильмы в том числе. Также для более всестороннего развития детям предоставлены такие способы получения и обработки информации, как сенсорный стол с безопасным доступом в сеть Интернет, планшетные ПК с приложениями для чтения 3D-книг и прочие развивающие гаджеты. Детская библиотека оснащена новой мебелью, мягкими зонами для комфортного пребывания детей. Яркое и стильное оформление зала располагает ребят к развитию еще и творческих способностей. И для этого в библиотеке предусмотрены условия: материалы для рисования, лепки, скрапбукинга и прочие материалы для творчества. Шахматы, шашки, монополия, пазлы – все для юных посетителей детской библиотеки.",Северо-Байкальский район,2022-09-21T06:37:27Z,2022-09-27T11:06:39Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,,
Ново-Чутинская сельская библиотека,"Респ Татарстан,р-н Бавлинский,с Новые Чути,ул Школьная,д 11",53.332718,54.065677,"В 1953 году в деревни Новые Чути была открыта первая библиотека, в здании старого клуба. Первым библиотекарем была назначена Райса Заляева. В то время книжный фонд был очень скромным: несколько десятков книг, собранных со всего села. Библиотека становилась неотъемлемой и едва ли не самой значимой частью культурной жизни села. Росло количество постоянных читателей, увеличивался фонд книг. В 1956 году для сельской библиотеки выделили новое здание в центре села. Сегодня в библиотеке зарегистрировано 262 читателя – от юных дошколят до людей преклонного возраста. Заведующая старается сделать так, чтобы на стеллажах каждый нашел то, что его интересует, и ушел домой с нужной книжкой или необходимой информацией. Она находит общий язык с читателями любого возраста, особенно с детьми и их родителями, активно работает по привлечению новых читателей. Сейчас фонд сельской библиотеки насчитывает около 8 800 разнообразных книг. Контингент читателей разнообразен: учителя, воспитатели, рабочие, школьники, домохозяйки и другие.",Бавлы,2023-04-11T09:38:44Z,2023-04-11T10:42:18Z,,,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00,15:00:00,18:00:00
Знаменская сельская библиотека,"обл Свердловская,р-н Сухоложский,с Знаменское,ул Горького,д 21",61.943869,56.94603,"Первая сельская библиотека, открытая при церковной школе, насчитывала всего 77 книг. Большинство из них были религиозного и нравственного содержания. Позже, после революции, маленькие библиотеки маленькие библиотеки стали открывать при избах-читальнях, деревенских клубах. Но читателей было немного. В 1871 году по Знаменской волости умели кое-как читать и расписываться всего 50 человек. В 1927-1935 годах с ростом сельхозартелей, коммун, колхозов в сельские библиотеки, кроме книг, стали поступать газеты и журналы. Большую личную библиотеку в Знаменском имел священник Николай Лаврентьев Гарячев. До 10 тысяч томов художественной и методической литературы выросла школьная библиотека. Много лет в ней бессменно хозяйничала учительница, ветеран труда Анна Ивановна Медведева. Из маленькой клубной библиотеки до 20 тысяч томов выросла библиотека знаменского Дома культуры. Ее книжным фондом пользовались более 700 человек. В настоящее время библиотека обслуживает жителей села Знаменское, проводит массовые мероприятия, активно сотрудничает с сельскими образовательными учреждениями, сельской администрацией. Культурно-массовые мероприятия проводятся совместно с клубными работниками. Объем фонда на конец 2022 года – 12433 экземпляра, количество читателей на конец 2022 года – 500 пользователей, число посещений на конец 2022 года – 1695. На данный момент библиотекарем является Прокина Алена Петровна.",Сухой Лог,2023-03-28T10:36:31Z,2023-03-28T11:30:09Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,,
Красненская модельная библиотека,"обл Белгородская,р-н Алексеевский,с Красное,ул Заречная,д 20",38.8100302219391,50.3412871717086,"Библиотека оснащена компьютерным оборудованием, копировально-множительной техникой, телевизором, имеет доступ в Интернет. Книжный фонд насчитывает около 11 000 экземпляров. В составе фонда – печатные издания, аудиовизуальные, электронные материалы. Услугами библиотеки пользуются около 700 жителей села: сотрудники администрации, специалисты сельского хозяйства, учителя, рабочая и учащаяся молодежь, дети, пенсионеры.Книговыдача составляет свыше 15 тысяч экземпляров, число посещений – около 8 тысяч. Ежегодно библиотека получает более 20 наименований периодических изданий. Созданы и функционируют клубные объединения для читателей: клуб любителей поэзии «Лира», молодого избирателя «Твой выбор», детский «В гостях у сказки», краеведческий «Память».Одним из приоритетных направлений деятельности является краеведение. Ежегодно библиотека принимает самое активное участие в проведении Дня села. Ведется летопись села. В сотрудничестве со школьным краеведческим музеем проводится исследовательская работа. С использованием новых информационных технологий проводятся массовые мероприятия: видеовикторины, слайд-презентации, электронные книжные выставки. С помощью сети Интернет выполняются библиографические справки.Создана база данных «Архив выполненных справок».Наличие в библиотеке телевизора и DVD-плеера помогает проводить познавательные и красочные мероприятия: литературно-музыкальные вечера, читательские конференции, детские утренники, вечера семейного общения, презентации книг и т. д.",Алексеевский район,2015-03-18T08:36:48Z,2023-03-07T07:38:07Z,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00
Прикубанская сельская библиотека,"край Краснодарский,р-н Новокубанский,п Прикубанский,ул Школьная,д 6",41.172404,45.003595,"Прикубанская сельская библиотека является структурным подразделением МКУК «Прикубанский КДЦ». Общий книжный фонд составляет более 14 500 экземпляров. Годовая книговыдача – 24 945 экземпляров. Деятельность библиотеки осуществляется в соответствии с «Национальной программой поддержки и развития чтения». Наша работа направлена на возрождение интереса российских граждан к классической и современной литературе и чтению в целом. На базе Прикубанской сельской библиотеки работает передвижная библиотека в детском саду «Буратино». При библиотеке осуществляет свою деятельность клуб по интересам «Ровесник», где сотрудники библиотеки предлагают каждому участнику клуба познать новое и раскрыть свои таланты. В 2015 году Прикубанская сельская библиотека приобрела статус Модельной библиотеки, что открывает перед нашими читателями большие возможности, и в первую очередь – это доступ к Национальной электронной библиотеке. Мы надеемся, что дальнейшая дорога инициатив и творческого поиска нашему коллективу – по-плечу.",Новокубанский район,2015-11-10T07:15:49Z,2023-03-07T12:55:29Z,,,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,16:00:00,11:00:00,17:20:00
Библиотека-филиал № 14 с. Катангар,"край Забайкальский,р-н Петровск-Забайкальский,с Катангар,ул Центральная,д 35",108.961808,51.012341,"В 1956–1958 гг. в небольшом селе Кукун в маленьком домике открылась библиотека. На момент основания был небольшой фонд и 1 штатная единица. В 60-е годы, когда началось укрупнение колхозов, с. Кукун распалось, библиотека была переселена в с. Катангар. До 1990 года она находилась в здании школы. В связи с аварийным состоянием здания была переселена в здание детского сада, построенное в 1979 году. В сентябре 2020 года здание также занял сельский клуб. В библиотеке есть 6 посадочных мест для пользователей. Фонд насчитывает 7 713 единиц. Посещают библиотеку и дети, и взрослые. Для читателей проводится культурно-массовая работа, оформляются выставки. В библиотеке созданы клуб «Непоседа» (для детей) и «Надежда» (для взрослых).",Петровск-Забайкальский,2021-08-31T00:14:49Z,2023-08-22T13:21:06Z,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,,,11:00:00,18:00:00
