id,registration,name,category,сultural_property,height,width,depth,preservation,description
17552,2016-06-14T09:46:37Z,"Медаль ""За Отвагу"" №113068    Период оригинала: 20 век, 2 четверть",,,,,,,Инвентарный номер: КИКМ №4074/2
23115,2023-03-13T11:26:59Z,"Медаль «В память сооружения Кавказской железной дороги». 1883 г. Бронза, литьё, чеканка. Диаметр - 85 мм. РЯМЗ КП-1058 Н-720 ГК-37806328",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, потертость).",-
17656,2016-06-14T09:46:38Z,Медаль Ветеран труда,,,,,,,"Ссылка на каталоги / инвентари: Награжден Путин П.В., ветеран ВОВ    Инвентарный номер: 104/5-ОФ"
15335,2016-06-14T09:46:28Z,"Медаль ""За боевые заслуги""",,,,,,,
14884,2016-06-14T09:46:17Z,Медаль в память Крымской войны 1853 - 1858 гг.,,,2.8,,,,"Размеры: Д. 2,8    Инвентарный номер: КОМК 2551"
17498,2016-06-14T09:46:37Z,"Медаль ""За освобождение Белграда""",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ 5097/14"
17678,2016-06-14T09:46:38Z,Медаль 70 лет Вооруженных Сил СССР,,,,,,,"Ссылка на каталоги / инвентари: Награжден Григорьев А.П., ветеран ВОВ    Инвентарный номер: 194-ОФ"
17531,2016-06-14T09:46:37Z,"Медаль ""50 лет СССР""",,,5.5,,,,"Размеры: Д. 5,5    Инвентарный номер: КП №3828/5"
22242,2020-09-08T07:30:13Z,"ШКМ КП-1276/205. Номер по ГК 14798769. Медаль Название: ""Георгий Жуков"". подлинник Награжденный - Вильчевская А.Н. Датировка: середина XX века Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д-33мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Без видимых дефектов,нет
23137,2023-03-13T11:29:42Z,"Медаль помощника волостного старшины Ярославской губернии. 1886 г. Бронза, литьё, чеканка. Диаметр - 46 мм. РЯМЗ КП-1484 Н-734 ГК-37806296",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, загрязнение, потертость).",-
17540,2016-06-14T09:46:37Z,"Медаль ""В память Всероссийской выставки в Москве в 1882 г.""",,,4.6,,,,"Размеры: Д. 4,6    Инвентарный номер: КП №2999"
16361,2016-06-14T09:46:19Z,"Медаль ""60 лет Вооруженным Силам СССР"", 3 шт.    Период оригинала: 20 век, 2 половина",,,,,,,"Инвентарный номер: № 609, № 613, № 621"
22554,2021-01-25T12:10:06Z,Медаль «За победу над Германией». ОФ-908,МОНЕТА / МЕДАЛЬ,Объект является культурной ценностью,,,,Без видимых повреждений,"На надпись: «Наше дело правое, мы победим.» на оборотной стороне вверху серп и молот, внизу звезда, по центру надпись: «За доблестный труд в Великой Отечественной войне 1941-1945гг.»"
