id,registration,name,category,сultural_property,height,width,depth,preservation,description
22233,2020-09-08T07:30:12Z,"ШКМ КП-1276/196. Номер по ГК 14798723. Медаль Название: ""Ветеран труда"". подлинник Награжденный - Вильчевский А.Л. Датировка: первая половина ХХ века Место создания: СССР Материал: металл желтый, шелковая лента Техника: штамповка Размеры: Д-35мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Выпуклые детали потерты, царапины, планка потерта",нет
21682,2020-03-13T09:30:28Z,"Медаль ""За трудовое отличие"". Серебро, эмаль, ткань. Штамповка. Размер: диаметр 3,2 см. № по книге поступлений: ТМ КП-1983 № по книге спецучёта: ДМ-215 № по ГК: 14289427",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Незначительная потертость, потемнение",нет
14911,2016-06-14T09:46:17Z,"Юбилейная медаль ""50 лет Вооруженных сил СССР""    Период оригинала: 20 век",,,,,,,
2631,2016-06-14T09:44:27Z,Медаль ВДНХ (название употребляемое),,,,,,,
17491,2016-06-14T09:46:37Z,"Медаль ""За взятие Берлина"", 2 шт.    Школа / Место издания: Россия",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №№ 7722/6, 4035/2, 8506/1, 5180/4, 3226/10"
15480,2016-06-14T09:46:26Z,Медаль - За усердие    Школа / Место издания: Россия    Период оригинала: начало 20 века,,,,,,,"Стиль: 960 проба    Инвентарный номер: ВКМ КП 2400/2, г.у. 126"
19315,2018-02-27T13:52:48Z,"медаль ""За отвагу""  ГИК-315, Н-56  номер медали 618992",МОНЕТА / МЕДАЛЬ,Объект является культурной ценностью,,,,полная,номер медали 618992
17490,2016-06-14T09:46:37Z,"Медаль ""За освобождение Праги"", 3 шт.    Школа / Место издания: Россия",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №№ 3988/5, 5098/2"
16339,2016-06-14T09:46:29Z,"Медаль ""За Хивинский поход 1873 года""    Период оригинала: 19 век 2 половина",,,2.3,,,,Размеры: Д. 2.3 см.    Инвентарный номер: КП3 №2431
19312,2018-02-27T12:15:38Z,"Медаль ""За боевые заслуги""  ГИК-323, Н-62  номер медали 13429",МОНЕТА / МЕДАЛЬ,Объект является культурной ценностью,,,,не полная,номер медали 13429
17600,2016-06-14T09:46:32Z,Медаль немецкая (с ушком) (название придуманое),,,,,,,Ссылка на каталоги / инвентари: Пропала из экспозиции в 60-е гг. Акт сверки на 1.01.2007    Инвентарный номер: 1534
14888,2016-06-14T09:46:17Z,"Медаль ""За усмерение польского мятежа 1863 - 1864 г.""",,,,,,,"Размеры: Д - 2,8    Инвентарный номер: КОМК 2559"
17525,2016-06-14T09:46:37Z,"Медаль ""За освобождение Белграда""",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КП №5097/14"
16358,2016-06-14T09:46:19Z,"Медаль ""За доблестный труд в годы Великой Отечественной войны""    Период оригинала: 20 век, 2 половина",,,,,,,Инвентарный номер: № 605
14896,2016-06-14T09:46:17Z,"Медаль ""В память свершившегося 1000 - летия Россий""    Период оригинала: 19 век, 4 четверть",,,3.5,,,,"Размеры: Д. 3,5    Инвентарный номер: КОМК 2521"
17674,2016-06-14T09:46:38Z,Медаль Отличник Погранслужбы,,,,,,,Ссылка на каталоги / инвентари: Награжден Лобачев П.Г.    Инвентарный номер: 190-ОФ
14886,2016-06-14T09:46:17Z,Медаль в память русско - турецкой войны 1877 - 1878 г.,,,,,,,"Размеры: Д - 2,8    Инвентарный номер: КОМК 2522"
22231,2020-09-08T07:30:12Z,"ШКМ КП-1276/194. Номер по ГК 14798726. Медаль юбилейная Название: ""50 лет Вооруженных сил СССР"". подлинник Способ крепления: булавка Награжденный - Вильчевский А.Л. Датировка: 1967 Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д - 37мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Царапины на металле, потерты выпуклые детали",нет
18033,2016-06-14T09:46:36Z,"медаль ""За отвагу""",,,,,,,Инвентарный номер: № 1579788
15482,2016-06-14T09:46:26Z,Медаль - За взятие Парижа 19 марта 1814 г.    Школа / Место издания: Россия,,,35,,,,"Стиль: 875 проба    Размеры: Вес 20.5 гр., Д. 35 мм.    Инвентарный номер: ВКМ КП 2624, инв. 278, г.у.151"
15335,2016-06-14T09:46:28Z,"Медаль ""За боевые заслуги""",,,,,,,
22229,2020-09-08T07:30:12Z,"ШКМ КП-1276/192. Номер по ГК 14798742. Медаль Название: ""За оборону Ленинграда"". подлинник Способ крепления: булавка Датировка: 1942 Место создания: СССР Материал: металл желтый, шелковая лента Техника: штамповка Размеры: Д-32мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Выпуклые детали потерты, потемнели, царапины на металле",нет
17496,2016-06-14T09:46:37Z,"Медаль ""За освобождение Варшавы"", 2 шт.",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №№ 8506/2, 7298/6, 7722/14, 5180/2, 3259, 403"
17650,2016-06-14T09:46:38Z,Медаль За доблестный труд в ознаменование 100-летия Ленина,,,,,,,"Ссылка на каталоги / инвентари: Награждена Мельникова И.Т., ветеран ВОВ    Инвентарный номер: 102-ОФ"
17507,2016-06-14T09:46:37Z,"Медаль ""60 лет Октябрьской социалистической революции""",,,5.5,,,,"Размеры: Д. 5,5    Инвентарный номер: КП №8098"
23136,2023-03-13T11:29:42Z,"Медаль «В память освящения храма Христа Спасителя в Москве». 1883 г. Россия. Бронза, литьё, чеканка. Диаметр - 76 мм. РЯМЗ КП-1460 Н-721/2 ГК-37806341",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, загрязнение, потертость, царапины).",-
17643,2016-06-14T09:46:38Z,Медаль 40 лет Победы,,,,,,,Ссылка на каталоги / инвентари: Награжден Гоняев П.М. (ветеран ВОВ)    Инвентарный номер: 93-ОФ
17508,2016-06-14T09:46:37Z,"Медаль ""В память свершившегося тысячелетия России""    Период оригинала: 19 век, 3 четверть",,,2.8,,,,"Размеры: Д. 2,8    Инвентарный номер: КП №6874"
23117,2023-03-13T11:26:59Z,"Медаль «В память Ярослава I Владимировича». нач. XX в. Россия. Бронза, литьё, чеканка. Диаметр - 38 мм. РЯМЗ КП-1122 Н-1094/1 ГК-37806315",,Объект является культурной ценностью,,,,без видимых повреждений.,-
17657,2016-06-14T09:46:38Z,Медаль 60 лет Вооруженных Сил СССР,,,,,,,"Ссылка на каталоги / инвентари: Награжден Путин П.В., ветеран ВОВ    Инвентарный номер: 104/8-ОФ"
17551,2016-06-14T09:46:37Z,"Медаль ""За Отвагу"" №544048",,,,,,,Инвентарный номер: КИКМ №6251
23112,2023-03-13T11:26:59Z,"Медаль «В память Ольги Святой». нач. XX в. Россия. Бронза, литьё, чеканка. Диаметр - 39 мм. РЯМЗ КП-964 Н-1061/2 ГК-37806284",,Объект является культурной ценностью,,,,незначительные повреждения (потертость).,-
17494,2016-06-14T09:46:37Z,"Медаль ""За оборону Сталинграда"", 4 шт.",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КИКМ №№ 4562/20, 7677/10, 3269"
17648,2016-06-14T09:46:38Z,Медаль 20 лет Победы в ВОВ,,,,,,,"Ссылка на каталоги / инвентари: Награждена Мельникова И.Т., ветеран ВОВ    Инвентарный номер: 100-ОФ"
16300,2016-06-14T09:46:28Z,Медаль за русско-японскую войну 1904-1905 г.г.,,,,,,,"Инвентарный номер: КП 2048, КП4051"
17678,2016-06-14T09:46:38Z,Медаль 70 лет Вооруженных Сил СССР,,,,,,,"Ссылка на каталоги / инвентари: Награжден Григорьев А.П., ветеран ВОВ    Инвентарный номер: 194-ОФ"
17664,2016-06-14T09:46:38Z,Медаль 50 лет Победы,,,,,,,Ссылка на каталоги / инвентари: Награжден Лобачев П.Г.    Инвентарный номер: 178-ОФ
22228,2020-09-08T07:23:31Z,"ШКМ КП-1276/191. Номер по ГК 14798710. Медаль Название: ""50 лет Победы в Великой Отечественной войне 1941-1945"". подлинник Способ крепления: булавка Награжденный - Вильчевская А.Н. Датировка: Вторая половина ХХ века Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д-32мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Без видимых дефектов,нет
23155,2023-03-13T11:32:32Z,"Медаль «На сооружение через Неву Николаевского моста"". 1850 г. Россия. Бронза, литьё, чеканка. Диаметр - 75 мм. РЯМЗ КП-1880/22 Н-496/1 ГК-37806310",,Объект является культурной ценностью,,,,"незначительные повреждения (окисление, потемнела, потертость).",-
23100,2023-03-13T11:24:03Z,"Медаль в память Всероссийской выставки 1882 г. 1882 г. Бронза, литьё, чеканка. диаметр - 46 мм. РЯМЗ КП-661 Н-706/2 ГК-37806314",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, потертость).",-
22239,2020-09-08T07:30:12Z,"ШКМ КП-1276/202. Номер по ГК 14798708. Медаль Название: ""20 лет Победы в Великой Отечественной войне 1941-1945 гг."" подлинник Награжденный - Вильчевский А.Л. Датировка: 1965 Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д-32мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Царапины, потертости на металле",нет
15485,2016-06-14T09:46:26Z,Медаль - За храбрость    Школа / Место издания: Россия    Период оригинала: начало 20 века,,,27,,,,"Стиль: 875 проба    Размеры: Вес 11 гр., Д. 27 мм.    Инвентарный номер: ВКМ КП 5268, н.к. 358, г.у.265"
23134,2023-03-13T11:29:42Z,"Медаль ""В память учреждения ордена св. Андрея Первозванного"". XIX в. Россия. Бронза, литьё, чеканка. Диаметр - 63 мм. РЯМЗ КП-1450 Н-46 ГК-37806321",,Объект является культурной ценностью,,,,незначительные повреждения (потемнение).,-
22237,2020-09-08T07:30:12Z,"ШКМ КП-1276/200. Номер по ГК 14798767. Медаль Название: ""40 лет Победы в Великой Отечественной войне 1941-1945 гг."" подлинник Награжденный - Вильчевский А.Л. Датировка: 1985 Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д-33мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Царапины на металле,нет
21584,2020-03-13T07:11:54Z,"Медаль ""За боевые заслуги"". Номер награды: 018523 Серебро. Штамповка. Размер: диаметр – 3,5 см. № по книге поступлений: ТМ КП-7514/1 № по книге спецучёта: ДМ-237 № по ГК: 14818891",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Потемнение,номер 018523
22533,2021-01-25T11:44:22Z,Медаль «За оборону Сталинграда». ОФ-965,МОНЕТА / МЕДАЛЬ,Объект является культурной ценностью,,,,Без видимых повреждений,ОФ-965
17641,2016-06-14T09:46:38Z,Медаль 60 лет Вооруженных Сил,,,,,,,Ссылка на каталоги / инвентари: Награжден Гоняев П.М. (ветеран ВОВ)    Инвентарный номер: 91-ОФ
17642,2016-06-14T09:46:38Z,Медаль 70 лет Вооруженных Сил,,,,,,,Ссылка на каталоги / инвентари: Награжден Гоняев П.М. (ветеран ВОВ)    Инвентарный номер: 92-ОФ
17638,2016-06-14T09:46:38Z,Медаль 50 лет Вооруженных Сил,,,,,,,Ссылка на каталоги / инвентари: Награжден Гоняев П.М. (ветеран ВОВ)    Инвентарный номер: 88-ОФ
15340,2016-06-14T09:46:28Z,"Медаль ""50 лет Победы в Великой Отечественной Войне 1941-1945 годов""",,,,,,,
17531,2016-06-14T09:46:37Z,"Медаль ""50 лет СССР""",,,5.5,,,,"Размеры: Д. 5,5    Инвентарный номер: КП №3828/5"
14884,2016-06-14T09:46:17Z,Медаль в память Крымской войны 1853 - 1858 гг.,,,2.8,,,,"Размеры: Д. 2,8    Инвентарный номер: КОМК 2551"
21586,2020-03-13T07:11:54Z,"Медаль ""За отвагу"". Номер награды: № 3580323. Награжденный - Пешневский И.А. 17.10.1938 Серебро. Штамповка. Размер: диаметр – 3,5 см № по книге поступлений: ТМ КП-7515/2 № по книге спецучёта: ДМ-239 № по ГК: 14818904",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Потемнение,Номер награды: № 3580323
23087,2023-03-13T11:24:03Z,"Медаль в память Всероссийской выставки 1882 г. Бронза, литьё, чеканка. Диаметр - 46 мм. РЯМЗ КП-290 Н-706/1 ГК-37806325",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, потертость).",-
16359,2016-06-14T09:46:19Z,"Медаль ""За доблестный труд"" в ознаменование 100-летия со дня рождения В.И. Ленина.    Период оригинала: 20 век, 2 половина",,,,,,,Инвентарный номер: № 624
21964,2020-08-25T13:04:20Z,"ШКМ КП-928. Номер по ГК 14792379. Медаль Название: ""За оборону советского Заполярья"". подлинник Датировка: 1944 -1980-е Место создания: СССР Материал: металл Техника: чеканка Размеры: Д-3.2см, высота 8.5см.",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Потерта, поцарапана, лента порвана, сильно загрязнена, булавка ржавая",нет
22232,2020-09-08T07:30:12Z,"ШКМ КП-1276/195. Номер по ГК 14798744. Медаль Название: ""Тридцать лет Победы в Великой Отечественной войне 1941-1945 гг."" подлинник Способ крепления: булавка Награжденный - Вильчевский А.Л. Датировка: 1967 Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д - 36мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Без видимых дефектов,нет
23094,2023-03-13T11:24:03Z,"Медаль «В память освящения храма Христа Спасителя в Москве». 1883 г. Россия. Бронза, литьё, чеканка. Диаметр 76 мм. РЯМЗ КП-389 Н-721/1 ГК-37806292",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, загрязнение, потертость, царапины).",-
22227,2020-09-08T07:23:31Z,"ШКМ КП-1276/190. Номер по ГК 14798711. Медаль Название: ""Ветеран труда"". подлинник Награжденный - Вильчевская А.Н. Датировка: Вторая половина ХХ века Место создания: СССР Материал: металл желтый Техника: штамповка Размеры: Д-34мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,Потерта,нет
20009,2018-11-30T12:13:00Z,"Медаль Скоробогатова Н.К. ""Всесоюзная сельскохозяйственная выставка"" ,сплав никеля и бронзы, 11гр100мг.,инв№ 431.",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,хорошая,УПМ 431.
17536,2016-06-14T09:46:37Z,"Медаль памятная Тройственному Союзу    Период оригинала: 20 век, 1 четверть",,,,,,,Инвентарный номер: КП №3148
16356,2016-06-14T09:46:19Z,"Юбилейная медаль ""40 лет Победы в Великой Отечественной войне 1941-1945 г.г.""    Период оригинала: 20 век, 2 половина",,,,,,,Инвентарный номер: № 611
23114,2023-03-13T11:26:59Z,"Медаль «В память похода Оскольда на Царьград в 865 г.». нач XX в. Россия. Бронза, литьё, чеканка. Диаметр - 78 мм. РЯМЗ КП-1037 Н-1007 ГК-37806374",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, потертость, царапины).",-
