id,registration,name,category,сultural_property,height,width,depth,preservation,description
11413,2016-06-14T09:45:50Z,Заснувшая пряха    Автор: Соломко С.С.,,,14.2,10,,,"Размеры: В. 14.2, Ш. 10.0"
4993,2016-06-14T09:45:02Z,"Портрет Александры Федоровны (название старое); Александра Федоровна (название записано; немецкий) ?    В русском оригинале (переводе): Alexandra Feodorowna (название записано; немецкий) ?    Автор: Гебауер Е. (художник, с оригинала); Хаас ? (гравер, с оригинала); Мейер Ф.В. (гравер)    Школа / Место издания: Германия    Магазин по искусству, географии и музыки Гофмана и Вольфа (издательство) ?    Период оригинала: 1 половина 19 век",ОТТИСК,,5.8,4.7,,,"Стиль: Гравюра на металле: пунктир; Многоугольник: 8-угольник, портрет    Размеры: В. 5.8 дюйм фр., Ш. 4.7 дюйм фр. (доска ?)    Характер подписи: F. W. Meyer sc.    Характер подписи: Пруссия; Гофман, Вольф, Берлин    Характер подписи: Kaiserin von Russland / geb. Prinzessin v. Preussen.;  Im Verlage [...] von Hoffmann und Wolf. Berlin Konigsstrasse № 3 (см. Общий комментарий)    Ссылка на каталоги / инвентари: РОВИНСКИЙ/1886: стб. 17, № 11 (Предмет 2.)    Ссылка на каталоги / инвентари: Фото: оригинал, см. Источники, в копии есть небольшие изменения в прическе.  Описание составлено по каталогу, см. Ссылку.  Надписи: в 1 оттиске нет других надписей, кроме подписи гравера."
5661,2016-06-14T09:45:12Z,Святой Георгий Победоносец (название изначальное)    Автор: Аноним    Школа / Место издания: Россия ?,,,40,30,,,"Стиль: Дерево ?    Размеры: В. 40, Ш. 30 (доска ?) / В. 30, Ш. 40 (доска ?)"
12966,2016-06-14T09:46:01Z,Рама,,,,,,,
14379,2016-06-14T09:46:11Z,Карандаш,,,0.24,,,,"Размеры: Дл. 0,24, 0,093"
17916,2016-06-14T09:46:40Z,"В русском оригинале (переводе): Икона ""Троицкая ветхозаветная""    Период оригинала: 19 век",,,,,,,"Стиль: написана на доске, склеенной из трех узких досок, скрепленной двумя дубовыми шпонками    Инвентарный номер: ГМПИ 5149; 999-И"
11801,2016-06-14T09:45:53Z,Безделушка в виде свинки,,,3.5,1.5,,,"Размеры: В. 3.5, Ш. 1.5"
18299,2016-06-14T09:46:42Z,"портрет императрицы Александры Федоровны    Автор: К. Робертсон    Период оригинала: 19 век, 1 четверть",ЖИВОПИСЬ,,30.5,22,,,"Размеры: В. 30.5, Ш. 22    Ссылка на каталоги / инвентари: № КП 53290-25 т.    Ссылка на каталоги / инвентари: картина была похищена 24 ноября 1992 г. из экспозиции филиала Государственного литературного музея - дома-музея А.Н. Толстого"
23125,2023-03-13T11:26:59Z,"Медаль: «В память 50-летнего юбилея общества русских врачей в г. С.Петербурге». 1883 г. Бронза, литьё, чеканка. Диаметр - 60 мм. РЯМЗ КП-1216 Н-718 ГК-37806276",,Объект является культурной ценностью,,,,"незначительные повреждения (налет окиси, потертость).",-
12365,2016-06-14T09:45:57Z,Открытое письмо и конверт,,,,,,,
4593,2016-06-14T09:44:59Z,Богородица Казанская (название старое); Богоматерь Казанская (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,20,20,,,"Стиль: Дерево поделочное; Квадрат ?    Размеры: В. 20, Ш. 20 (доска) ?"
16857,2016-06-14T09:46:33Z,"В русском оригинале (переводе): Journal des ouvrages de Dame № 91, octobre",,,,,,,Инвентарный номер: КП-2700/7488
6018,2016-06-14T09:45:14Z,Все Святые (название употребляемое); Святые (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,57,54,,,"Размеры: В. 57, Ш. 54 (доска)"
1943,2016-06-14T09:44:38Z,Кивач (название изначальное); Водопад Кивач (название придуманное); Пейзаж Кивач (название употребляемое); Водопад в горах (название последнее)    Автор: Боголюбов Алексей Петрович (художник)    Школа / Место издания: Россия    Период оригинала: середина 19 век; 2 половина 19 век,ЖИВОПИСЬ,,34,54,,,"Стиль: Холст ? / Картон ? , см. Общий комментарий    Размеры: В. 34, Ш. 54 (картон); В. 32, Ш. 45 (приблизительно) / В. 45, Ш. 32 (приблизительно); В. 34, Ш. 57 (без обрамления ?) / В. 57, Ш. 34 (без обрамления ?)    Ссылка на каталоги / инвентари: ЧИХМ: № 107; ЧГОМ: № 404    Ссылка на каталоги / инвентари: Материал: холст - из Списка музея г. Грозного (1999) и Отчета (1961); картон - из Справки (ГРМ, 2001), см. Источники.  Размеры: первые - из Справки; последующие - из Списка музея г. Грозного (1999), Акта (1995/2); последние - из Отчета, см. Источники.  Состояние: после реставрации на месте (1961)."
14550,2016-06-14T09:46:12Z,Тарелка,,,0.27,,,,"Размеры: Д. 0,27"
9908,2016-06-14T09:45:37Z,Коробочка,,,,,,,Инвентарный номер: Инв. № 241
7560,2016-06-14T09:45:25Z,"Спаситель (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (греческий, название изначальное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия ?",ИКОНА,,25,35,,,"Стиль: Дерево ?; С басмой ?/ С венцами/накладками ?: Серебро /  Другое ?: серебряная отделка (?)    Размеры: В. 25, Ш. 35 (доска ?) / В. 35, Ш. 25 (доска ?)    Ссылка на каталоги / инвентари: В источнике не указаны иконография, датировка, материал и техника, требуется уточнение."
