id,registration,name,category,сultural_property,height,width,depth,preservation,description
19754,2018-09-12T07:08:49Z,"Книга: Боржов Н.Ф., Бадьин И.С. Атлас машин и оборудования заводов первичной обработки льна и конопли. Государственное издательство лёгкой промышленности. - М., Л., 1940. - 227 с. СССР, г. Москва, г. Ленинград. 1940 год. Бумага. 29,0х22,0 см. ПМ КП 19290",ДОКУМЕНТ / КНИГА,Объект является культурной ценностью,,,,Нет данных,Нет данных
4134,2016-06-14T09:44:56Z,Местные Святые (название придуманное); Избранные святые (название употребляемое)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия    Аноним (литейщик),ИКОНА,,45,45,,,"Стиль: Дерево поделочное;  Другое: литье, средняя часть; Квадрат ?    Размеры: В. 45, Т. 3 (приблизительно) ? / Ш. 45, Т. 3 (приблизительно) ? / В. 45, Ш. 30 (приблизительно) ? / В. 30, Ш. 45 (приблизительно) ?    Ссылка на каталоги / инвентари: В источнике: в середине литая."
20140,2018-12-04T12:50:55Z,"Аммонит Craspedites в танатоценозе.1шт., .инв №1834.",ОБРАЗЦЫ ФЛОРЫ И ФАУНЫ,Объект является культурной ценностью,,,,,УПМ 1834
10492,2016-06-14T09:45:47Z,Папка с фотографиями,,,30.5,33,,,"Размеры: В. 30.5, Ш. 33.0"
1287,2016-06-14T09:44:20Z,"Рождество Христово (название изменяемое); Сошествие во ад / Воскресение Христово (название двойное, название изначальное); Сошествие во ад (название употребляемое);  Сошествие во ад / Воскресение Христово и праздники (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 16 век",ИКОНА,,88,65,,,"Размеры: В. 88, Ш. 65 (доска)    Ссылка на каталоги / инвентари: Устюжна/1995: с. 314 ?    Ссылка на каталоги / инвентари: Фото: источник не указан.  В источнике не содержатся сведения о  школе, о цветах, о наличии надписей , даются два разных названия ( Рождество не соответствует певоначальным сведениям и фото).  Сравни с Предметом № 1."
883,2016-06-14T09:44:19Z,Лесная дорога с одиноким пешеходом (название придуманное)    Автор: Дюбуа Виллем (художник)    Школа / Место издания: Нидерланды / Голландия    Период оригинала: середина 17 век,ЖИВОПИСЬ,,100,70,,,"Стиль: Прямоугольник вертикальный    Размеры: В. 100, Ш. 70 (без обрамления ?)    Характер подписи: DUBOI (?)    Ссылка на каталоги / инвентари: Подпись: судя по тесту НЦБ ИП, требуется уточнение."
13275,2016-06-14T09:46:03Z,Фотография,,,,,,,
15421,2016-06-14T09:46:19Z,"Натюрморт. Цветы (ирисы и маки)    Автор: Мартирос Сарьян    Период оригинала: 2 четверть, 20 век",ЖИВОПИСЬ,,55,65,,,"Размеры: В.65, Д.55 см."
6133,2016-06-14T09:45:17Z,Святой Апостол Павел и Святые (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,35,30,,,"Размеры: В. 35, Ш. 30 (доска, в окладе ?)    Ссылка на каталоги / инвентари: В источнике не указаны имена 2 Святых, техника, материал и иконография, требуется уточнение."
10698,2016-06-14T09:45:49Z,Тарелка,,,0.23,,,,"Размеры: Д. 0,23"
