id,registration,name,category,сultural_property,height,width,depth,preservation,description
13184,2016-06-14T09:46:03Z,Поздравительная карточка,,,,,,,
21237,2019-03-18T13:14:24Z,"МОКМ КП-2241/474 Предмет из археологической коллекции Липовского В.С., собранной учащимися Палаткинской школы. Поступление 1956 г.",РАЗНОЕ,Объект является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
14154,2016-06-14T09:46:09Z,Пейзаж в лесу    Автор: Бенуа А.,,,22,30.5,,,"Размеры: В. 22.0, Ш. 30.5"
21524,2020-03-12T11:58:53Z,"Часы карманные. № 416982. Металл. Штамповка, сборка. Размер: 4,7 см. № по книге поступлений: ТМ КП-10284",ЧАСЫ / ХРОНОМЕТР,Объект является культурной ценностью,,,,"Утрачено стекло и стрелки, задняя крышка была покрыта коррозией","Часы карманные №416982 Циферблат желтый, на нем надпись ""С. Н. Грейвер Тихвин""."
22675,2021-04-21T13:06:08Z,Краткосрочное обязательство Государственного Казначейства «25 рублей» . Россия. 1919 г. №АА 0192. ОФ-245,ПРЕДМЕТЫ НУМИЗМАТИКИ И БОНИСТИКИ,Объект является культурной ценностью,,,,Загрязнено,№АА 0192. ОФ-245
22770,2021-04-28T12:43:55Z,ГРМ 1397 Икона «Образ Пресвятой Богоматери Владимирской». Х1Х в.,ИКОНА,Объект является культурной ценностью,,,,левкас осыпается,нет
389,2016-06-14T09:44:22Z,"Путеводительница / Богохранимая (название изначальное); Богоматерь Одигитрия Смоленская (название придуманное)    В русском оригинале (переводе): Одигитрия (греческий, название изначальное)    Автор: Аноним (список); Аноним (ювелир)    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век; 4 четверть 19 век ?",ВЫШИВКА,,40,30,,,"Стиль: Масло ?; С окладом: Серебро ? ( не закрывает фигуры и чепец), Чеканка ?, Штамповка ?; ВЫШИВКА : Жемчугом (чепец); С камнями: Жемчуг (чепец)      Размеры: В. 40, Ш. 30 (в окладе ?)    Ссылка на каталоги / инвентари: В источнике содержатся сведения : я. (л, левкас, опечатка ?); м. /?/ ( ?), требующие уточнения, не содержатся данные о надписях, о технике оклада."
20964,2019-03-11T06:37:34Z,"МОКМ КП-2710/74 Деталь американского винчестера. Из коллекции подъёмного археологического и этнографического материала из с. Лорино. Материал, размер не зафиксирован. Поступление 1969 г.",,Объект не является культурной ценностью,,,,Не зафиксировано,Не зафиксировано
4075,2016-06-14T09:44:57Z,Неопалимая купина (название изначальное); Богоматерь Неопалимая Купина  (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,40,30,,,"Стиль: Дерево ?    Размеры: В. 40, Ш. 30 (приблизительно) / В. 30, Ш. 40 (приблизительно)"
13917,2016-06-14T09:46:08Z,Стул,,,48,40.5,85.5,,"Размеры: Дл. 48.0, Ш. 40.5, В. 85.5"
5746,2016-06-14T09:45:05Z,Ладья на ножках фавнов (название придуманное)    Автор: Аноним (модельщик) ?    Школа / Место издания: Россия ?; Западная Европа ?; Восток ?    Аноним (литейщик) ?,,,22.5,,,,Стиль: Треугольник: подставка    Размеры: В. 22.5
21958,2020-08-25T13:04:20Z,"ШКМ КП-907. Номер по ГК 14792295. Документ Название: ""Удостоверение значкиста Козловского М.М. 447 ОЗОД от 26.04.1944 года ""Готов к ПВХО"". подлинник Датировка: 1944 Место создания: СССР Материал: бумага Техника: печать Размеры: 10.5х7.3см",АРХИВНЫЕ ДОКУМЕНТЫ,Объект является культурной ценностью,,,,"Бумага пожелтела, ветхая, в пятнах",нет
3194,2016-06-14T09:44:48Z,Святой Николай (название употребляемое); Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 20 век,ИКОНА,,35,25,,,"Стиль: Другое: акварель    Размеры: В. 35, Ш. 25 (в обрамлении)"
14862,2016-06-14T09:45:43Z,"Самовар тульский    Школа / Место издания: Россия, Тула    Период оригинала: 19 век, 4 четверть, 20 век, 1 половина",,,48,,,,"Стиль: С никелированным покрытием.    Размеры: В. 48, Об. тулова 66    Характер подписи: Российский герб, профиль Александра III; ""Товариществопаровой самоварной фабрики наследника В.С. Баташова в г. Тула; восемь медалей, герб Российской империи, ""Товарищество паросамоварной фабрики наследника В.С. Баташова в г. Тула""    Инвентарный номер: 637"
12325,2016-06-14T09:45:57Z,Фотография,,,,,,,
10104,2016-06-14T09:45:38Z,Чайница,,,11,,,,Размеры: В. 11 см    Инвентарный номер: Инв. № 39
17629,2016-06-14T09:46:38Z,"Оливковое дерево около поместья    Автор: Брак, Жорж (Braque, George)    Период оригинала: 20 век, 1 четверть",ЖИВОПИСЬ,,50,61,,,"Размеры: В. 50, Ш. 61"
19414,2018-09-07T06:36:48Z,"Подвеска задняя автомобиля НАМИ-1. СССР, г. Москва, 1928-1931 гг. Несущее основание сложной формы, состоит из двух частей, соединенных между собой. В передней части основания имеются две пружины на стержнях и два фланца - подвижный, с четырьмя круглыми отверстиями и неподвижный, с восемью резьбовыми шпильками. В верхней части имеется фланец крепления к кузову с двумя резьбовыми шпильками и двумя резьбовыми отверстиями, в задней части – пробка для залива масла, в нижней части - пробка для слива масла. С левой и правой стороны находятся тормозные механизмы и качающиеся кожухи полуосей с кронштейнами и крепежными фланцами на концах. Металл. 1380х510х470 мм. Завод ""Спартак"" - изготовитель. ПМ КП 29894/1",РАЗНОЕ,Объект является культурной ценностью,,,,"Сплошная коррозия, деформация фланца крепления левого колеса. Отсутствуют рессора, две резьбовые шпильки",Нет данных
15433,2016-06-14T09:46:19Z,Натюрморт Цветы    Школа / Место издания: Россия,ЖИВОПИСЬ,,33,42,,,"Размеры: В.42, Д.33 см."
7195,2016-06-14T09:45:23Z,"Детский остров (название рукописное; лицевая сторона)    Автор: Григорьев Борис Дмитриевич (художник)    Школа / Место издания: Россия, Франция    Период оригинала: 1 четверть 20 век",РИСУНОК,,31.6,25.4,,,"Стиль: Картон ? / Карандаш ?, см. Общий комментарий    Размеры: В. 31.6, Ш. 25.4 (в свету ?, лист ?)    Характер подписи: Boris Grigorieff    Характер подписи: Черный Саша    Характер подписи: [1 ?] 920 (П.); САША ЧЕРНЫЙ (рука автора, сверху); [Детский остров]( см. фото)    Ссылка на каталоги / инвентари: Герра Р. / ГТГ: с. 137, с. 46 - кат. 260    Ссылка на каталоги / инвентари: В каталоге ошибка: на с. 137 вместо ""карандаш"" записано ""картон"", треубется уточнение."
4332,2016-06-14T09:44:58Z,"Огород (название придуманное)    Автор: Клевер Юлий Юльевич (художник) ?; Клевер Юлий Юльевич, сын (художник) ?    Школа / Место издания: Россия    Период оригинала: 2 половина 19 век ?; 1 половина 20 век ?",ЖИВОПИСЬ,,,,,,"Стиль: Масло ?    Ссылка на каталоги / инвентари: В источнике не указаны техника, размеры.  Состочние: в / после реставрации ?"
4530,2016-06-14T09:44:59Z,Неопалимая купина (название изначальное); Богоматерь Неопалимая Купина  (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,ИКОНА,,25,35,,,"Стиль: Дерево поделочное    Размеры: В. 25, Ш. 35 (доска) / В. 35, Ш. 25 (доска)"
409,2016-06-14T09:44:22Z,Минея на ноябрь (название придуманное); Избранные святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 18 век,ИКОНА,,33.6,27.7,,,"Стиль: Дерево: одна струганная доска, скрепленная 2-мя разносторонними врезными шпонками.    Размеры: В. 33.6, Ш. 27.7 (доска)    Характер подписи: [МЦЪ НОЯБРЬ] (верхнее поле); [имена Святых] (в клеймах)    Ссылка на каталоги / инвентари: Состояние: загрязнение; часть доски отпилена по верхнему и нижнему полю."
20072,2018-12-03T10:15:55Z,"Пирит, 1шт., 560гр., инв № 16.",РАЗНОЕ,Объект является культурной ценностью,,,,хорошая,УПМ 16
21787,2020-06-19T08:28:50Z,"Дрозд. Чучело. 10,0 х 28,0 см. ТКМГ ОФ 417",ОБРАЗЦЫ ФЛОРЫ И ФАУНЫ,Объект является культурной ценностью,,,,Без видимых повреждений,ОФ 417
18298,2016-06-14T09:46:42Z,сабля,,,80,,,,"Размеры: В. , Ш. Дл.80"
7805,2016-06-14T09:45:27Z,Пресвятая Троица (название старое); Святая Троица (название изначальное); Новозаветная Троица (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,,,,,"Стиль: Дерево ?    Ссылка на каталоги / инвентари: В источнике не указаны иконография, датировка, материал, техника, размеры, требуется уточнение."
1465,2016-06-14T09:44:27Z,Яйцо (название употребляемое)    Автор: Аноним (мастер)    Школа / Место издания: Россия    Период оригинала: 1 четверть 20 век,,,9,,,,Стиль: Овал: яйцеобразной формы; Камень: малахит ?    Размеры: В. 9    Ссылка на каталоги / инвентари: Подсвечник- яйцо на подставке.
15411,2016-06-14T09:46:24Z,Площадь в Риме    Автор: Бронников Ф.А.,,,,,,,
12820,2016-06-14T09:46:00Z,Фотография,,,,,,,
2218,2016-06-14T09:44:18Z,Горный пейзаж (название употребляемое)    Автор: Слободин Андрей Федорович (художник)    Школа / Место издания: Россия    Период оригинала: 2 четверть 20 век; 2 половина 20 век,ЖИВОПИСЬ,,48,65,,,"Размеры: В. 48, Ш. 65 (картон ?)    Ссылка на каталоги / инвентари: ЧГОМ: № 100"
13985,2016-06-14T09:46:08Z,Альбом фотографий,,,,,,,
17817,2016-06-14T09:46:39Z,"Облигация 5% в 100 руб. нарицательных ""Заем Свободы"" II серия №0308703    Период оригинала: 20 век, 1 четверть",,,,,,,Инвентарный номер: КП-2046
