id,registration,name,category,сultural_property,height,width,depth,preservation,description
15338,2016-06-14T09:46:28Z,"Медаль ""За доблестный труд в ознаменование 100-летия со дня рождения В.И. Ленина 1870-1970""",,,,,,,Ссылка на каталоги / инвентари: 2 шт.
17550,2016-06-14T09:46:37Z,"Медаль ""За боевые заслуги""",,,,,,,Инвентарный номер: КИКМ №6252
23107,2023-03-13T11:26:59Z,"Медаль ""За храбрость"". 1820-е гг. Россия. Бронза, литьё, чеканка. Диаметр - 50 мм. РЯМЗ КП-817 Н-375 ГК-37806338",,Объект является культурной ценностью,,,,"незначительные повреждения (окисление, потертость).",-
15480,2016-06-14T09:46:26Z,Медаль - За усердие    Школа / Место издания: Россия    Период оригинала: начало 20 века,,,,,,,"Стиль: 960 проба    Инвентарный номер: ВКМ КП 2400/2, г.у. 126"
22229,2020-09-08T07:30:12Z,"ШКМ КП-1276/192. Номер по ГК 14798742. Медаль Название: ""За оборону Ленинграда"". подлинник Способ крепления: булавка Датировка: 1942 Место создания: СССР Материал: металл желтый, шелковая лента Техника: штамповка Размеры: Д-32мм",ПРЕДМЕТЫ ФАЛЕРИСТИКИ И СФРАГИСТИКИ,Объект является культурной ценностью,,,,"Выпуклые детали потерты, потемнели, царапины на металле",нет
14885,2016-06-14T09:46:17Z,Медаль в память русско - японской войны 1904 - 1905 г.,,,,,,,"Размеры: Д - 2,8    Инвентарный номер: КОМК 2512"
17654,2016-06-14T09:46:38Z,Медаль 40 лет Победы,,,,,,,"Ссылка на каталоги / инвентари: Награжден Путин П.В., ветеран ВОВ    Инвентарный номер: 104/3-ОФ"
17509,2016-06-14T09:46:37Z,"Медаль ""За оборону Киева""",,,3.2,,,,"Размеры: Д. 3,2    Инвентарный номер: КП №7722/4"
14916,2016-06-14T09:46:17Z,"Юбилейная медаль ""60 лет Вооруженных сил СССР""    Период оригинала: 20 век",,,,,,,
17663,2016-06-14T09:46:38Z,Медаль 40 лет Победы,,,,,,,Ссылка на каталоги / инвентари: Награжден Лобачев П.Г.    Инвентарный номер: 177-ОФ
