id,registration,name,category,сultural_property,height,width,depth,preservation,description
5246,2016-06-14T09:45:05Z,"Колхоз ""Луч"" (название изначальное)    Автор: Радимов Павел Александрович (художник)    Школа / Место издания: Россия    Период оригинала: 1 половина 20 век; середина 20 век",ЖИВОПИСЬ,,32,14,,,"Размеры: В. 32, Ш. 14 (без обрамления ?) / В. 14, Ш. 32 (без обрамления ?)"
6291,2016-06-14T09:45:15Z,"Владимирская Божия Матерь (название старое) ; Богоматерь Владимирская (название придуманное); Сладколобзающая /  Умиление (название изначальное); Богоматерь Умиление Владимирская  (название последнее)    В русском оригинале (переводе): Гликофилуса / Елеуса (греческий, название изначальное)    Автор: Аноним (модельщик)    Школа / Место издания: Россия    Аноним (литейщик)",,,10,7,,,"Размеры: В. 10, Ш. 7 (пластинка)"
13937,2016-06-14T09:46:08Z,Пьедестал,,,44.5,21,15.5,,"Размеры: Дл. 44.5, Ш. 21.0, В. 15.5"
8485,2016-06-14T09:45:43Z,"Антиминс. Подписан архиепископом Тобольским и Сибирским Варлаамом церкви Николая чудотворца в Камышловском уезде во Вновь-Юрмытской слободе.    Автор: ? (гравер)    Школа / Место издания: Россия    Период оригинала: 18 век, 4 четверть; Дата: 1792.",,,56,46.5,,,"Размеры: В. 46,5; Дл. 56"
5509,2016-06-14T09:44:58Z,"Пейзаж с замком (название придуманное); Переход войск через Рейн (название изначальное); Переход войск через реку (название употребляемое); Переход войск через реку Рейн (название последнее)    Автор: Аноним (художник)    Школа / Место издания: Западная Европа, Германия ?    Период оригинала: 19 век ?",ЖИВОПИСЬ,,64,79.5,,,"Размеры: В. 64, Ш. 79.5 (без обрамления ?) / В. 63, Ш. 80 (без обрамления ?) / В. 62, Ш. 78 (без обрамления ?)    Характер подписи: [3 знака] (в левом нижнем углу, см. фото)    Ссылка на каталоги / инвентари: ЧХИМ/2: № 30    Ссылка на каталоги / инвентари: Фото: см. Источники.  Состояние: порвана в 3 местах (1940), повреждена в годы ВОВ (ЧГК, см. Источники), после реставрации (1961 после) ?  Размеры: Отчет ГЦХРМ, АКТ ГЭ, ЧГК соответственно, см. Источники."
872,2016-06-14T09:44:25Z,"Архангел Гавриил (название употребляемое); Архангел Гавриил в Молении (название последнее)    В русском оригинале (переводе): Деисус (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия?    Период оригинала: 16 век ?; 17 век ?; 18 век ?",ИКОНА,,120,70,,,"Стиль: Темпера ?    Размеры: В. 120 ?, Ш. 70? (доска, приблизительно)    Характер подписи: ? ( 12/13 строк, свиток)"
3410,2016-06-14T09:44:49Z,Спаситель (название старое); Спас (название употребляемое); Иисус Христос Вседержитель (название изначальное); Спас Вседержитель (название придуманное)    В русском оригинале (переводе): Пантократор (название изначальное; греческий)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,45,40,,,"Размеры: В. 45, Ш. 40 (приблизительно)"
7369,2016-06-14T09:45:29Z,"Божья Матерь Владимирская (название старое); Сладколобзающая / Умиление (название изначальное) ; Богоматерь Умиление Владимирская (название последнее)    В русском оригинале (переводе): Гликофилуса / Елеуса (греческий, название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия",ИКОНА,,30,50,,,"Размеры: В. 30, Ш. 50 (доска) / В. 50, Ш. 30 (доска)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, техника, требуется уточнение."
17215,2016-06-14T09:46:21Z,"ЧУДО ГЕОРГИЯ О ЗМИЕ, С ЖИТИЕМ ГЕОРГИЯ    Школа / Место издания: Поволжье    Период оригинала: 17 век, 2 половина",ИКОНА,,108.5,80.5,,,"Размеры: В. 108,5, Ш. 80,5"
12909,2016-06-14T09:46:01Z,Чернильница,,,5,4,,,"Размеры: В. 5.0, Ш. 4.0"
2865,2016-06-14T09:44:43Z,"Цветы в вазе (название употребляемое)    Автор: Абовян М. (художник)    Школа / Место издания: Россия, Армения    Период оригинала: 2 четверть 20 век",ЖИВОПИСЬ,,50,70,,,"Размеры: В. 50, Ш. 70 (без обрамления ?)"
16295,2016-06-14T09:46:28Z,Портсигар металлический,,,8.5,6.5,,,Размеры: Дл. 8.5 Ш. 6.5    Инвентарный номер: КП 116
16375,2016-06-14T09:46:29Z,Скульптурная группа- Женщина с пьяным.    Период оригинала: 30-е годы 20 века,,,16,18,,,"Размеры: В.16, Ш.18, Т. 14 см    Инвентарный номер: КП-327, СК-30"
16082,2016-06-14T09:46:25Z,Оболочка гранаты,,,6,19.5,,,"Размеры: В.19.5, Д.6 см    Ссылка на каталоги / инвентари: МУК ""Павловский исторический музей"".  606100, Нижегородская область, г. Павлово, ул. Красноармейская, д. 6    Инвентарный номер: КП-11904-3"
14524,2016-06-14T09:46:12Z,Спичечница,,,17.8,6,,,"Размеры: Ш. 6.0, В. 17.8"
16518,2016-06-14T09:46:30Z,ВЕЧНЫЙ ОТЕЦ    Период оригинала: 18 век,,,58.5,29,,,Размеры: В.58.5 Ш. 29 см    Инвентарный номер: (2C27-617-85)
2406,2016-06-14T09:44:39Z,"Чеканщик (название изначальное)    Автор: Янаков Георгий Юрьевич (художник)    Школа / Место издания: Россия, Северный Кавказ    Период оригинала: 2 половина 20 век",ЖИВОПИСЬ,,98.5,95,,,"Размеры: В. 98.5, Ш. 95 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 272"
14026,2016-06-14T09:46:08Z,Стакан,,,7.5,9.5,,,"Размеры: В. 9.5, Д. 7.5"
7891,2016-06-14T09:45:28Z,Святой Николай Чудотворец (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,25,35,,,"Стиль: Дерево ?    Размеры: В. 25, Ш. 35 (доска ?) / В. 35, Ш. 25 (доска ?)    Ссылка на каталоги / инвентари: В источнике не указаны датировка, материал и техника, требуется уточнение."
10347,2016-06-14T09:46:13Z,Императрица Александра Федоровна,,,15.6,22.5,,,"Размеры: В. 15.6, Ш. 22.5"
7249,2016-06-14T09:45:28Z,У ограды Никольской церкви (название изначальное)    Автор: Васильев Аркадий Павлович    Школа / Место издания: Россия    Период оригинала: 3 четверть 20 век,ЖИВОПИСЬ,,20,34,,,"Размеры: В. 20, Ш. 34 (без обрамления)    Ссылка на каталоги / инвентари: В источнике нет сведений о наличии подписи / надписи."
12937,2016-06-14T09:46:01Z,Тетрадь,,,17.8,22.5,,,"Размеры: В. 17.8, Ш. 22.5"
5573,2016-06-14T09:45:10Z,Успение Богородицы (название старое); Успение  Богоматери (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век,ИКОНА,,10,15,,,"Размеры: В. 10, Ш. 15 (доска) / В. 15, Ш. 10 (доска)"
7971,2016-06-14T09:45:06Z,"Исторiя государства россiйскаго (название записано; титульный лист); История государства Российского (название изначальное)    Автор: Карамзин Н.М. (сочинитель); Петрович А.А. (издатель) ?    Кушнерев И.Н. и компания (товарищество, типография)    Период оригинала: 1 четверть 20 век",,,20,13.5,,,"Размеры: В. 20, Ш. 13.5, Ф."
15580,2016-06-14T09:46:21Z,Изучение материалов XXY съезда КПСС    Автор: Емельянов В.А.,,,62,46,,,"Стиль: Линогравюра - гравировка на линолиуме    Размеры: Дл. 62, В. 46 см    Ссылка на каталоги / инвентари: Линогравюра.    Инвентарный номер: Обм - 1301/1"
10879,2016-06-14T09:46:14Z,Фигурка,,,3.5,2.5,3,,"Размеры: Фигурка: Дл. 3.5, В. 3.0, Ш. 2.5, В. 4.5"
8250,2016-06-14T09:45:30Z,Казанская Богоматерь (название придуманное)    Автор: Аноним (иконописец); Аноним (мастер)    Школа / Место издания: Россия,ИКОНА,,20,30,,,"Размеры: В. 20, Ш. 30 (в окладе ?) / В. 30, Ш. 20 (в окладе ?)"
15642,2016-06-14T09:46:22Z,Эсминец Вихрь    Автор: А. Барановский,ЖИВОПИСЬ,,93.5,63.5,,,"Размеры: Дл.93.5, В.63.5 см    Инвентарный номер: 38960"
5035,2016-06-14T09:45:02Z,Портрет генерала О.А. Квитицкого (название придуманное); Генерал Квицинский Онуфрий Александрович (название предполагаемое)    Автор: Жуковский М.К. (художник) ?    Школа / Место издания: Россия,РИСУНОК,,36.3,27.4,,,"Стиль: Карандаш: итальянский, белила    Размеры: В. 36.3, Ш. 27.4 (лист ?)"
3369,2016-06-14T09:44:50Z,Избранные сюжеты (название употребляемое)    Автор: Аноним (модельщик)    Школа / Место издания: Россия    Аноним (литейщик)    Период оригинала: 19 век,,,18,12,18,,"Стиль: Латунь ?/ Медь ?/ Другое ?    Размеры: В. 18, Ш. 12 (створка ?) / В. 12, Дл. 18 (складень ?); Об. 4 створки"
15353,2016-06-14T09:46:27Z,Минея    Период оригинала: 18 век,,,37,43,,,"Размеры: В. 43 см., Дл. 37 см.    Ссылка на каталоги / инвентари: ВХ 2225"
14824,2016-06-14T09:45:46Z,"Богоматерь Одигитрия Смоленская    Период оригинала: 18 век, 3 четверть",,,35.6,31.1,,,"Стиль: Камни: розы, изумруды, жемчуг низкого качества.    Размеры: В. 35,6, Ш. 31,1, Т. 3,2, Вес 2044,8 г    Характер подписи: «АБ/1», «В.А. Москва», пуансоном процарапано «76».    Ссылка на каталоги / инвентари: Приобретен через ЭЗК ГЭ у Кирпичева за 1 800 рублей. КП ОИРК 2478-1. Акт № 306 от 25.04.1985 г.    Инвентарный номер: ЭРО-9438, СВ-4704"
3328,2016-06-14T09:44:50Z,Богородица (название старое); Богоматерь (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,15,20,,,"Стиль: Ткань ?    Размеры: В. 15, Ш. 20, Т. 2 (приблизительно) / В. 20, Ш. 15, Т. 2 (приблизительно)"
18923,2016-08-04T14:08:29Z,"Картина ""Пир Валтасара"", Якопо Титоретто, масло, холст, 264-1В0229",ЖИВОПИСЬ,Объект является культурной ценностью,26.5,79,,,
453,2016-06-14T09:44:21Z,"Святой Петр (название употребляемое); Святой Апостол Петр из Деисуса (название придуманное); Святой Апостол Петр в Молении (название последнее)    В русском оригинале (переводе): Деисус (греческий, название изначальное)    На языке оригинала: St. Peter (название употребляемое)    Автор: Аноним    Школа / Место издания: Россия    Период оригинала: 16 век",ИКОНА,,110,38.5,,,"Размеры: В. 110, Ш. 38.5 ?, Т. 4.5 (доска); В. 110, Ш. 38 ? (доска)    Характер подписи: ? ( в.л. устав); ? ( свиток, 7/8 строк)"
13083,2016-06-14T09:46:02Z,Группа из четырех матросов,,,21.3,28,,,"Размеры: В. 21.3, Ш. 28.0"
1102,2016-06-14T09:44:31Z,Святой Николай (название употребляемое); Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец); Аноним (ювелир)    Школа / Место издания: Россия    Период оригинала: 19 век,,,33,25,,,"Стиль: С окладом/ризой: Серебро; Чеканка ?    Размеры: В. 33, Ш. 25 (в окладе ?)"
3554,2016-06-14T09:44:50Z,"Сошествие во ад / Воскресение Христово (название двойное, название изначальное); Воскресение Христово (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век",ИКОНА,,89.5,70,,,"Размеры: В. 89.5, Ш. 70 (приблизительно) / В. 70, Ш. 89.5 (приблизительно)"
4234,2016-06-14T09:44:51Z,"Святые Александр, Василий, Анатолий (название придуманное); Святые Александр, Василий, Антоний (название предполагаемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия",ИКОНА,,27,22,,,"Размеры: В. 27, Ш. 22 (приблизительно)    Ссылка на каталоги / инвентари: От редактора: возможно еп. и патр. Константинопольские (см. Анатолий, патр.), или ошибка в воспроизведении имени (Анатолий/Антоний),  требуется уточнение."
14692,2016-06-14T09:45:46Z,"Вилка    Школа / Место издания: Россия, Санкт-Петербург    Фирма братьев Грачевых    Период оригинала: 20 век, 1 четверть",,,19.2,1.6,,,"Размеры: В. 19,2, Ш. 1,6, Вес 31,2 г    Характер подписи: ""БР. ГР""    Ссылка на каталоги / инвентари: Входит в набор ножей и вилок в деревянном футляре, обитом внутри зеленым бархатом и шелком  Размер футляра: 36,3х24,1х4,4. Инв. №№ 9917-9924. От Выборгского РАЙФО г. Ленинграда  № 966. КП ОИРК 2870-149  Акт № 839 от 27.12.1989 г.        Инвентарный номер: ЭРО-9918, СВ-4949"
10360,2016-06-14T09:46:13Z,Александр III среди родни,,,20,14.6,,,"Размеры: В. 20.0, Ш. 14.6"
7372,2016-06-14T09:45:23Z,Святой Серафим Саровский (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 1 четверть 20 век,,,33,30,,,"Стиль: Дерево ?    Размеры: В. 33, Ш. 30 (доска)"
4033,2016-06-14T09:44:54Z,Николай Чудотворец (название употребляемое); Святой Николай Чудотворец (название изначальное); Святой Николай (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,20,30,,,"Стиль: Дерево ?    Размеры: В. 20, Ш. 30 (приблизительно) / В. 30, Ш. 20 (приблизительно)"
4376,2016-06-14T09:44:56Z,Святая Троица (название изначальное); Отечество  (название употребляемое); Новозаветная Троица (название придуманное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия    Период оригинала: 19 век; 20 век,,,20,25,,,"Размеры: В. 20, Ш. 25 (доска) / В. 25, Ш. 20 (доска)"
17454,2016-06-14T09:46:36Z,"Христос в окружении Богоматери Марии, Иоанна, Гавриила, Михаила (название придуманное)    Школа / Место издания: Россия    Период оригинала: 20 век, 1 половина",,,44,53,,,Размеры: В. 44 см. Ш. 53 см.    Инвентарный номер: КИКМ №5455
3995,2016-06-14T09:44:55Z,Чудо Георгия о змие (название изначальное); Георгий Победоносец (название придуманное); Чудо Георгия Победоносца о змие (название последнее)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,,,25,35,,,"Стиль: Дерево поделочное    Размеры: В. 25, Ш. 35 (приблизительно) / В. 35, Ш. 25 (приблизительно)"
2376,2016-06-14T09:44:40Z,Портрет участника Гражданской войны Голубева (название изначальное)    Автор: Бут Николай Яковлевич (художник)    Школа / Место издания: Россия    Период оригинала: 2 половина 20 век,ЖИВОПИСЬ,,75,60,,,"Размеры: В. 75, Ш. 60 (приблизительно, без обрамления)    Ссылка на каталоги / инвентари: ЧГОМ: № 512 (507 п.ф.)"
5911,2016-06-14T09:44:21Z,Минея на декабрь  (название придуманное); Святцы (название старое); Избранные святые (название употребляемое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия,ИКОНА,,45,36,,,"Стиль: Темпера ?    Размеры: В. 45 ?, Ш. 36 (не менее) ?,  Ш. 38 (не более) ?    Ссылка на каталоги / инвентари: Размеры: по аналогии с другими иконами цикла, ряда, нуждаются в уточнении, см. Комментарий."
4596,2016-06-14T09:44:59Z,Святой Пантелеймон Целитель (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век,ИКОНА,,12,15,,,"Стиль: Дерево поделочное    Размеры: В. 12, Ш. 15 (доска) / В. 15, Ш. 12 (доска)"
6132,2016-06-14T09:45:18Z,Богоматерь Всех Скорбящих Радость (название изначальное)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?,,,42,47,,,"Размеры: В. 42, Ш. 47 (доска, в окладе ?) / В. 47, Ш. 42 (доска, в окладе ?)"
11864,2016-06-14T09:45:53Z,Слуховая трубка,,,55,5.7,,,"Размеры: В. 55.0, Ш. 5.7"
15674,2016-06-14T09:46:27Z,"Вид на Николаевский мост    Период оригинала: 2 половина, 19 век",ЖИВОПИСЬ,,22,32,,,"Размеры: В.22, Ш.32"
11115,2016-06-14T09:46:15Z,Бутылка,,,1.5,14.5,,,"Размеры: В. 14.5, Д. 1.5"
1027,2016-06-14T09:44:27Z,Слоник (название придуманное)    Аноним (литейщик)    Период оригинала: 4 четверть 19 век; 1 четверть 20 век,,,5,10,12.5,,"Стиль: Белый металл: Серебро ? / Медь (колокольная), Серебрение ?    Размеры: В. 12.5, Ш. 10, Гл. 5    Ссылка на каталоги / инвентари: В источнике: звонок механический"
6578,2016-06-14T09:45:18Z,Святой Николай Чудотворец (название изначальное); Николай Угодник (название старое)    Автор: Аноним (иконописец)    Школа / Место издания: Россия ?    Период оригинала: 18 век ?; 19 век ?,ИКОНА,,25,30,,,"Стиль: Темпера: цветной однотонный (?)    Размеры: В. 25, Ш. 30 (доска) / В. 30, Ш. 25 (доска)    Ссылка на каталоги / инвентари: Состояние: изображение имеет потери (?)."
