UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,GROUP_ID,GROUP_ORDER
60f10adc-7462-487e-940a-f69e142ee6f1,Book 8,Messenia,char-offset:94686,PLACE,,,,,,,UNVERIFIED,,,,
33f29aa8-9952-451b-aacb-5389b28851b8,Book 2,Lycaonia,char-offset:179177,PLACE,http://pleiades.stoa.org/places/982262,Lycaonia,-0030/0300,37.5,32.5,province,VERIFIED,,,,
a02fe5f2-ad48-4d8d-9da4-9ca9437a8a7a,Book 5,Minturnæ,char-offset:74914,PLACE,http://pleiades.stoa.org/places/432940,"Scauri|Minturnae|Minturnae, Minturno|Scauri, Minturno",-0330/0640,41.241973,13.768185,"villa,settlement",VERIFIED,,,,
557c1d62-2475-40cc-8511-31f35355ea69,Book 2,India,char-offset:19287,PLACE,http://pleiades.stoa.org/places/50004,India,-0330/0300,22.5,77.5,region,VERIFIED,,,,
20e7e269-fa41-41bf-80c8-710c78378ea8,Book 2,Bactrians,char-offset:14023,PLACE,http://pleiades.stoa.org/places/971705,Bactria,-0550/0300,37.5,67.5,region,VERIFIED,,,,
43c3b84e-0828-4c37-99fa-ee629828e155,Book 5,Samnites,char-offset:87549,PLACE,http://pleiades.stoa.org/places/442765,Samnites,-0750/-0030,41.25,14.75,people,VERIFIED,,,,
0b7d312a-09e2-43a6-bdc8-5dd86c0123ba,Book 13,Thrace,char-offset:110764,PLACE,http://pleiades.stoa.org/places/759680,Thrage/Thrake,-0030/0640,,,unlocated,UNVERIFIED,,,,
d5a84bd5-86c9-4cca-b3e2-69b6e16af16f,Book 5,Tyrrhenian Sea,char-offset:82487,PLACE,http://pleiades.stoa.org/places/1356,Tyrrhenum/Inferum Mare,-0330/0640,41.66419815387763,12.054731855280693,water-open,VERIFIED,,,,
6feb9344-74c6-4db0-ba25-72227c2a2ae9,Book 2,Byzantium,char-offset:180564,PLACE,http://pleiades.stoa.org/places/520985,"Constantinopolis|Byzantium|Byzantium/Byzantion/Constantinopolis, Istanbul",-0750/2100,41.012379,28.975926,"settlement,urban",VERIFIED,,,,
1711c3f3-02b2-4cde-a163-7593e193950b,Book 4,Sparta,char-offset:18837,PLACE,http://pleiades.stoa.org/places/570685,"Sparta|Sparta/Sparte, Sparti",-0750/0300,37.08149,22.42454,"theatre,temple,settlement,temple-2",VERIFIED,,,,
00951b92-084b-4a7f-a4d4-baaed42da9a1,Book 5,Gæsatæ,char-offset:8587,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
a222790c-6e2d-4d98-a334-29f9c8ed1d69,Book 8,Corinthian Gulf,char-offset:10621,PLACE,http://sws.geonames.org/6342952,,,,,,UNVERIFIED,,,,
e71f4fe6-f211-44c9-9fbe-b268e11d467f,Book 4,Pyrenees,char-offset:14732,PLACE,http://pleiades.stoa.org/places/246582,"Pyrenaei (mountains)|Pyrenaei Mons, Pyrenees Mts.",-0330/2100,42.67,1,mountain,VERIFIED,,,,
1fb974bf-7980-42c1-93ac-027caaa0fbe2,Book 13,Lectum,char-offset:58920,PLACE,,,,,,,UNVERIFIED,,,,
01b7609d-ae02-4001-afbe-5199ef950c39,Book 6,Sicily,char-offset:4187,PLACE,http://pleiades.stoa.org/places/981549,Sicilia (Roman province),,37.751645425,14.6747958,province,VERIFIED,,,,
30de6968-fc23-4334-aead-457c9454284b,Book 3,Pillars,char-offset:42729,PLACE,http://pleiades.stoa.org/places/256198,Herakleios Porthmos/Gaditanum Fretum,-0550/0640,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
147f0d2a-e1f6-447f-8ca4-f75c1b22aeab,Book 6,Ausonians,char-offset:9457,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
7ed056e7-92b8-45a9-8c0c-d7b379c25783,Book 6,Thermessa,char-offset:54048,PLACE,http://pleiades.stoa.org/places/462242,"Hiera (Hephaistou) (island)|Hiera Ins./Hephaistou Ins., Isola di Vulcano",-0550/2100,38.38338,14.99105,island,VERIFIED,,,,
63a30629-4a80-4af4-95ae-eddca5d116c6,Book 5,Cæcubum,char-offset:64748,PLACE,http://pleiades.stoa.org/places/432729,Caecubus Ager,-0330/0300,41.25,13.25,region,VERIFIED,,,,
46aa4259-4825-4b18-811b-10fc53909224,Book 8,Saronic,char-offset:9416,PLACE,,,,,,,UNVERIFIED,,,,
bf63877c-6c84-4f0e-882b-b04977ed1e5c,Book 3,Keltiberia,char-offset:68758,PLACE,http://pleiades.stoa.org/places/246322,Celtiberia,-0330/0640,41.5,-3.5,region,VERIFIED,,,,
eeb6d9b0-097a-4335-bce0-75bc48580596,Book 8,Achelous,char-offset:10809,PLACE,http://sws.geonames.org/265483,,,,,,UNVERIFIED,,,,
f4f9816b-73a0-448b-9197-a8bc26025289,Book 6,Tarentum,char-offset:63187,PLACE,http://pleiades.stoa.org/places/442810,"Taras/Tarentum/Neptunia|Taras/Tarentum/Neptunia, Taranto|Taranto",-0750/0640,40.476034,17.228553,"settlement,temple-2",VERIFIED,,,,
1e843f08-f59f-4b5c-b4f1-da6804cc724f,Book 6,Bruttii,char-offset:9391,PLACE,http://pleiades.stoa.org/places/452275,Bruttii,-0550/-0030,39.07471639069618,16.85395763993898,people,VERIFIED,,,,
631f13db-d4a2-47b0-bb7d-61219594a016,Book 2,Upper Syria,char-offset:178527,PLACE,http://pleiades.stoa.org/places/981550,Syria (Roman imperial province),,37.5,37.5,province,VERIFIED,,,,
59d7ad0f-c577-4ed8-aada-d311dcd42f13,Book 13,Colonæ,char-offset:21568,PLACE,http://sws.geonames.org/5417543,,,,,,UNVERIFIED,,,,
c6f680f2-a4ce-4427-94c1-b724bcd0f8ce,Book 8,Parrhasii,char-offset:147723,PLACE,http://pleiades.stoa.org/places/570564,Parrasia,-0550/-0330,37.25,22.25,unknown,UNVERIFIED,,,,
61ea3b42-50ff-4042-a670-0d0fb1f18109,Book 6,Cænys,char-offset:13717,PLACE,http://pleiades.stoa.org/places/452349,"Kainys (fort)|Ad Columnam|Ad Columnam, Villa San Giovanni|Kainys, Punta Pezzo, Villa San Giovanni",-0550/0640,38.21998,15.63671,"station,fort",VERIFIED,,,,
184cdcf6-1b0d-474f-8fd1-33ff661fe189,Book 4,Salyes,char-offset:70748,PLACE,http://pleiades.stoa.org/places/148194,Salyes,-0550/0300,43.75,5.25,unknown,VERIFIED,,,,
79826f85-4dc5-401d-817d-e8e095aa9f0c,Book 6,Bruttii,char-offset:8976,PLACE,http://pleiades.stoa.org/places/452275,Bruttii,-0550/-0030,39.07471639069618,16.85395763993898,people,VERIFIED,,,,
ac201641-5c4a-418e-b438-71789b7fbc59,Book 6,Siculi,char-offset:37447,PLACE,http://pleiades.stoa.org/places/462493,Siculi,-0750/0300,37.25,14.25,unknown,VERIFIED,,,,
502dcd69-9b30-4f22-9ba7-ae3f843e0c29,Book 3,Calpe,char-offset:12299,PLACE,http://pleiades.stoa.org/places/256045,"Calpe M.|Septem Fratres M.|Septem Fratres M., Jebel Musa|Calpe M., Gibraltar|Septem|Septem/Abyla, Ceuta",-0550/0640,35.9000363,-5.4164103,"settlement,mountain,port,cape",VERIFIED,,,,
b8cbc09f-0341-4398-9777-54bad900b743,Book 5,Tyrrhenia,char-offset:24146,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,-0750/0640,42.42102874792005,11.752744124826158,region,VERIFIED,,,,
65ad914e-39c5-45f7-a8ac-3b0daf54259d,Book 5,Falernian,char-offset:88832,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
b1a83896-6aa5-489f-a6d4-fd9b6aecea06,Book 2,Babylon,char-offset:38159,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
323eb476-4ad2-4e60-8156-d028bddfb91d,Book 8,Messenia,char-offset:90377,PLACE,,,,,,,UNVERIFIED,,,,
9cad1744-ec28-46ec-bca5-d0a410ccdf5b,Book 2,Pamphylia,char-offset:157704,PLACE,http://pleiades.stoa.org/places/1001913,Pamphylia,,37.5,32.5,province,VERIFIED,,,,
d7a7791d-9c74-4bb7-88a9-8d5a2a259597,Book 5,Lydians,char-offset:29043,PLACE,http://pleiades.stoa.org/places/991385,Lydia (province),,37.5,27.5,province,VERIFIED,,,,
683dfb9b-be64-49d0-9cd4-eb53716df508,Book 2,Taurus,char-offset:168093,PLACE,http://pleiades.stoa.org/places/648792,"Taurus M.|Taurus Mons, Demirkazık Dağı, Toros Dağları",-9000/2000,37.83546,35.14519,"settlement,mountain",VERIFIED,,,,
e1044ec3-a5fe-4b25-9155-8d145974b54f,Book 2,Mesopotamia,char-offset:56321,PLACE,http://pleiades.stoa.org/places/981534,Mesopotamia,,37.5,37.5,province,VERIFIED,,,,
1c467602-768f-4aab-ba81-a7828448836d,Book 6,Romans,char-offset:4423,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",-0750/2100,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
8c470091-ed88-4eee-8b07-cc7a9893d1a8,Book 4,Cottius,char-offset:7013,PLACE,http://pleiades.stoa.org/places/167636,Alpes Cottiae,-0030/0640,44.670438,7.0288105000000005,mountain,VERIFIED,,,,
b025185d-f5b2-49ec-a00b-bbd0a3510a10,Book 4,Genauni,char-offset:79479,PLACE,http://pleiades.stoa.org/places/187392,Genaunes,-0030/0300,47.5,10.5,people,VERIFIED,,,,
7268e23f-8796-44b2-8119-4fefda2702c4,Book 8,Scepsis,char-offset:112719,PLACE,http://pleiades.stoa.org/places/252234,Scissis,-0330/-0030,,,unlocated,UNVERIFIED,,,,
9b58f423-7ba4-4eef-8520-1795ec5cb452,Book 2,Gedrosia,char-offset:168888,PLACE,http://pleiades.stoa.org/places/29573,Gedrosia,-0550/0640,27.5,62.5,region,VERIFIED,,,,
30392d86-8da3-4706-a005-bbff3e025c6e,Book 5,Greece,char-offset:7380,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
272ac7df-61f6-4ca9-9974-38e1b0c1de40,Book 4,Aphrodisium,char-offset:14430,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
7d2a06cd-af4d-4e50-ba0a-3323900a6d33,Book 2,Island of the Cyziceni,char-offset:156541,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
d1c18749-4289-4534-ab66-2374e1241d06,Book 8,Argos,char-offset:100789,PLACE,http://sws.geonames.org/200844,,,,,,UNVERIFIED,,,,
9fd4ba1b-496b-4316-a6a9-c0dd27946494,Book 6,Corinth,char-offset:35584,PLACE,http://pleiades.stoa.org/places/570182,"Akrokorinthos|Corinthus/Korinthos|Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos",-0750/2100,37.906045,22.878721,"sanctuary,settlement,fort",VERIFIED,,,,
403e2e17-d3c2-461f-a4e5-38e9005760d2,Book 8,Asia,char-offset:2732,PLACE,http://pleiades.stoa.org/places/570122,"Asea|Asea, Asea",-0750/0300,37.405,22.283,settlement,UNVERIFIED,,,,
377e87a9-c615-476b-935c-8656acd13d53,Book 6,Locri,char-offset:20043,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
c6098211-f3a9-4e87-afd0-38d1195c80b2,Book 13,Tmolus,char-offset:74366,PLACE,,,,,,,UNVERIFIED,,,,
9c879d82-b31a-4d5b-b207-45ccc3566031,Book 2,Scythians,char-offset:166888,PLACE,http://pleiades.stoa.org/places/1001892,Skythia,,42.5,27.5,province,VERIFIED,,,,
444ddbe3-47ac-4d68-bafb-e7bb49e9a408,Book 3,Ulyssea,char-offset:55279,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
a44739c0-3f7e-4c49-babb-f3dcbae08ca3,Book 2,Marseilles,char-offset:11326,PLACE,http://pleiades.stoa.org/places/148127,"Massalia/Massilia|Massalia/Massilia, Marseille|Marseille",-0750/2100,43.299467,5.365307,settlement,VERIFIED,,,,
50aafa91-fbfd-4d51-9355-e638dc0f5bb4,Book 6,Terina,char-offset:10648,PLACE,http://pleiades.stoa.org/places/452470,"Terina?|Terina?, Sant'Eufemia Vetere, Lamezia Terme",-0550/0300,38.93929,16.23398,settlement,VERIFIED,,,,
b5323501-bba4-4dab-8228-91ac9c9836a9,Book 3,Miletus,char-offset:14269,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,,,
2776db1c-efb1-402e-b4ba-5c49027e5b3f,Book 10,Crete,char-offset:87905,PLACE,,,,,,,UNVERIFIED,,,,
c22c52ac-a1e2-49c1-9ca8-b43e492e20ce,Book 5,Blesino,char-offset:39338,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
17bd7c6b-54ca-4a76-b36c-1b8fdcc4afcb,Book 15,India,char-offset:88353,PLACE,http://sws.geonames.org/146588,,,,,,UNVERIFIED,,,,
cb4944fe-d692-439b-a450-db41c0d955b9,Book 4,Carni,char-offset:83154,PLACE,http://pleiades.stoa.org/places/187338,Carni,-0330/0300,45.99063846666667,13.7842133,people,VERIFIED,,,,
da6ef3bc-582b-4910-9875-e5f09b58c392,Book 6,Sicily,char-offset:72208,PLACE,http://pleiades.stoa.org/places/981549,Sicilia (Roman province),,37.751645425,14.6747958,province,VERIFIED,,,,
98d4b6c2-7e81-4101-be4a-9203bbd1d581,Book 9,Bœotia,char-offset:39453,PLACE,http://sws.geonames.org/251851,,,,,,UNVERIFIED,,,,
ffb440fd-79cd-4c87-b598-e7a9d6138386,Book 2,Internal,char-offset:146574,PLACE,http://pleiades.stoa.org/places/1043,Internum Mare,-0030/2100,36.58019792933332,17.115361734666667,water-open,VERIFIED,,,,
00a68006-d131-4988-94b0-ce18486c12e8,Book 5,Cisalpine Galatæ,char-offset:1279,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
671a2383-0ab5-4e07-976a-ec04f07bc7e5,Book 5,Tusculum,char-offset:76666,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",-0750/2100,41.798322,12.709916,"amphitheatre,theatre,settlement",VERIFIED,,,,
c5291c3f-7eba-4d18-b65c-d248fbcf139b,Book 6,Heraclæum,char-offset:19122,PLACE,http://pleiades.stoa.org/places/452334,"Heracleum Pr.|Heracleum Pr., Capo Spartivento, Brancaleone",,37.92565,16.0609,cape,VERIFIED,,,,
33678999-4537-4093-8a90-f3092296a19b,Book 4,Massilians,char-offset:12654,PLACE,http://pleiades.stoa.org/places/148127,"Massalia/Massilia|Massalia/Massilia, Marseille|Marseille",-0750/2100,43.299467,5.365307,settlement,VERIFIED,,,,
4c5a32ba-da14-44e9-b0d0-f8e0b032757b,Book 5,river Verestis,char-offset:78723,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
f3326f0f-dcb1-49ad-838c-793c8c637ed1,Book 3,Keltiberians,char-offset:59020,PLACE,http://pleiades.stoa.org/places/246322,Celtiberia,-0330/0640,41.5,-3.5,region,VERIFIED,,,,
62ca12ae-9d8a-4853-b215-60b2fdf8b8df,Book 2,Albanians,char-offset:167121,PLACE,http://pleiades.stoa.org/places/863731,Albania,-0330/0300,41.5,47.5,region,VERIFIED,,,,
cbae41e5-5829-4978-8ce0-bc1f8dd5d224,Book 6,Leucani,char-offset:8369,PLACE,http://pleiades.stoa.org/places/442639,Lucania,-0550/0640,39.885,17.276944,region,VERIFIED,,,,
237683ef-7a6a-44d5-986c-d5fc4a697315,Book 2,Bactra,char-offset:19744,PLACE,http://pleiades.stoa.org/places/961886,"Bactra/Zariaspa|Bactra/Zariaspa, Balkh",-2000/2000,36.767444,66.901245,settlement,VERIFIED,,,,
9c428dab-3033-4cb7-8ad9-ba9ebbbad627,Book 4,Rhone,char-offset:26241,PLACE,http://pleiades.stoa.org/places/148168,"Rhodanus (river)|Rhodanus, Rhône (Le)",-0550/0640,43.33167,4.84861,river,VERIFIED,,,,
ab42c73d-6661-4fab-95b0-6c43d6bc4cfa,Book 2,Albanians,char-offset:136888,PLACE,http://pleiades.stoa.org/places/863731,Albania,-0330/0300,41.5,47.5,region,VERIFIED,,,,
f5b06313-6a9a-425c-8420-6c21bbeb53fd,Book 3,Castlon,char-offset:65263,PLACE,http://www.imperium.ahlfeldt.se/places/24665,,,,,,VERIFIED,,,,
33d60f14-d56a-43d8-80b7-161540547582,Book 4,Kelte,char-offset:702,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
9adf2290-28cd-437c-8bf6-b63bbd190b28,Book 13,Hermus,char-offset:103545,PLACE,http://pleiades.stoa.org/places/226602,Germes|Germes,-0550/-0030,47.8339,35.166721,tumulus,UNVERIFIED,,,,
2795e97a-a21e-41cc-b596-fa59ddabdd76,Book 5,Sicily,char-offset:42262,PLACE,http://pleiades.stoa.org/places/981549,Sicilia (Roman province),,37.751645425,14.6747958,province,VERIFIED,,,,
0755ef36-48a6-48cb-8e62-5b95831ad54c,Book 5,Valeria,char-offset:76546,PLACE,http://pleiades.stoa.org/places/413125,"Falerii|Falerii Veteres|Falerii Veteres, Civita Castellana|Falerii, Santa Maria di Falleri, Fabrica di Roma",-0750/2100,42.2911,12.4146,"amphitheatre,theatre,settlement,city-gate",VERIFIED,,,,
cbebf8a1-8fab-4128-90fc-2976737c63f0,Book 2,Europe,char-offset:159708,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
4c44cccc-56db-4ab7-a55f-a995714f24c8,Book 2,India,char-offset:43318,PLACE,http://pleiades.stoa.org/places/50004,India,-0330/0300,22.5,77.5,region,VERIFIED,,,,
5fe47338-d82c-458f-8ff2-bb4adb4a7587,Book 4,Alps,char-offset:50518,PLACE,http://pleiades.stoa.org/places/783,Alpes (mountains),,43.74465275,7.40183905,mountain,VERIFIED,,,,
802a9e8d-ddcb-436d-96d1-da2b7d74d554,Book 4,Lugdunum,char-offset:84409,PLACE,http://pleiades.stoa.org/places/169123,Unnamed bridges,,45.75,4.75,bridge,VERIFIED,,,,
f5323e4b-438c-4cba-8782-c4e9313997ac,Book 2,Libyrnides,char-offset:152575,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
4c869713-0e8d-45ad-b67f-f8494f0cca08,Book 8,Pylus,char-offset:56053,PLACE,,,,,,,UNVERIFIED,,,,
425bf78c-d9a5-4fbb-bc2a-7fdfab087bcf,Book 3,Guadiana,char-offset:46346,PLACE,http://pleiades.stoa.org/places/255976,Anas (river),-0750/0640,37.823576,-7.6466379,river,VERIFIED,,,,
2979e931-6439-4c39-8bd9-2cf768eb3075,Book 2,Scythians,char-offset:128206,PLACE,http://pleiades.stoa.org/places/991379,Scythia,,42.5,27.5,province,VERIFIED,,,,
ea9c0e4f-a38f-47d8-97b9-526976c89abe,Book 5,Æqui,char-offset:50631,PLACE,http://pleiades.stoa.org/places/422822,Aequi,-0550/0300,42.021593499999994,13.16497,people,VERIFIED,,,,
76f622c1-1915-4c9c-a71b-91bf2f64eb7e,Book 13,Neandria,char-offset:59706,PLACE,,,,,,,UNVERIFIED,,,,
e8c573eb-8595-47a0-bd6b-30ee3f891627,Book 6,Locri Opuntii,char-offset:19793,PLACE,http://pleiades.stoa.org/places/540918,Locris Opuntia,,38.75,22.75,region,VERIFIED,,,,
dfa4a81d-f79d-4109-b029-10fbab8ae139,Book 8,Alpheius,char-offset:12280,PLACE,http://pleiades.stoa.org/places/570067,Alphe(i)os (river),-0030/0300,37.6125,21.451667,river,UNVERIFIED,,,,
d8477fc4-c866-4781-a820-f1d4de3f731d,Book 2,Egypt,char-offset:84298,PLACE,http://pleiades.stoa.org/places/981503,Ancient Egypt (region),-1000/0640,19.211408766666665,30.567329633333333,region,VERIFIED,,,,
87e4d106-de0e-463f-ae16-7b5a4b8b08be,Book 8,Pisatis,char-offset:64338,PLACE,http://pleiades.stoa.org/places/570613,Pisatis,-0750/-0330,37.75,21.75,region,UNVERIFIED,,,,
c8674403-0c2f-4130-9147-00eae256a273,Book 9,Bœotia,char-offset:28414,PLACE,http://sws.geonames.org/251851,,,,,,UNVERIFIED,,,,
4091ce1b-ed08-41db-aa18-ae9ac6dd9e98,Book 8,Olenian rock,char-offset:53951,PLACE,http://sws.geonames.org/5373887,,,,,,UNVERIFIED,,,,
4700c866-237d-44dc-a0cc-846cc1e83bc3,Book 5,Iapygia,char-offset:2835,PLACE,http://pleiades.stoa.org/places/442763,"Sallentinum/Iapygia|Sallentinum Pr./Iapygia Pr., Capo Santa Maria di Leuca",-0550/2100,39.796261,18.368275,cape,VERIFIED,,,,
ce27beef-c564-4920-ada1-a319f79f5322,Book 3,Pityusse,char-offset:83323,PLACE,http://pleiades.stoa.org/places/266001,Pityussae Inss.,-0750/0640,39.36121435,1.4532149,archipelago,VERIFIED,,,,
b11181ba-9f9f-4d16-8600-d6d9cd181e48,Book 2,Sunium,char-offset:110901,PLACE,http://pleiades.stoa.org/places/599943,"Sounion Pr.|Sounion Pr., on Paros|Sounion Pr., on Paros",,37.15168,25.280639999999998,cape,VERIFIED,,,,
61e4afdd-f385-4270-b863-f7a1528fec1b,Book 6,Hydrus,char-offset:70979,PLACE,http://pleiades.stoa.org/places/442615,"Hydruntum/Hydrous|Hydruntum/Hydrous, Otranto",-0750/2100,40.145948,18.490953,"settlement,port",VERIFIED,,,,
8fc7aae3-dcbf-4870-a9ea-410281b29027,Book 2,Pillars,char-offset:165568,PLACE,http://pleiades.stoa.org/places/256198,Herakleios Porthmos/Gaditanum Fretum,-0550/0640,35.971667,-5.485833,"river,water-open",VERIFIED,,,,
ae3b5f6e-0780-4d1d-ade9-40eeeeb60aec,Book 2,Thapsacus,char-offset:38035,PLACE,http://pleiades.stoa.org/places/674270,Thapsacus,-0550/0640,31.5,44.5,unlocated,VERIFIED,,,,
ecf4dfba-1764-4b68-b2f6-7d49cba80d8c,Book 6,Sicily,char-offset:16423,PLACE,http://pleiades.stoa.org/places/981549,Sicilia (Roman province),,37.751645425,14.6747958,province,VERIFIED,,,,
36c6242f-7f49-4f3d-926a-c08f8ddff10f,Book 6,Africa,char-offset:80242,PLACE,http://pleiades.stoa.org/places/775,Africa (region),-0030/0300,32.5,7.5,region,VERIFIED,,,,
df071044-2e46-4647-96f0-f3bc502ba8fb,Book 2,Galatic Gulf,char-offset:149591,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
26fdfa18-b7d1-4a1e-be9f-d2e02f99ac59,Book 5,Samnitic nation,char-offset:84620,PLACE,http://pleiades.stoa.org/places/442765,Samnites,-0750/-0030,41.25,14.75,people,VERIFIED,,,,
72da7eb7-25ab-47a3-8144-077d36a58063,Book 3,Cæsar Augusta,char-offset:70215,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,
72bd65da-d3ef-499e-83e2-309a82894c20,Book 5,Rome,char-offset:19185,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",-0750/2100,41.89262,12.4843457,"settlement,urban",VERIFIED,,,,
0ac1bac0-22f7-4d4a-a59c-82bd8a088678,Book 10,Crete,char-offset:79668,PLACE,,,,,,,UNVERIFIED,,,,
63dba5ce-1e52-4fc1-b6f8-4e14ce43caf7,Book 3,Douro,char-offset:81408,PLACE,http://pleiades.stoa.org/places/236455,Durius (river),-0330/0640,41.32880655,-7.032423,river,VERIFIED,,,,
6263fe01-c821-40e3-bfdc-797914d35bd3,Book 4,Marseilles,char-offset:21534,PLACE,http://pleiades.stoa.org/places/148127,"Massalia/Massilia|Massalia/Massilia, Marseille|Marseille",-0750/2100,43.299467,5.365307,settlement,VERIFIED,,,,
37bff09f-eeea-4ffe-a09a-68bfcc61e387,Book 2,Euphrates,char-offset:45786,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942377777777,40.93640094444444,river,VERIFIED,,,,
d075b0e5-d000-4b24-bc24-8f83ade8cb8b,Book 2,Babylon,char-offset:40765,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
56f848bb-45e8-40ee-a23b-5cfa2d20d631,Book 2,Babylon,char-offset:55889,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,,,
8e9938bb-16f9-4203-856f-fb90406073a9,Book 13,Taurus,char-offset:16114,PLACE,,,,,,,UNVERIFIED,,,,
ada1bddc-fb38-4bac-b508-ee0b61f954b6,Book 8,Megaris,char-offset:11004,PLACE,http://pleiades.stoa.org/places/570470,"Megara|Megara Hyblaia|Megara Hyblaia/Megara, Megara Hyblaea, Augusta|Megara, Megara|Megaris|Megaris, Megarid",-0750/2100,37.2038,15.18273,"region,settlement",UNVERIFIED,,,,
44be04a9-9b3c-4595-a3fc-0a8997f42514,Book 2,Ægæan,char-offset:158061,PLACE,http://pleiades.stoa.org/places/560221,Aegaeum Mare,-0550/2100,37.42245628773585,25.8829628235849,water-open,VERIFIED,,,,
